GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_06567	110.91	114.51	67.82	70.16	96.84	96.79	100.15	109.65	119.39	98.75	81.69	91.39	87.47	102.35	93.55	98.89	129.80	146.70	135.34	112.17	110.93	122.02	123.12	93.79	123.02	150.15	99.72	124.43	98.75	32.06	66.15	120.73	120.56	120.20	101.25	85.18	86.92	98.60	84.00	8.55	136.93	124.20	85.78	91.56	110.45	107.19	104.21	132.74
QG37_06568	120.71	129.69	72.20	91.28	105.58	102.14	109.30	128.35	127.34	118.65	85.24	102.91	112.17	84.95	102.70	106.83	135.20	149.12	125.66	124.28	132.59	109.58	142.76	122.64	137.04	156.01	104.75	134.02	117.65	25.73	73.77	113.04	138.37	128.46	103.03	102.48	112.78	103.26	76.01	4.73	118.63	128.29	93.97	78.12	124.46	116.38	97.44	174.33
QG37_06569	105.92	111.87	68.87	67.75	98.02	104.29	98.27	114.46	128.54	107.44	86.32	93.79	94.76	111.16	87.03	95.77	129.32	152.40	125.64	106.42	98.37	100.76	116.71	94.96	107.77	126.76	96.74	126.56	100.06	31.65	82.53	106.79	115.40	121.96	110.16	74.25	110.16	114.67	78.80	5.85	143.41	102.54	84.90	77.87	94.83	125.59	91.38	147.70
QG37_06570	61.78	83.09	39.83	43.14	68.12	77.44	74.97	68.78	84.34	70.82	66.56	59.45	54.08	85.12	64.03	74.39	88.48	99.19	78.91	81.05	62.69	72.08	68.07	70.10	76.78	107.74	77.12	75.54	61.42	19.09	42.90	78.73	88.25	83.94	64.39	62.15	73.40	83.34	61.31	2.37	99.22	89.99	78.14	43.71	71.33	72.75	61.16	84.01
QG37_06571	104.65	106.25	59.23	67.94	92.23	98.89	96.70	100.38	103.55	85.73	77.44	74.11	81.09	86.21	88.54	96.51	110.34	129.18	110.96	102.83	100.62	92.38	105.44	86.16	95.49	120.10	80.11	98.88	75.51	25.55	52.75	89.95	106.89	88.72	91.82	74.42	82.93	93.05	77.20	5.82	124.38	91.23	80.72	78.85	96.30	91.38	92.34	117.57
QG37_06572	108.82	110.84	67.18	58.63	96.06	98.96	105.94	98.33	106.17	86.71	73.78	78.36	79.68	91.23	90.72	110.74	124.59	132.59	129.65	104.90	115.77	96.59	119.29	101.05	109.38	113.93	86.82	120.62	92.15	28.42	55.44	97.36	108.77	91.19	94.96	88.74	83.80	93.88	75.49	69.01	127.89	106.65	84.11	85.53	101.02	91.65	95.40	122.38
QG37_06573	112.50	103.86	71.12	67.79	102.07	106.81	109.80	124.69	126.13	92.73	78.00	79.27	77.31	105.06	77.72	112.32	114.18	131.85	144.05	114.90	108.34	116.85	115.73	112.09	114.92	129.98	81.98	112.95	89.31	28.30	60.88	100.69	108.69	106.08	88.75	84.22	88.34	101.62	83.72	110.34	112.68	111.21	84.23	86.29	85.06	106.85	95.99	124.83
QG37_06574	82.55	84.17	54.83	57.78	78.60	93.18	100.60	101.39	86.45	70.75	65.15	78.08	74.30	76.59	76.73	83.45	107.70	98.91	100.36	96.59	65.59	78.92	87.53	79.21	94.75	100.63	75.65	98.79	75.63	24.98	53.39	87.02	103.33	80.35	86.31	77.52	83.22	92.46	69.46	102.82	116.73	118.91	79.34	84.81	92.43	107.45	73.03	133.25
QG37_06577	123.28	122.08	72.48	73.85	117.39	108.92	116.85	121.85	133.57	107.73	98.23	100.31	109.27	103.20	101.60	122.14	150.98	153.10	136.17	129.27	124.12	126.22	132.34	100.74	129.95	145.68	103.16	130.17	106.99	29.87	77.25	129.01	134.65	121.00	108.08	93.64	114.35	109.94	91.57	131.28	140.40	129.49	94.99	88.73	122.13	119.99	111.77	146.79
QG37_06578	126.89	104.55	67.46	60.70	111.26	105.25	110.93	97.57	132.56	86.07	94.60	98.63	100.66	91.11	89.72	102.79	144.03	129.46	125.88	107.10	114.53	94.57	119.82	97.29	125.53	137.51	94.07	124.40	85.68	26.95	54.42	111.53	117.22	111.37	123.82	62.04	84.16	94.97	83.99	116.51	128.83	129.12	87.50	93.17	113.54	102.32	96.95	128.32
QG37_06579	112.15	97.29	67.01	66.91	108.42	104.15	94.60	91.05	115.67	96.44	93.62	91.16	87.59	95.93	95.56	106.53	119.39	119.20	98.83	105.57	102.07	98.24	103.69	79.51	105.94	130.44	88.11	105.53	90.30	29.47	52.61	104.89	120.49	103.48	87.31	83.39	81.65	99.16	84.32	114.42	106.97	108.25	81.51	83.96	100.91	94.58	74.30	114.78
QG37_06580	145.85	129.09	66.88	78.44	108.12	120.54	103.04	133.68	122.10	121.53	96.07	105.32	115.68	108.40	116.65	120.28	166.60	175.00	150.35	129.09	139.97	129.10	147.84	107.22	149.62	147.72	91.52	128.29	104.75	31.83	78.27	138.84	141.31	125.45	111.69	95.16	134.73	125.37	117.66	113.89	154.29	124.47	92.03	89.58	103.17	138.65	102.86	146.16
QG37_06581	129.84	146.01	75.55	73.73	96.89	126.56	99.40	111.27	120.88	114.18	81.17	89.29	99.24	105.60	98.54	104.48	138.99	149.74	132.02	117.79	132.79	100.33	131.76	91.03	143.67	148.48	85.82	115.98	87.30	29.79	74.63	105.55	135.82	125.38	120.02	81.98	111.07	120.67	95.83	100.22	133.13	100.49	94.30	79.52	92.29	137.67	84.91	121.96
QG37_06582	126.43	120.49	76.67	52.47	117.28	119.77	104.71	113.33	123.97	105.13	87.18	91.79	99.83	109.54	101.06	105.38	133.70	139.14	125.38	103.56	111.88	109.07	130.26	101.27	120.02	154.61	99.99	108.47	97.03	27.08	63.53	104.19	112.02	120.59	103.90	80.83	99.35	104.12	79.31	116.72	137.73	119.29	93.01	92.18	106.09	109.02	102.56	137.91
QG37_06583	113.49	111.23	65.41	72.37	107.50	117.46	113.97	103.06	120.92	116.50	92.07	77.17	83.50	92.36	99.52	106.93	129.47	151.91	132.97	106.77	104.38	118.65	120.56	102.87	117.19	128.11	84.26	123.09	83.32	19.25	61.55	119.55	114.89	91.18	110.96	95.97	114.38	116.29	86.73	121.05	128.88	127.90	86.60	78.86	109.26	105.79	98.89	130.16
QG37_06584	102.22	110.42	48.34	55.96	79.87	102.78	83.55	94.60	88.96	72.64	85.27	70.26	69.95	89.07	97.53	90.81	110.24	141.49	116.69	88.03	101.76	104.84	122.64	82.49	93.44	105.93	77.24	81.35	80.52	25.83	59.28	108.75	102.76	105.29	97.68	98.06	102.48	83.80	75.97	96.79	132.79	127.93	81.27	86.62	78.31	92.36	91.68	132.87
QG37_06585	58.65	57.52	21.85	27.18	38.06	62.74	48.40	59.13	63.75	45.65	35.56	39.65	34.36	40.78	42.16	45.14	55.12	75.63	55.79	49.39	55.31	59.53	50.06	41.18	56.81	63.70	38.16	48.95	39.33	10.91	31.04	51.32	64.16	75.42	82.69	47.89	65.81	78.28	60.61	69.34	95.03	86.62	61.47	54.10	48.86	52.83	58.01	80.48
QG37_06586	109.26	80.22	46.29	43.82	65.76	99.36	82.74	102.69	95.55	67.53	49.10	81.25	65.73	66.64	79.00	81.81	119.48	113.78	106.73	87.82	91.14	88.60	86.31	70.41	103.30	110.06	81.71	79.67	78.36	17.94	57.72	74.17	112.89	74.90	104.85	74.11	87.97	81.20	71.44	87.59	135.59	115.50	84.82	78.72	86.34	86.19	77.39	124.72
QG37_06587	127.57	117.73	65.09	68.62	93.02	106.49	105.92	97.66	118.12	95.93	83.99	90.59	78.42	103.32	106.82	110.08	143.47	137.84	136.13	108.01	114.93	109.84	118.05	99.96	133.29	139.47	96.91	107.42	100.90	25.46	69.12	108.64	115.96	111.13	103.19	86.59	100.36	99.24	85.71	121.02	127.46	126.88	101.76	92.06	101.03	106.68	97.19	125.60
QG37_06588	117.44	119.20	63.63	78.36	100.74	117.36	87.32	114.33	126.12	100.60	77.82	98.71	88.44	115.31	110.79	92.52	133.05	122.87	138.79	96.84	121.52	124.27	128.54	101.07	111.24	132.78	100.80	118.17	101.77	25.00	80.20	114.33	125.44	107.92	121.84	82.32	112.59	118.88	104.46	112.84	128.84	124.80	76.82	84.01	104.45	121.84	101.37	150.69
QG37_06589	106.60	116.67	54.92	71.86	114.01	99.53	104.87	109.13	122.92	88.66	86.64	100.49	100.08	97.94	101.20	100.32	109.54	138.22	133.63	114.22	104.46	112.22	120.87	105.90	125.58	112.48	84.35	132.72	86.02	26.52	96.13	105.94	117.53	118.23	120.99	77.32	93.98	104.66	82.80	104.21	124.73	123.62	87.60	73.70	113.68	108.86	100.32	134.71
QG37_06590	79.56	114.97	68.16	61.99	90.48	99.29	95.82	95.97	116.65	83.88	78.52	78.68	82.54	109.95	94.40	105.21	115.16	122.64	121.28	103.33	94.35	105.42	118.01	96.70	133.44	118.67	95.69	103.37	80.49	29.84	64.33	109.71	121.22	113.30	107.67	82.21	82.65	98.11	85.57	110.49	112.99	113.21	92.81	81.09	93.68	91.31	90.00	117.94
QG37_06591	91.61	99.87	60.74	64.37	89.73	92.45	93.81	86.52	100.29	86.06	76.55	81.64	80.31	94.41	93.33	107.53	116.09	120.30	114.49	96.15	105.06	99.18	117.79	87.53	105.33	115.75	83.16	107.69	87.29	18.25	61.12	100.74	120.53	100.87	97.63	79.40	86.86	96.13	78.13	104.22	117.54	114.83	75.37	82.23	95.13	91.44	91.68	115.65
QG37_06592	110.26	111.36	54.77	59.74	93.48	84.49	88.05	100.28	105.94	78.31	79.79	91.15	80.20	73.07	83.78	81.83	122.55	103.75	121.99	101.73	89.00	92.45	108.54	78.23	108.83	119.21	92.76	97.56	77.36	21.79	52.11	89.48	63.69	71.53	43.82	48.21	57.06	63.77	39.59	78.55	95.91	96.20	56.20	41.98	54.82	54.36	51.67	65.43
QG37_06593	110.05	98.91	71.12	62.70	106.28	95.84	108.87	109.15	129.60	96.52	74.65	101.95	92.24	88.67	93.00	103.69	121.98	148.62	117.35	106.16	120.89	120.32	151.02	91.75	108.00	134.07	84.40	105.56	94.20	30.97	68.13	116.78	110.34	114.73	99.15	88.02	108.39	101.11	80.84	120.76	144.72	131.59	87.97	100.02	104.65	117.75	70.84	123.50
QG37_06594	110.00	111.84	70.45	79.09	102.33	109.30	101.60	111.19	140.20	100.37	91.66	80.42	91.74	108.17	94.51	109.17	120.54	140.68	132.91	103.05	112.74	112.27	132.09	111.48	108.09	129.39	87.99	120.45	100.55	28.55	63.07	118.55	123.16	108.55	120.44	87.42	95.20	118.88	87.45	114.13	132.48	123.30	91.73	83.01	113.91	107.71	81.48	126.42
QG37_06595	50.46	44.80	26.12	28.70	31.38	31.20	35.49	38.51	46.88	35.83	25.99	33.37	31.31	40.99	34.90	30.94	40.20	47.51	40.07	33.02	34.90	36.70	33.18	32.10	41.44	36.83	25.08	44.07	39.84	8.30	25.06	32.72	32.11	20.73	23.10	18.91	19.13	26.88	21.92	37.31	29.37	28.78	27.67	29.46	46.82	43.96	45.68	53.84
QG37_06596	91.48	102.95	54.16	57.38	87.15	87.85	86.83	86.29	100.60	92.17	66.27	72.29	77.56	102.22	65.63	106.84	130.80	131.92	122.81	114.99	103.44	105.71	110.31	92.15	120.35	127.40	80.11	93.11	91.83	25.35	57.08	98.30	103.20	115.20	87.66	74.80	90.87	98.22	80.28	101.84	114.86	116.14	77.39	74.79	76.20	93.43	76.13	138.24
QG37_06597	130.63	117.16	74.13	71.11	124.56	118.20	107.28	103.24	145.09	108.93	101.16	111.09	104.23	99.02	120.13	119.17	139.82	149.92	139.28	124.71	122.87	123.42	125.47	94.09	124.33	149.05	133.17	120.89	117.01	29.48	76.40	122.33	163.04	126.39	116.57	86.93	99.20	116.96	85.14	131.05	134.00	137.17	90.18	87.57	119.58	131.65	108.46	139.80
QG37_06598	104.18	117.38	62.16	63.38	92.37	105.96	88.16	96.23	97.63	91.44	84.18	88.74	69.01	85.20	65.18	95.24	115.75	127.61	124.63	101.02	97.07	102.19	119.76	85.82	112.60	120.11	68.52	96.58	80.24	19.08	65.29	92.81	99.76	113.08	85.73	71.83	91.37	105.60	75.62	97.24	109.27	128.89	84.18	81.45	114.98	101.69	82.11	120.65
QG37_06599	92.72	87.42	46.21	55.78	73.49	77.30	80.59	87.77	93.17	72.17	66.72	69.01	69.94	73.71	71.73	87.58	99.43	107.66	108.50	80.12	87.34	85.14	106.34	87.18	92.64	95.32	75.86	85.22	65.00	23.35	50.88	78.91	88.90	83.41	77.16	69.76	76.87	75.86	73.85	88.78	104.05	91.24	69.38	64.21	83.48	77.90	76.18	107.42
QG37_06600	92.04	97.36	60.97	56.94	84.64	97.13	95.41	98.52	103.11	69.70	82.57	80.39	78.09	95.13	77.81	81.73	96.98	118.74	100.96	85.02	92.00	95.40	115.23	83.50	112.95	97.27	80.00	92.10	85.86	29.46	59.75	74.65	89.59	85.22	91.16	69.01	69.27	74.17	66.23	96.56	101.11	111.74	80.54	65.06	88.32	93.50	87.04	99.86
QG37_06601	97.60	96.55	51.80	55.13	84.33	90.35	95.05	95.80	94.45	71.99	73.62	72.57	64.64	86.74	80.65	94.63	99.03	121.89	111.70	90.66	89.48	86.05	99.61	76.35	96.13	106.74	81.31	85.01	69.63	23.22	57.49	83.19	105.50	87.57	83.57	60.45	72.40	78.08	67.07	98.95	105.61	99.14	73.39	72.36	95.41	97.56	87.22	109.54
QG37_06602	105.60	103.91	62.75	66.75	94.35	98.55	90.82	94.07	97.50	82.26	76.16	78.56	87.41	96.23	85.32	98.75	123.79	141.61	119.01	108.57	106.40	95.94	123.52	91.83	99.50	111.19	86.84	106.09	81.15	26.71	67.94	93.98	105.40	96.93	91.88	75.73	91.58	89.18	72.44	101.01	123.78	96.26	81.30	79.29	90.02	95.23	83.74	109.84
QG37_06603	112.99	122.09	75.49	65.12	102.92	95.19	93.05	123.76	129.01	104.73	93.43	88.87	91.82	103.26	93.78	107.98	138.60	142.38	137.28	106.21	112.47	114.37	124.76	103.34	107.64	127.88	82.16	116.78	103.95	29.40	57.57	109.59	118.57	122.87	104.99	82.99	106.94	111.65	83.14	120.14	132.93	108.89	96.58	80.36	99.93	101.55	96.11	135.71
QG37_06604	97.16	103.84	54.84	53.67	94.12	74.60	84.74	112.96	121.90	90.81	94.62	83.87	105.93	95.26	87.04	97.79	125.99	128.75	113.03	96.36	111.83	90.77	117.27	90.42	121.53	132.92	86.55	116.30	78.49	30.75	79.22	111.54	118.97	104.13	109.74	79.47	95.86	98.23	101.54	108.88	136.28	116.92	99.58	79.41	86.81	84.31	86.56	111.91
QG37_06605	97.69	70.82	37.00	40.79	69.57	58.48	53.07	69.29	71.48	69.81	53.13	53.78	72.19	58.06	53.80	70.39	83.47	63.53	81.67	62.19	78.34	76.81	79.83	63.93	83.51	89.96	51.96	77.37	58.08	12.38	41.78	78.60	69.52	69.06	58.64	49.97	68.72	54.88	63.89	86.81	85.46	71.20	65.72	58.00	74.18	53.79	66.89	82.26
QG37_06606	70.68	52.75	26.41	34.67	46.99	48.13	43.55	33.94	48.23	47.74	34.84	42.73	36.13	40.43	38.24	51.50	63.20	61.76	41.38	47.26	40.90	46.94	59.92	40.15	46.35	50.46	34.88	52.91	29.43	7.47	30.40	51.98	79.21	50.39	44.81	31.46	42.21	43.60	34.91	42.63	66.37	54.64	42.06	60.67	64.17	48.08	49.58	76.60
QG37_06607	91.47	94.76	63.70	62.53	78.66	95.68	85.05	80.37	123.98	86.88	64.04	80.89	90.18	77.57	89.37	94.37	123.56	113.70	122.39	79.19	83.50	99.42	103.15	86.51	93.20	104.92	57.84	107.37	70.55	19.27	58.57	89.21	130.01	95.56	92.40	57.14	86.37	97.73	77.46	105.49	94.75	116.75	78.71	88.66	83.17	88.54	70.25	136.37
QG37_06608	103.57	88.46	59.23	56.56	75.15	78.92	85.50	94.04	101.74	82.14	76.37	67.04	78.20	86.46	88.79	88.14	118.89	97.32	85.71	81.36	86.48	91.11	76.61	69.56	78.85	108.68	69.77	97.86	74.14	27.54	56.76	91.73	115.17	85.63	83.58	63.82	86.38	88.24	72.67	93.03	90.95	89.13	63.97	66.57	79.33	93.99	66.15	130.36
QG37_06609	55.61	56.10	26.75	32.39	49.72	49.60	51.63	48.79	54.17	45.44	47.87	43.38	46.91	57.40	51.54	46.67	68.04	65.12	59.77	53.59	54.96	66.13	56.40	37.47	56.26	64.58	41.80	52.97	40.90	13.45	39.15	42.35	58.21	62.19	53.76	36.03	43.67	50.97	47.17	52.16	53.39	65.43	45.00	46.54	51.91	58.90	42.51	77.33
QG37_06610	115.15	103.24	54.61	60.58	92.35	94.30	93.02	98.34	111.29	82.53	76.88	77.35	86.16	85.90	88.50	92.01	118.05	134.08	121.24	96.51	102.92	103.18	118.54	96.44	104.69	123.58	80.71	101.86	79.95	27.10	68.54	102.72	103.78	95.48	93.95	82.37	90.54	102.60	89.96	109.10	130.44	107.31	80.17	85.37	97.23	95.12	90.44	119.32
