GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_07254	0.8494	0.9239	0.7508	0.9542	0.9413	0.7649	0.9344	0.9603	0.8436	0.8035	0.9035	0.7683	0.8856	0.8846	0.9491	0.9615	1.0335	0.9452	0.9948	0.9946	0.9377	1.0144	0.9760	0.9248	1.0611	0.9914	0.9666	0.9020	1.0679	1.0649	0.8986	0.7650	0.7797	0.9015	0.8791	0.9420	1.0130	0.8170	0.8041	0.9577	0.9081	0.9204	0.9766	1.0820	0.9741	0.9019	1.0022	0.8613
QG37_07255	1.0095	0.9046	1.0553	1.0202	0.9699	0.9809	1.0206	1.0606	0.9639	1.0118	1.0089	0.9072	1.0077	0.9688	0.9717	1.0375	0.9881	0.9412	0.9532	1.0662	1.0050	0.9995	0.9839	0.9742	1.0339	0.9604	0.9277	0.8948	0.9456	0.8245	0.9858	0.9795	1.0318	0.9948	1.0175	0.9852	1.0318	0.9071	1.0360	1.0100	1.1249	0.9791	0.9043	1.0113	0.9948	0.9378	0.9623	0.9980
QG37_07256	1.1120	0.9699	1.0692	0.7226	0.9107	0.8266	0.9806	1.0426	1.0114	1.1105	0.9878	0.9113	0.9005	0.9859	0.8894	0.8582	0.9591	0.8229	0.8068	1.1076	0.8939	0.8822	0.8523	0.8741	0.9402	0.9099	0.9281	1.0053	0.9499	0.8306	0.8604	1.0397	0.9883	1.0995	0.8450	1.0664	0.8503	1.1092	0.8709	0.9232	0.9816	1.0254	0.7600	0.8865	0.8456	0.9486	1.1119	0.9059
QG37_07257	0.9213	0.9883	0.8596	0.8406	0.9206	0.9238	0.9542	0.9561	0.9202	0.8882	0.9736	1.0309	0.9688	0.8450	0.9874	0.8668	0.8759	0.8950	0.9175	0.8753	0.9636	0.9683	0.9176	0.9737	0.9063	0.9775	0.9011	0.9549	0.8240	0.7536	0.9450	0.8487	0.8947	1.0288	0.9589	0.9473	0.9893	0.9209	1.0463	0.8856	0.9661	0.8912	0.8382	0.9495	0.9840	0.9156	0.9116	0.9634
QG37_07258	0.9572	1.0122	1.0774	1.0055	0.9977	1.0672	1.0464	1.0223	0.9695	1.0082	0.9616	1.0793	1.1084	0.9911	0.9631	1.0151	1.1275	1.0462	1.0356	0.9918	1.1490	1.0731	1.0574	1.1219	1.0979	1.0153	0.8319	1.0851	1.0604	0.9839	0.9781	1.0675	1.1982	1.0770	1.1706	1.0402	1.0266	1.0835	1.1777	0.9986	1.1078	1.1547	1.0526	0.9829	1.1158	1.0558	1.0536	1.0482
QG37_07259	1.1371	1.0533	0.9248	1.0544	1.0463	0.8832	0.9303	0.9206	0.9077	1.1071	1.2010	0.9369	1.0912	0.8573	1.2260	0.9991	1.1050	0.8972	0.9975	0.9756	1.2273	1.0395	0.9706	1.2487	1.0322	0.9353	0.9474	0.9725	1.0964	1.3950	0.9417	0.9529	1.1465	1.0180	1.0690	0.9741	0.9398	0.9304	1.0172	1.0948	0.9507	1.0146	1.0419	1.1904	1.1331	1.0467	1.1043	0.9941
QG37_07260	1.0040	1.0980	0.9771	1.0425	0.9751	1.0634	1.1004	0.9673	0.8997	0.9250	1.0219	0.8786	1.0870	1.1186	1.0547	1.0412	0.9757	0.9876	1.0222	1.0225	0.8734	0.8615	0.9387	1.0907	0.9293	0.9852	0.9343	1.0264	0.8071	2.4659	1.4913	0.8899	0.9272	1.0111	0.9948	1.0523	1.1300	1.0330	1.0534	0.9578	1.0021	1.0844	0.9514	1.0369	1.0835	0.9525	1.1181	1.0092
QG37_07261	0.8199	0.7936	0.8818	0.7922	0.9108	0.8231	0.8501	0.7692	0.9020	0.6695	0.7973	0.7993	1.1236	0.9380	0.9932	0.8253	0.7595	0.8293	0.9193	0.9879	0.9492	0.9879	0.8882	0.8444	0.9241	0.9033	0.8847	0.9056	0.6447	0.7878	0.8369	0.8982	0.8207	0.8808	0.9377	0.8143	0.9013	0.8484	0.9458	1.0058	0.8491	0.9669	0.9123	1.0420	0.9326	1.0478	1.1557	0.9275
QG37_07262	0.9200	0.7591	0.8600	0.8446	0.8259	0.8015	0.8074	0.8601	0.8327	0.7682	0.9351	0.8141	0.8654	0.8758	0.9728	0.6923	0.7847	0.7524	0.6766	0.8544	0.8432	0.8019	0.8527	0.9073	0.8192	0.7542	0.8247	0.6152	0.7773	0.6569	0.8810	0.7947	0.7905	0.9313	1.0628	1.0497	0.9802	0.8007	0.9498	0.9202	0.8811	1.0646	0.9055	0.8884	0.7601	0.8650	0.8695	0.7644
QG37_07264	0.9764	0.9542	0.9298	0.9375	0.8428	0.9116	0.9020	0.9863	0.8913	0.8378	0.9443	0.8502	0.8375	0.8913	1.0154	1.0137	0.9247	0.9343	0.9860	0.8606	0.8753	0.9482	0.8825	1.0317	0.9292	0.9179	0.9309	0.8855	0.8022	0.8672	0.8485	0.8855	0.9832	0.9248	0.8974	0.9961	0.9134	0.9959	0.9473	0.9825	0.9881	0.8978	0.8997	1.0251	1.0150	0.9935	0.9081	0.9577
QG37_07265	0.9704	1.0020	1.0116	0.9482	0.9821	0.9760	1.0196	0.9862	1.0014	0.9371	1.0038	1.0179	0.9858	0.9967	1.0337	0.9651	0.8948	1.0801	1.0701	0.8934	0.9773	0.9953	1.1458	1.0112	1.0498	0.8940	0.9974	0.9138	0.9783	0.7457	0.9924	1.0752	1.1605	0.9254	1.0737	0.9773	1.0906	1.0833	1.2256	1.0891	1.0139	1.1157	1.0744	1.1457	1.0233	1.0884	0.9812	1.0822
QG37_07266	0.8397	0.8043	0.8076	0.9284	0.9375	0.9898	0.9097	0.8467	0.8785	0.8343	0.7309	0.7802	0.7208	0.9267	0.7640	1.1710	0.9447	0.8828	0.9323	0.9176	0.8277	0.8455	0.9215	1.0220	0.8832	0.9288	0.9810	0.9095	0.8035	0.8296	0.8902	0.8486	0.8090	0.8121	0.9480	0.9056	1.0056	0.9278	0.9347	0.9495	0.8518	0.8326	0.8930	0.6783	0.8771	0.7707	0.6602	0.7267
QG37_07267	0.7123	0.8300	0.7304	0.6922	0.7957	0.7560	0.7612	0.7224	0.8716	0.6961	0.8361	0.6849	0.7396	0.7908	0.8381	0.7804	0.7402	0.9006	0.7938	0.7533	0.8146	0.7667	0.8782	0.7717	0.7642	0.7165	0.8014	0.6316	0.7193	0.7539	0.6986	0.6841	0.7194	0.7538	0.9272	0.8093	0.8786	0.9137	0.8273	0.8420	0.8789	0.7561	0.7800	0.8079	0.7296	0.8934	0.7439	0.7920
QG37_07268	0.7319	0.7441	0.7822	0.7168	0.7047	0.8116	0.7727	0.8203	0.7875	0.7471	0.7794	0.7288	0.7682	0.8615	0.8202	0.8642	0.8212	0.8566	0.8048	0.7003	0.8635	0.9066	0.8281	0.8197	0.8048	0.7927	0.8584	0.7338	0.7509	0.7293	0.7919	0.8372	0.7725	0.8443	0.8556	0.8109	0.8267	0.8544	0.9008	0.8013	0.8140	0.8147	0.8963	0.9312	0.7865	0.8277	0.8222	0.8640
QG37_07269	0.8162	0.7700	0.9696	0.7799	0.6870	0.8145	0.8892	0.8588	0.7824	0.8118	0.8239	0.7456	0.7730	0.9116	0.7796	0.8399	0.8132	0.8041	0.8187	0.6858	0.8549	0.8988	0.8689	0.8601	0.8929	0.8385	0.8291	0.7928	0.6912	0.8096	0.8080	0.7338	0.8617	0.8725	0.8311	0.7773	0.7288	0.9147	0.9257	0.7774	0.8906	0.8152	0.8848	0.9427	0.8747	0.8581	0.8149	0.8124
QG37_07270	0.6056	0.7548	0.7792	0.7978	0.7555	0.7309	0.7194	0.7083	0.6862	0.6778	0.7223	0.6221	0.6396	0.8012	0.8729	0.8569	0.6467	0.7339	0.7536	0.6785	0.7720	0.7134	0.6959	0.8613	0.7393	0.7366	0.7436	0.6232	0.6383	0.7278	0.6777	0.6780	0.6636	0.7938	0.7550	0.7978	0.5994	0.7293	0.7710	0.7056	0.7804	0.7146	0.7425	0.9263	0.8061	0.7441	0.7714	0.6990
QG37_07271	0.5191	0.6316	0.5942	0.6214	0.6508	0.5722	0.5868	0.5480	0.6147	0.5526	0.6204	0.5541	0.6428	0.7152	0.5560	0.4770	0.5451	0.6961	0.6739	0.6142	0.7123	0.6389	0.6934	0.5651	0.5428	0.5824	0.6065	0.6483	0.6480	0.3986	0.6151	0.6039	0.2515	0.6062	0.6319	0.5644	0.6355	0.7942	0.6529	0.6445	0.6342	0.7724	0.5620	0.7207	0.5863	0.8304	0.7049	0.7528
QG37_07272	0.8192	0.7582	0.7250	0.5555	0.7402	0.7782	0.8577	0.7286	0.8485	0.7787	0.6817	0.6532	0.5950	0.8118	0.6992	0.7196	0.7592	0.8097	0.8591	0.6543	0.8116	0.7924	0.7709	0.7415	0.7108	0.8790	0.7776	0.7962	0.6411	0.6296	0.7196	0.6764	0.5344	0.5685	0.6769	0.8423	0.7149	0.6374	0.6423	0.5797	0.6481	0.7008	0.7349	0.6101	0.6191	0.5118	0.5460	0.5799
QG37_07273	0.8321	0.8007	0.6742	0.7785	0.7625	0.7072	0.6785	0.5132	0.8154	0.7786	0.6683	0.6265	0.7471	0.7032	0.7512	0.8866	0.6610	0.7894	0.8023	0.7491	0.7590	0.7170	0.7325	0.6544	0.7180	0.5902	0.6634	0.7667	0.6138	0.6902	0.7183	0.6988	0.7354	0.6150	0.7224	0.7805	0.6275	0.7978	0.6550	0.7574	0.7549	0.6808	0.9011	0.8885	0.6645	0.8766	0.7880	0.7348
QG37_07274	0.8972	0.7509	0.9213	0.8339	0.8622	0.7737	0.7795	0.9371	0.8265	0.7411	0.7702	0.7645	0.7316	0.9457	0.7887	0.9678	0.8168	0.8008	0.7515	0.6495	0.8355	0.8723	0.7407	0.7446	0.7528	0.8732	0.7569	0.7383	0.6408	0.6575	0.8522	0.7988	0.6828	0.6695	0.8115	0.8446	0.7772	0.8091	0.8799	0.8526	0.8006	0.8502	1.0165	0.9345	0.8763	0.7729	0.8590	0.8338
QG37_07275	0.8555	0.8620	0.7964	0.9239	0.8391	0.9128	0.7134	0.8582	0.7661	0.6899	0.7882	0.7979	0.7005	0.9454	0.7784	0.9225	0.8015	0.7440	0.8610	0.5959	0.6625	0.9057	0.8198	0.8370	0.7466	0.7883	0.7539	0.7740	0.7240	0.7881	0.7446	0.8279	0.6413	0.7545	0.7628	0.7862	0.9510	0.8706	0.7714	0.8069	0.8861	0.8848	0.8848	0.7848	0.8290	0.8403	0.6620	0.8605
QG37_07276	0.8333	0.6898	0.9018	0.8361	0.8087	0.7819	0.6609	0.7059	0.7475	0.7205	0.6433	0.6026	0.6989	0.6118	0.7318	0.8247	0.6893	0.6465	0.6914	0.7903	0.8129	0.7121	0.7476	0.7170	0.8112	0.8245	0.7026	0.6927	0.5935	0.4874	0.8971	0.7283	0.6409	0.7967	0.6628	0.8894	0.7924	0.8783	0.7339	0.7641	0.8229	0.6452	0.7315	0.6461	0.8709	0.8394	0.6792	0.8700
QG37_07277	0.9351	0.9446	0.8830	1.0115	0.8948	0.9643	0.8127	1.0134	1.0046	0.8314	1.0368	0.8876	0.9531	0.9315	0.9598	0.9561	0.9047	0.9587	1.1741	1.0479	0.9873	0.9669	0.9776	1.0646	0.9116	0.9652	0.8429	0.8995	0.9184	0.8527	1.0561	0.9268	0.9298	0.8473	0.9530	0.8641	0.7993	0.8836	0.8019	0.8358	0.8441	0.9114	0.8057	1.0699	0.8876	0.9809	1.0619	0.9905
QG37_07278	1.0147	0.9055	0.8990	0.9776	0.9462	0.9240	0.9026	1.0330	0.9379	0.8915	0.9141	0.9451	0.8301	0.9670	0.9302	1.0264	1.0297	0.9987	0.8950	0.8564	0.9779	0.9413	1.0625	0.9998	1.0508	0.9924	0.9042	0.9254	1.0087	0.7905	0.9132	1.0964	0.9566	0.9395	1.0046	0.9299	0.9188	1.0400	1.0162	1.0296	1.0454	1.0055	0.9737	1.1151	0.9610	1.0145	1.1182	1.1153
QG37_07279	0.8737	0.8456	0.8382	0.7550	0.7944	0.8721	0.9225	0.7961	0.9064	0.7596	0.7974	0.7550	0.7732	0.9344	0.8947	0.8923	0.8497	0.8602	0.8208	0.7958	0.8579	0.7876	0.8792	0.9608	0.8468	0.8398	0.8749	0.8690	0.7276	0.8275	0.8429	0.9406	0.8131	0.8635	0.9660	0.8820	0.8874	0.8895	0.8875	0.9319	0.9374	0.9307	1.0350	0.9839	0.8608	0.8660	0.9613	0.8943
QG37_07280	1.0315	0.8637	0.7586	0.8479	0.7969	0.9016	0.7728	0.8348	0.8762	0.7253	0.9720	0.8704	0.8148	0.9666	0.9428	0.7505	0.8400	0.8676	0.8048	1.0500	0.8308	0.8717	0.8451	0.9867	0.9164	0.9527	0.8306	0.8236	0.6594	0.8424	0.8958	0.9437	0.8153	0.8405	0.7738	0.7875	0.8658	0.7838	0.8972	0.8502	1.0761	0.9997	0.8596	0.9500	0.9088	0.9045	1.0065	0.9063
QG37_07281	0.8258	0.8247	0.7751	0.8367	0.7062	0.7511	0.7547	0.7981	0.7212	0.6775	0.7835	0.7775	0.7748	0.8330	0.7608	0.7954	0.7068	0.8027	0.8397	0.7812	0.7741	0.7942	0.8568	0.8309	0.7282	0.7735	0.8170	0.7569	0.6940	0.6617	0.8630	0.7769	0.7808	0.9082	0.8895	0.8213	0.8433	0.8935	0.8519	0.8678	0.8823	0.8777	0.7819	0.8269	0.8045	0.8737	0.8230	0.8719
QG37_07282	0.9269	0.8118	0.6850	0.7673	0.6844	0.6664	0.8679	0.7910	0.8290	0.7774	0.6943	0.9302	0.8324	0.9141	0.6929	0.8303	0.8443	0.8303	0.8123	0.7300	0.8642	0.8933	0.8968	0.8687	0.8364	0.6922	0.8786	0.6840	0.8162	0.6302	0.7733	0.7980	0.7408	0.8000	0.6277	0.7885	0.8029	0.7890	0.6371	0.6621	0.7240	0.7415	0.6811	0.6674	0.7246	0.8101	0.7227	0.8188
QG37_07283	0.7666	0.8040	0.6530	0.8485	0.7805	0.7305	0.7686	0.7552	0.7560	0.7703	0.7473	0.7514	0.6851	0.8203	0.7853	0.7273	0.7613	0.7679	0.8123	0.8003	0.8134	0.8024	0.8401	0.7567	0.7557	0.7510	0.7611	0.7678	0.6745	0.7569	0.8445	0.7554	0.7173	0.7792	0.7841	0.8432	0.8010	0.8220	0.7824	0.7370	0.7902	0.7615	0.7324	0.8250	0.8899	0.7788	0.8120	0.7741
QG37_07284	0.9764	0.9991	0.8042	0.9689	0.9650	0.9244	0.8219	0.8813	0.9385	0.9372	1.0200	0.9686	0.8661	0.9390	0.9440	0.9520	0.9025	0.9378	0.9874	0.9208	1.0075	0.9226	0.9532	0.9707	0.9824	0.9007	0.8515	0.9320	0.9297	0.9224	0.9987	0.9174	1.0661	0.9875	0.9108	0.9084	0.9904	1.0162	1.0134	0.9817	1.0494	0.9729	0.9764	0.9923	1.0987	0.9761	1.0433	0.9701
QG37_07285	0.9127	0.9867	0.7822	1.0440	0.9612	0.9503	0.9225	0.9457	0.9092	1.0230	0.9934	0.8689	0.8983	1.0079	0.9254	0.9765	0.8758	1.0113	0.9337	0.9680	0.9619	0.8827	0.8607	0.9464	1.0005	0.8819	0.9868	1.0153	0.8161	1.0273	0.9077	1.0081	1.0106	1.0229	0.9125	0.9145	0.9553	1.0197	0.9725	0.9231	1.0170	0.9104	0.8697	0.9624	0.9752	0.9761	0.9564	1.0386
QG37_07287	0.8297	0.9042	0.9328	0.9889	0.7867	0.8108	0.7933	0.9419	0.8954	0.8035	0.9376	0.8353	0.8643	1.0004	0.9687	0.8590	0.7827	0.8779	0.8977	0.8153	0.8341	0.7804	0.9891	0.8823	0.8473	0.8015	0.7908	0.8758	0.6598	0.8518	0.9261	0.7819	0.7403	0.8835	0.7523	0.7745	0.8946	0.9805	1.0284	0.9561	0.7793	0.8364	0.9714	1.0484	0.9237	0.8475	0.8445	0.8011
QG37_07288	0.7559	0.7324	0.8334	0.8819	0.7197	0.7053	0.8077	0.8247	0.8687	0.7992	0.8472	0.6959	0.9099	0.8726	0.9130	0.7956	0.7585	0.8485	0.8607	0.8468	0.8002	0.7819	0.9982	0.7725	0.8356	0.8620	0.8918	0.8034	0.7413	0.6875	0.8362	0.7750	0.7202	0.8850	0.9069	0.9223	0.7582	0.9497	0.7995	0.6750	0.8104	0.8256	0.8970	1.0616	0.8862	0.8428	0.8543	0.7592
QG37_07289	0.6995	0.8406	0.6492	0.9455	0.8176	0.7616	0.7599	0.7481	0.8865	0.6754	0.6755	0.5955	0.8203	0.9208	0.8282	0.8073	0.7368	0.8612	0.8478	0.8160	0.9468	0.7697	0.7556	0.6062	0.7738	0.7673	0.7279	0.6766	0.8786	0.6005	0.8378	0.6870	0.7781	0.6779	0.7736	0.7981	0.9180	0.9574	0.9092	0.8498	0.8886	0.7974	0.8629	0.9304	0.8239	1.0159	0.9074	0.8209
QG37_07290	0.7328	0.6574	0.7637	0.8744	0.8540	0.7817	0.8260	0.6867	0.7707	0.6603	0.6858	0.6590	0.7319	0.8322	0.8661	0.7499	0.7437	0.8455	0.7394	0.7565	0.8456	0.7066	0.8690	0.7875	0.8452	0.7687	0.7234	0.6261	0.7094	0.5771	0.7171	0.6805	0.7644	0.7313	0.7137	0.7258	0.7542	0.6854	0.8423	0.8365	0.6792	0.7675	0.6899	0.8604	0.7458	0.8731	0.9589	0.8207
QG37_07291	0.6863	0.6806	0.9164	0.7254	0.7501	0.7870	0.6911	0.6243	0.7855	0.6743	0.7829	0.7566	0.6611	0.8850	0.7969	0.6371	0.6600	0.8233	0.9477	0.8146	0.7833	0.8365	0.7994	0.7629	0.7054	0.6866	0.7204	0.6492	0.7417	0.8333	0.8327	0.7945	0.8924	0.8658	0.7251	0.8311	0.8561	0.8189	0.7324	0.6881	0.7149	0.5753	0.7494	1.0051	0.6637	0.8473	0.9240	0.7112
QG37_07292	0.8061	0.7737	0.7259	0.6314	0.6734	0.7540	0.6871	0.5638	0.7024	0.5844	0.6105	0.5837	0.6088	0.8706	0.8987	0.6363	0.6865	0.7147	0.5962	0.6940	0.7186	0.6486	0.6292	0.6871	0.5338	0.5679	0.5499	0.6523	0.5517	0.7290	0.5498	0.5228	0.7256	0.8003	0.5192	0.6595	0.6449	0.7502	0.7215	0.5513	0.7662	0.7540	0.6294	0.9814	0.7192	0.8027	0.6708	0.7144
QG37_07293	0.7984	0.8067	0.6094	0.7662	0.8129	0.7474	0.7992	0.7395	0.8013	0.6459	0.7949	0.7141	0.7060	0.7428	0.9493	0.8520	0.7915	0.8479	0.7756	0.6831	0.7774	0.7173	0.8437	0.7766	0.7752	0.7603	0.7218	0.6637	0.6883	0.7930	0.7424	0.7246	0.7253	0.8358	0.8714	0.7793	0.7947	0.8279	0.7880	0.7704	0.8161	0.7651	0.7388	0.9120	0.8364	0.9059	0.8878	0.8681
QG37_07294	1.0045	0.8623	0.8762	0.9100	0.9293	0.8756	0.9395	0.9326	0.9553	0.8998	0.9096	0.9538	0.8202	0.9466	0.9771	0.9318	0.8660	0.9500	0.9379	0.8407	0.9383	0.8927	0.8870	0.8708	0.8854	0.9105	0.9378	0.9756	0.9081	0.9124	0.9134	0.9240	1.0107	0.9223	1.0408	0.9239	0.9337	1.0117	1.0250	0.9559	1.0588	0.9117	0.9740	0.9499	1.0235	0.9497	0.9453	0.9217
QG37_07295	0.9153	0.8819	0.8416	0.9353	0.9016	0.9060	0.8478	0.8900	0.9479	0.8855	0.8711	0.9105	0.8416	0.9377	0.9414	0.9311	0.8656	0.9811	0.8889	0.8905	0.9432	0.9426	0.8907	0.9018	0.9651	0.9248	0.9969	0.8541	0.8573	0.8348	0.9738	0.9527	0.9174	0.9325	0.9604	0.9010	0.9136	0.9785	0.9811	0.9660	0.9976	0.9852	0.8947	0.9890	0.9408	0.9699	0.9584	0.9711
QG37_07296	0.9703	0.8398	0.8269	0.8076	0.8722	0.7670	0.7957	0.8751	0.9350	0.8607	0.9960	0.8643	0.9743	0.9250	0.8606	0.8851	0.8765	0.9451	0.9209	0.9122	0.8414	0.9373	0.9292	0.9892	0.8905	0.9302	0.8763	0.8388	0.8960	0.8184	0.9021	0.9121	0.7419	0.8460	0.8878	1.0169	1.0072	1.0210	1.0391	0.9571	0.8786	0.9200	0.9352	1.0041	0.8182	0.9044	1.0188	1.0153
QG37_07297	0.8854	0.8814	0.7805	0.8552	0.8364	0.9030	0.8160	0.8898	0.8888	0.8095	0.9088	0.9144	0.8553	0.8624	0.8976	0.8893	0.8980	0.8853	0.9025	0.8351	0.9599	0.8382	0.8982	0.8625	0.8983	0.8541	0.9532	0.8314	0.8121	0.7311	0.8737	0.8025	0.8793	0.8292	0.8887	0.9518	0.8978	0.8772	0.8758	0.8782	0.9113	0.9732	0.7798	0.9858	0.9223	0.9583	0.8700	0.9736
QG37_07298	0.7865	0.6566	0.6296	0.6141	0.6675	0.7710	0.8171	0.7839	0.8398	0.7801	0.7652	0.9235	0.6922	0.8825	1.0482	0.8718	0.7746	0.8019	0.8050	0.8104	0.9320	0.7832	0.9268	0.8473	0.8337	0.8166	0.7185	0.8882	0.6319	0.7175	0.6867	0.7353	0.5884	0.7434	0.8961	0.8114	0.9364	1.0456	0.7895	0.8294	0.8646	0.8297	0.9035	0.8301	0.6855	0.8943	1.0209	0.7592
