GENE	COVERAGE	STRAIN	GROUP
QG37_02456	0.8103	CDC_B11112	Pakistan
QG37_02456	0.6112	CDC_B11113	Pakistan
QG37_02456	0.6756	CDC_B11114	Pakistan
QG37_02456	0.8326	CDC_B11115	Pakistan
QG37_02456	0.5874	CDC_B11116	Pakistan
QG37_02456	0.6368	CDC_B11117	Pakistan
QG37_02456	0.6926	CDC_B11118	Pakistan
QG37_02456	0.8625	CDC_B11119	Pakistan
QG37_02456	0.7381	CDC_B11200	India
QG37_02456	0.7185	CDC_B11201	India
QG37_02456	0.6712	CDC_B11205	India
QG37_02456	0.6162	CDC_B11206	India
QG37_02456	0.6856	CDC_B11207	India
QG37_02456	0.7930	CDC_B11208	India
QG37_02456	0.7392	CDC_B11209	India
QG37_02456	0.7183	CDC_B11210	India
QG37_02456	0.6565	CDC_B11212	India
QG37_02456	0.6142	CDC_B11213	India
QG37_02456	0.6286	CDC_B11214	India
QG37_02456	0.4328	CDC_B11215	India
QG37_02456	0.5750	CDC_B11216	India
QG37_02456	0.5856	CDC_B11217	India
QG37_02456	0.5366	CDC_B11218	India
QG37_02456	0.7185	CDC_B11219	India
QG37_02456	0.7008	CDC_B11220	Japan
QG37_02456	0.7038	CDC_B11221	South Africa
QG37_02456	0.6439	CDC_B11222	South Africa
QG37_02456	0.6956	CDC_B11223	South Africa
QG37_02456	0.8648	CDC_B11224	South Africa
QG37_02456	0.7034	CDC_B11225	South Africa
QG37_02456	0.8152	CDC_B11226	South Africa
QG37_02456	0.7901	CDC_B11227	South Africa
QG37_02456	0.7434	CDC_B11228	South Africa
QG37_02456	0.6493	CDC_B11229	South Africa
QG37_02456	0.6625	CDC_B11230	South Africa
QG37_02456	0.7927	CDC_B11243	Venezuela
QG37_02456	0.7478	CDC_B11244	Venezuela
QG37_02456	0.8794	CDC_B11245	Venezuela
QG37_02456	0.7295	CDC_B11246	Venezuela
QG37_02456	0.7357	CDC_B11247	Venezuela
QG37_02457	0.7899	CDC_B11096	Pakistan
QG37_02457	0.6466	CDC_B11097	Pakistan
QG37_02457	0.7147	CDC_B11098	Pakistan
QG37_02457	0.7644	CDC_B11099	Pakistan
QG37_02457	0.7192	CDC_B11101	Pakistan
QG37_02457	0.7368	CDC_B11102	Pakistan
QG37_02457	0.7898	CDC_B11103	Pakistan
QG37_02457	0.7890	CDC_B11105	Pakistan
QG37_02457	0.7624	CDC_B11112	Pakistan
QG37_02457	0.6509	CDC_B11113	Pakistan
QG37_02457	0.7010	CDC_B11114	Pakistan
QG37_02457	0.6632	CDC_B11115	Pakistan
QG37_02457	0.7420	CDC_B11116	Pakistan
QG37_02457	0.7617	CDC_B11117	Pakistan
QG37_02457	0.7831	CDC_B11118	Pakistan
QG37_02457	0.7783	CDC_B11119	Pakistan
QG37_02457	0.7474	CDC_B11200	India
QG37_02457	0.8145	CDC_B11201	India
QG37_02457	0.7598	CDC_B11205	India
QG37_02457	0.7236	CDC_B11206	India
QG37_02457	0.7183	CDC_B11207	India
QG37_02457	0.7930	CDC_B11208	India
QG37_02457	0.7481	CDC_B11209	India
QG37_02457	0.7447	CDC_B11210	India
QG37_02457	0.7103	CDC_B11212	India
QG37_02457	0.8062	CDC_B11213	India
QG37_02457	0.6768	CDC_B11214	India
QG37_02457	0.7853	CDC_B11215	India
QG37_02457	0.6014	CDC_B11216	India
QG37_02457	0.5035	CDC_B11217	India
QG37_02457	0.7227	CDC_B11218	India
QG37_02457	0.7355	CDC_B11219	India
QG37_02457	0.6688	CDC_B11220	Japan
QG37_02457	0.6734	CDC_B11221	South Africa
QG37_02457	0.7827	CDC_B11222	South Africa
QG37_02457	0.7571	CDC_B11223	South Africa
QG37_02457	0.7370	CDC_B11224	South Africa
QG37_02457	0.7921	CDC_B11225	South Africa
QG37_02457	0.8037	CDC_B11226	South Africa
QG37_02457	0.6495	CDC_B11227	South Africa
QG37_02457	0.8499	CDC_B11228	South Africa
QG37_02457	0.7938	CDC_B11229	South Africa
QG37_02457	0.7301	CDC_B11230	South Africa
QG37_02457	0.7501	CDC_B11243	Venezuela
QG37_02457	0.7314	CDC_B11244	Venezuela
QG37_02457	0.7790	CDC_B11245	Venezuela
QG37_02457	0.7696	CDC_B11246	Venezuela
QG37_02457	0.8154	CDC_B11247	Venezuela
QG37_02458	0.9556	CDC_B11096	Pakistan
QG37_02458	0.8216	CDC_B11097	Pakistan
QG37_02458	0.8883	CDC_B11098	Pakistan
QG37_02458	0.9370	CDC_B11099	Pakistan
QG37_02458	0.8536	CDC_B11101	Pakistan
QG37_02458	0.9212	CDC_B11102	Pakistan
QG37_02458	0.8197	CDC_B11103	Pakistan
QG37_02458	0.9124	CDC_B11105	Pakistan
QG37_02458	0.8896	CDC_B11112	Pakistan
QG37_02458	0.8476	CDC_B11113	Pakistan
QG37_02458	0.8491	CDC_B11114	Pakistan
QG37_02458	0.8308	CDC_B11115	Pakistan
QG37_02458	0.8593	CDC_B11116	Pakistan
QG37_02458	0.9528	CDC_B11117	Pakistan
QG37_02458	0.9601	CDC_B11118	Pakistan
QG37_02458	0.9228	CDC_B11119	Pakistan
QG37_02458	0.9465	CDC_B11200	India
QG37_02458	0.9080	CDC_B11201	India
QG37_02458	0.8849	CDC_B11205	India
QG37_02458	0.9042	CDC_B11206	India
QG37_02458	0.9202	CDC_B11207	India
QG37_02458	0.8937	CDC_B11208	India
QG37_02458	0.8880	CDC_B11209	India
QG37_02458	0.9020	CDC_B11210	India
QG37_02458	0.8165	CDC_B11212	India
QG37_02458	0.8616	CDC_B11213	India
QG37_02458	0.9435	CDC_B11214	India
QG37_02458	0.8871	CDC_B11215	India
QG37_02458	0.7897	CDC_B11216	India
QG37_02458	0.8172	CDC_B11217	India
QG37_02458	0.8991	CDC_B11218	India
QG37_02458	0.8275	CDC_B11219	India
QG37_02458	0.8371	CDC_B11220	Japan
QG37_02458	0.9826	CDC_B11221	South Africa
QG37_02458	0.9155	CDC_B11222	South Africa
QG37_02458	0.9253	CDC_B11223	South Africa
QG37_02458	0.8654	CDC_B11224	South Africa
QG37_02458	1.0002	CDC_B11225	South Africa
QG37_02458	1.0259	CDC_B11226	South Africa
QG37_02458	0.9720	CDC_B11227	South Africa
QG37_02458	0.9786	CDC_B11228	South Africa
QG37_02458	0.8749	CDC_B11229	South Africa
QG37_02458	0.9716	CDC_B11230	South Africa
QG37_02458	1.0540	CDC_B11243	Venezuela
QG37_02458	0.9094	CDC_B11244	Venezuela
QG37_02458	0.9123	CDC_B11245	Venezuela
QG37_02458	1.0546	CDC_B11246	Venezuela
QG37_02458	0.8625	CDC_B11247	Venezuela
QG37_02459	1.0681	CDC_B11096	Pakistan
QG37_02459	0.9847	CDC_B11097	Pakistan
QG37_02459	0.9745	CDC_B11098	Pakistan
QG37_02459	0.8668	CDC_B11099	Pakistan
QG37_02459	1.0447	CDC_B11101	Pakistan
QG37_02459	0.8950	CDC_B11102	Pakistan
QG37_02459	1.1420	CDC_B11103	Pakistan
QG37_02459	0.8966	CDC_B11105	Pakistan
QG37_02459	0.9917	CDC_B11112	Pakistan
QG37_02459	1.1619	CDC_B11113	Pakistan
QG37_02459	0.9860	CDC_B11114	Pakistan
QG37_02459	0.9090	CDC_B11115	Pakistan
QG37_02459	0.9534	CDC_B11116	Pakistan
QG37_02459	1.0636	CDC_B11117	Pakistan
QG37_02459	0.9028	CDC_B11118	Pakistan
QG37_02459	0.9251	CDC_B11119	Pakistan
QG37_02459	0.9516	CDC_B11200	India
QG37_02459	1.0188	CDC_B11201	India
QG37_02459	1.1145	CDC_B11205	India
QG37_02459	0.9243	CDC_B11206	India
QG37_02459	0.9917	CDC_B11207	India
QG37_02459	0.8625	CDC_B11208	India
QG37_02459	0.9093	CDC_B11209	India
QG37_02459	0.9538	CDC_B11210	India
QG37_02459	1.0290	CDC_B11212	India
QG37_02459	0.8229	CDC_B11213	India
QG37_02459	0.9208	CDC_B11214	India
QG37_02459	0.8908	CDC_B11215	India
QG37_02459	0.8124	CDC_B11216	India
QG37_02459	0.6605	CDC_B11217	India
QG37_02459	0.8498	CDC_B11218	India
QG37_02459	0.9401	CDC_B11219	India
QG37_02459	0.9466	CDC_B11220	Japan
QG37_02459	1.0500	CDC_B11221	South Africa
QG37_02459	1.0334	CDC_B11222	South Africa
QG37_02459	0.9780	CDC_B11223	South Africa
QG37_02459	0.8192	CDC_B11224	South Africa
QG37_02459	0.9741	CDC_B11225	South Africa
QG37_02459	1.0003	CDC_B11226	South Africa
QG37_02459	1.0821	CDC_B11227	South Africa
QG37_02459	1.1504	CDC_B11228	South Africa
QG37_02459	1.0246	CDC_B11229	South Africa
QG37_02459	1.1575	CDC_B11230	South Africa
QG37_02459	1.0117	CDC_B11243	Venezuela
QG37_02459	0.9998	CDC_B11244	Venezuela
QG37_02459	1.0011	CDC_B11245	Venezuela
QG37_02459	0.9385	CDC_B11246	Venezuela
QG37_02459	1.0736	CDC_B11247	Venezuela
QG37_02460	0.8107	CDC_B11096	Pakistan
QG37_02460	1.0749	CDC_B11097	Pakistan
QG37_02460	0.9182	CDC_B11098	Pakistan
QG37_02460	1.0003	CDC_B11099	Pakistan
QG37_02460	0.8843	CDC_B11101	Pakistan
QG37_02460	0.9458	CDC_B11102	Pakistan
QG37_02460	1.0705	CDC_B11103	Pakistan
QG37_02460	0.9727	CDC_B11105	Pakistan
QG37_02460	0.9349	CDC_B11112	Pakistan
QG37_02460	0.9059	CDC_B11113	Pakistan
QG37_02460	1.1044	CDC_B11114	Pakistan
QG37_02460	0.8992	CDC_B11115	Pakistan
QG37_02460	1.0631	CDC_B11116	Pakistan
QG37_02460	1.1445	CDC_B11117	Pakistan
QG37_02460	0.9091	CDC_B11118	Pakistan
QG37_02460	0.8656	CDC_B11119	Pakistan
QG37_02460	0.8848	CDC_B11200	India
QG37_02460	0.8933	CDC_B11201	India
QG37_02460	1.0002	CDC_B11205	India
QG37_02460	0.8726	CDC_B11206	India
QG37_02460	0.9324	CDC_B11207	India
QG37_02460	1.0378	CDC_B11208	India
QG37_02460	1.0054	CDC_B11209	India
QG37_02460	0.8638	CDC_B11210	India
QG37_02460	1.0307	CDC_B11212	India
QG37_02460	0.8265	CDC_B11213	India
QG37_02460	0.9560	CDC_B11214	India
QG37_02460	0.9174	CDC_B11215	India
QG37_02460	0.8644	CDC_B11216	India
QG37_02460	0.7090	CDC_B11217	India
QG37_02460	0.8737	CDC_B11218	India
QG37_02460	0.8407	CDC_B11219	India
QG37_02460	0.8500	CDC_B11220	Japan
QG37_02460	0.9725	CDC_B11221	South Africa
QG37_02460	0.9558	CDC_B11222	South Africa
QG37_02460	1.0241	CDC_B11223	South Africa
QG37_02460	0.7914	CDC_B11224	South Africa
QG37_02460	0.9159	CDC_B11225	South Africa
QG37_02460	0.8326	CDC_B11226	South Africa
QG37_02460	0.9216	CDC_B11227	South Africa
QG37_02460	1.0037	CDC_B11228	South Africa
QG37_02460	0.9589	CDC_B11229	South Africa
QG37_02460	1.0082	CDC_B11230	South Africa
QG37_02460	0.9816	CDC_B11243	Venezuela
QG37_02460	0.8213	CDC_B11244	Venezuela
QG37_02460	0.9178	CDC_B11245	Venezuela
QG37_02460	0.9744	CDC_B11246	Venezuela
QG37_02460	1.0217	CDC_B11247	Venezuela
QG37_02461	0.8042	CDC_B11096	Pakistan
QG37_02461	0.8172	CDC_B11097	Pakistan
QG37_02461	0.7369	CDC_B11098	Pakistan
QG37_02461	0.8052	CDC_B11099	Pakistan
QG37_02461	0.8908	CDC_B11101	Pakistan
QG37_02461	0.8042	CDC_B11102	Pakistan
QG37_02461	0.7937	CDC_B11103	Pakistan
QG37_02461	0.8396	CDC_B11105	Pakistan
QG37_02461	0.8107	CDC_B11112	Pakistan
QG37_02461	0.7335	CDC_B11113	Pakistan
QG37_02461	0.8610	CDC_B11114	Pakistan
QG37_02461	0.8586	CDC_B11115	Pakistan
QG37_02461	0.8253	CDC_B11116	Pakistan
QG37_02461	0.8696	CDC_B11117	Pakistan
QG37_02461	0.9142	CDC_B11118	Pakistan
QG37_02461	0.8189	CDC_B11119	Pakistan
QG37_02461	0.7695	CDC_B11200	India
QG37_02461	0.7699	CDC_B11201	India
QG37_02461	0.8575	CDC_B11205	India
QG37_02461	0.7930	CDC_B11206	India
QG37_02461	0.8332	CDC_B11207	India
QG37_02461	0.8554	CDC_B11208	India
QG37_02461	0.7662	CDC_B11209	India
QG37_02461	0.8469	CDC_B11210	India
QG37_02461	0.7191	CDC_B11212	India
QG37_02461	0.8457	CDC_B11213	India
QG37_02461	0.8717	CDC_B11214	India
QG37_02461	0.7893	CDC_B11215	India
QG37_02461	0.7525	CDC_B11216	India
QG37_02461	0.6726	CDC_B11217	India
QG37_02461	0.7957	CDC_B11218	India
QG37_02461	0.7391	CDC_B11219	India
QG37_02461	0.8175	CDC_B11220	Japan
QG37_02461	0.8701	CDC_B11221	South Africa
QG37_02461	0.8876	CDC_B11222	South Africa
QG37_02461	0.8587	CDC_B11223	South Africa
QG37_02461	0.8261	CDC_B11224	South Africa
QG37_02461	0.8425	CDC_B11225	South Africa
QG37_02461	0.8149	CDC_B11226	South Africa
QG37_02461	0.8624	CDC_B11227	South Africa
QG37_02461	0.8936	CDC_B11228	South Africa
QG37_02461	0.8422	CDC_B11229	South Africa
QG37_02461	0.8210	CDC_B11230	South Africa
QG37_02461	0.9537	CDC_B11243	Venezuela
QG37_02461	0.8278	CDC_B11244	Venezuela
QG37_02461	0.9380	CDC_B11245	Venezuela
QG37_02461	0.8520	CDC_B11246	Venezuela
QG37_02461	0.9170	CDC_B11247	Venezuela
QG37_02462	0.9029	CDC_B11096	Pakistan
QG37_02462	0.8207	CDC_B11097	Pakistan
QG37_02462	0.8243	CDC_B11098	Pakistan
QG37_02462	0.8369	CDC_B11099	Pakistan
QG37_02462	0.8231	CDC_B11101	Pakistan
QG37_02462	0.8645	CDC_B11102	Pakistan
QG37_02462	0.7838	CDC_B11103	Pakistan
QG37_02462	0.8972	CDC_B11105	Pakistan
QG37_02462	0.8594	CDC_B11112	Pakistan
QG37_02462	0.8408	CDC_B11113	Pakistan
QG37_02462	0.8965	CDC_B11114	Pakistan
QG37_02462	0.7681	CDC_B11115	Pakistan
QG37_02462	0.8727	CDC_B11116	Pakistan
QG37_02462	0.8770	CDC_B11117	Pakistan
QG37_02462	0.9519	CDC_B11118	Pakistan
QG37_02462	0.9699	CDC_B11119	Pakistan
QG37_02462	0.8143	CDC_B11200	India
QG37_02462	0.8532	CDC_B11201	India
QG37_02462	0.8308	CDC_B11205	India
QG37_02462	0.8947	CDC_B11206	India
QG37_02462	0.8841	CDC_B11207	India
QG37_02462	0.8448	CDC_B11208	India
QG37_02462	0.8455	CDC_B11209	India
QG37_02462	0.8890	CDC_B11210	India
QG37_02462	0.9111	CDC_B11212	India
QG37_02462	0.7615	CDC_B11213	India
QG37_02462	0.8587	CDC_B11214	India
QG37_02462	0.8998	CDC_B11215	India
QG37_02462	0.7775	CDC_B11216	India
QG37_02462	0.7211	CDC_B11217	India
QG37_02462	0.8256	CDC_B11218	India
QG37_02462	0.7982	CDC_B11219	India
QG37_02462	0.8614	CDC_B11220	Japan
QG37_02462	0.9292	CDC_B11221	South Africa
QG37_02462	0.8100	CDC_B11222	South Africa
QG37_02462	0.8690	CDC_B11223	South Africa
QG37_02462	0.9070	CDC_B11224	South Africa
QG37_02462	0.9525	CDC_B11225	South Africa
QG37_02462	0.8832	CDC_B11226	South Africa
QG37_02462	0.7837	CDC_B11227	South Africa
QG37_02462	0.8826	CDC_B11228	South Africa
QG37_02462	0.8943	CDC_B11229	South Africa
QG37_02462	0.8213	CDC_B11230	South Africa
QG37_02462	0.9633	CDC_B11243	Venezuela
QG37_02462	0.7956	CDC_B11244	Venezuela
QG37_02462	0.8975	CDC_B11245	Venezuela
QG37_02462	0.8208	CDC_B11246	Venezuela
QG37_02462	0.9520	CDC_B11247	Venezuela
QG37_02463	0.5929	CDC_B11096	Pakistan
QG37_02463	0.4511	CDC_B11097	Pakistan
QG37_02463	0.3920	CDC_B11098	Pakistan
QG37_02463	0.6384	CDC_B11099	Pakistan
QG37_02463	0.6181	CDC_B11101	Pakistan
QG37_02463	0.4837	CDC_B11102	Pakistan
QG37_02463	0.5010	CDC_B11103	Pakistan
QG37_02463	0.4590	CDC_B11105	Pakistan
QG37_02463	0.4985	CDC_B11112	Pakistan
QG37_02463	0.5990	CDC_B11113	Pakistan
QG37_02463	0.4404	CDC_B11114	Pakistan
QG37_02463	0.5115	CDC_B11115	Pakistan
QG37_02463	0.3666	CDC_B11116	Pakistan
QG37_02463	0.4698	CDC_B11117	Pakistan
QG37_02463	0.5581	CDC_B11118	Pakistan
QG37_02463	0.5029	CDC_B11119	Pakistan
QG37_02463	0.4646	CDC_B11200	India
QG37_02463	0.6144	CDC_B11201	India
QG37_02463	0.4391	CDC_B11205	India
QG37_02463	0.4573	CDC_B11206	India
QG37_02463	0.4039	CDC_B11207	India
QG37_02463	0.5360	CDC_B11208	India
QG37_02463	0.5165	CDC_B11209	India
QG37_02463	0.5341	CDC_B11210	India
QG37_02463	0.4586	CDC_B11212	India
QG37_02463	0.4768	CDC_B11213	India
QG37_02463	0.5371	CDC_B11214	India
QG37_02463	0.4598	CDC_B11215	India
QG37_02463	0.4550	CDC_B11216	India
QG37_02463	0.4113	CDC_B11217	India
QG37_02463	0.6020	CDC_B11218	India
QG37_02463	0.5863	CDC_B11219	India
QG37_02463	0.4197	CDC_B11220	Japan
QG37_02463	0.5793	CDC_B11221	South Africa
QG37_02463	0.4314	CDC_B11222	South Africa
QG37_02463	0.4049	CDC_B11223	South Africa
QG37_02463	0.4430	CDC_B11224	South Africa
QG37_02463	0.4842	CDC_B11225	South Africa
QG37_02463	0.4198	CDC_B11226	South Africa
QG37_02463	0.5297	CDC_B11227	South Africa
QG37_02463	0.4954	CDC_B11228	South Africa
QG37_02463	0.5288	CDC_B11229	South Africa
QG37_02463	0.4082	CDC_B11230	South Africa
QG37_02463	0.5920	CDC_B11243	Venezuela
QG37_02463	0.6056	CDC_B11244	Venezuela
QG37_02463	0.6409	CDC_B11245	Venezuela
QG37_02463	0.5797	CDC_B11246	Venezuela
QG37_02463	0.5245	CDC_B11247	Venezuela
QG37_02464	0.8227	CDC_B11096	Pakistan
QG37_02464	0.9644	CDC_B11097	Pakistan
QG37_02464	0.9441	CDC_B11098	Pakistan
QG37_02464	0.9409	CDC_B11099	Pakistan
QG37_02464	0.8916	CDC_B11101	Pakistan
QG37_02464	0.8983	CDC_B11102	Pakistan
QG37_02464	0.9219	CDC_B11103	Pakistan
QG37_02464	0.9775	CDC_B11105	Pakistan
QG37_02464	0.9067	CDC_B11112	Pakistan
QG37_02464	1.0021	CDC_B11113	Pakistan
QG37_02464	0.8963	CDC_B11114	Pakistan
QG37_02464	0.9405	CDC_B11115	Pakistan
QG37_02464	0.8732	CDC_B11116	Pakistan
QG37_02464	0.8859	CDC_B11117	Pakistan
QG37_02464	0.9239	CDC_B11118	Pakistan
QG37_02464	0.9263	CDC_B11119	Pakistan
QG37_02464	0.9261	CDC_B11200	India
QG37_02464	0.9199	CDC_B11201	India
QG37_02464	1.0055	CDC_B11205	India
QG37_02464	0.9799	CDC_B11206	India
QG37_02464	0.9985	CDC_B11207	India
QG37_02464	1.0860	CDC_B11208	India
QG37_02464	0.8650	CDC_B11209	India
QG37_02464	0.9268	CDC_B11210	India
QG37_02464	0.8937	CDC_B11212	India
QG37_02464	0.9552	CDC_B11213	India
QG37_02464	0.9785	CDC_B11214	India
QG37_02464	0.8912	CDC_B11215	India
QG37_02464	0.7713	CDC_B11216	India
QG37_02464	0.9172	CDC_B11217	India
QG37_02464	0.9043	CDC_B11218	India
QG37_02464	0.9332	CDC_B11219	India
QG37_02464	0.8636	CDC_B11220	Japan
QG37_02464	1.0000	CDC_B11221	South Africa
QG37_02464	0.9757	CDC_B11222	South Africa
QG37_02464	0.9906	CDC_B11223	South Africa
QG37_02464	0.9349	CDC_B11224	South Africa
QG37_02464	0.9736	CDC_B11225	South Africa
QG37_02464	0.9395	CDC_B11226	South Africa
QG37_02464	0.9271	CDC_B11227	South Africa
QG37_02464	0.8976	CDC_B11228	South Africa
QG37_02464	0.9913	CDC_B11229	South Africa
QG37_02464	1.0367	CDC_B11230	South Africa
QG37_02464	0.9322	CDC_B11243	Venezuela
QG37_02464	1.0313	CDC_B11244	Venezuela
QG37_02464	0.9814	CDC_B11245	Venezuela
QG37_02464	0.9481	CDC_B11246	Venezuela
QG37_02464	0.9780	CDC_B11247	Venezuela
QG37_02465	1.0608	CDC_B11096	Pakistan
QG37_02465	0.9289	CDC_B11097	Pakistan
QG37_02465	0.9388	CDC_B11098	Pakistan
QG37_02465	0.9029	CDC_B11099	Pakistan
QG37_02465	1.0825	CDC_B11101	Pakistan
QG37_02465	0.9274	CDC_B11102	Pakistan
QG37_02465	0.9535	CDC_B11103	Pakistan
QG37_02465	0.9783	CDC_B11105	Pakistan
QG37_02465	0.9730	CDC_B11112	Pakistan
QG37_02465	0.9822	CDC_B11113	Pakistan
QG37_02465	0.8990	CDC_B11114	Pakistan
QG37_02465	1.0222	CDC_B11115	Pakistan
QG37_02465	0.9076	CDC_B11116	Pakistan
QG37_02465	0.9105	CDC_B11117	Pakistan
QG37_02465	1.0803	CDC_B11118	Pakistan
QG37_02465	1.0582	CDC_B11119	Pakistan
QG37_02465	0.9794	CDC_B11200	India
QG37_02465	1.0183	CDC_B11201	India
QG37_02465	0.9877	CDC_B11205	India
QG37_02465	0.9356	CDC_B11206	India
QG37_02465	1.0225	CDC_B11207	India
QG37_02465	1.0286	CDC_B11208	India
QG37_02465	0.9335	CDC_B11209	India
QG37_02465	1.0257	CDC_B11210	India
QG37_02465	0.9787	CDC_B11212	India
QG37_02465	0.9771	CDC_B11213	India
QG37_02465	0.9829	CDC_B11214	India
QG37_02465	0.9998	CDC_B11215	India
QG37_02465	0.9746	CDC_B11216	India
QG37_02465	0.8454	CDC_B11217	India
QG37_02465	1.1044	CDC_B11218	India
QG37_02465	1.0197	CDC_B11219	India
QG37_02465	1.0289	CDC_B11220	Japan
QG37_02465	1.0647	CDC_B11221	South Africa
QG37_02465	0.9611	CDC_B11222	South Africa
QG37_02465	1.0205	CDC_B11223	South Africa
QG37_02465	0.9480	CDC_B11224	South Africa
QG37_02465	0.9982	CDC_B11225	South Africa
QG37_02465	1.0750	CDC_B11226	South Africa
QG37_02465	1.0635	CDC_B11227	South Africa
QG37_02465	1.0376	CDC_B11228	South Africa
QG37_02465	0.9794	CDC_B11229	South Africa
QG37_02465	1.0396	CDC_B11230	South Africa
QG37_02465	0.9471	CDC_B11243	Venezuela
QG37_02465	0.9430	CDC_B11244	Venezuela
QG37_02465	0.9834	CDC_B11245	Venezuela
QG37_02465	0.9426	CDC_B11246	Venezuela
QG37_02465	1.0271	CDC_B11247	Venezuela
QG37_08406	1.0009	CDC_B11096	Pakistan
QG37_08406	1.0859	CDC_B11097	Pakistan
QG37_08406	1.1794	CDC_B11098	Pakistan
QG37_08406	1.1506	CDC_B11099	Pakistan
QG37_08406	0.9823	CDC_B11101	Pakistan
QG37_08406	1.0787	CDC_B11102	Pakistan
QG37_08406	1.0125	CDC_B11103	Pakistan
QG37_08406	1.0744	CDC_B11105	Pakistan
QG37_08406	0.9972	CDC_B11112	Pakistan
QG37_08406	0.9233	CDC_B11113	Pakistan
QG37_08406	1.0959	CDC_B11114	Pakistan
QG37_08406	0.9745	CDC_B11115	Pakistan
QG37_08406	1.0740	CDC_B11116	Pakistan
QG37_08406	0.9965	CDC_B11117	Pakistan
QG37_08406	1.0874	CDC_B11118	Pakistan
QG37_08406	1.0355	CDC_B11119	Pakistan
QG37_08406	1.0014	CDC_B11200	India
QG37_08406	0.9082	CDC_B11201	India
QG37_08406	1.0959	CDC_B11205	India
QG37_08406	1.0939	CDC_B11206	India
QG37_08406	0.9982	CDC_B11207	India
QG37_08406	0.8926	CDC_B11208	India
QG37_08406	0.8892	CDC_B11209	India
QG37_08406	1.0937	CDC_B11210	India
QG37_08406	0.9184	CDC_B11212	India
QG37_08406	0.9999	CDC_B11213	India
QG37_08406	1.0536	CDC_B11214	India
QG37_08406	1.0394	CDC_B11215	India
QG37_08406	0.9724	CDC_B11216	India
QG37_08406	0.8539	CDC_B11217	India
QG37_08406	1.1322	CDC_B11218	India
QG37_08406	0.8240	CDC_B11219	India
QG37_08406	1.0372	CDC_B11220	Japan
QG37_08406	1.0188	CDC_B11221	South Africa
QG37_08406	1.0319	CDC_B11222	South Africa
QG37_08406	1.2347	CDC_B11223	South Africa
QG37_08406	0.9657	CDC_B11224	South Africa
QG37_08406	1.1948	CDC_B11225	South Africa
QG37_08406	1.2104	CDC_B11226	South Africa
QG37_08406	1.1496	CDC_B11227	South Africa
QG37_08406	1.2091	CDC_B11228	South Africa
QG37_08406	1.1661	CDC_B11229	South Africa
QG37_08406	0.9981	CDC_B11230	South Africa
QG37_08406	0.9664	CDC_B11243	Venezuela
QG37_08406	1.1411	CDC_B11244	Venezuela
QG37_08406	1.0508	CDC_B11245	Venezuela
QG37_08406	1.0394	CDC_B11246	Venezuela
QG37_08406	1.1155	CDC_B11247	Venezuela
QG37_02466	0.9854	CDC_B11096	Pakistan
QG37_02466	0.9653	CDC_B11097	Pakistan
QG37_02466	0.9299	CDC_B11098	Pakistan
QG37_02466	0.8535	CDC_B11099	Pakistan
QG37_02466	0.8720	CDC_B11101	Pakistan
QG37_02466	0.9609	CDC_B11102	Pakistan
QG37_02466	0.9465	CDC_B11103	Pakistan
QG37_02466	0.8999	CDC_B11105	Pakistan
QG37_02466	1.0263	CDC_B11112	Pakistan
QG37_02466	1.0174	CDC_B11113	Pakistan
QG37_02466	1.0803	CDC_B11114	Pakistan
QG37_02466	0.9203	CDC_B11115	Pakistan
QG37_02466	0.8906	CDC_B11116	Pakistan
QG37_02466	0.9557	CDC_B11117	Pakistan
QG37_02466	0.9419	CDC_B11118	Pakistan
QG37_02466	1.0063	CDC_B11119	Pakistan
QG37_02466	0.9844	CDC_B11200	India
QG37_02466	0.9702	CDC_B11201	India
QG37_02466	0.9181	CDC_B11205	India
QG37_02466	0.9637	CDC_B11206	India
QG37_02466	0.9752	CDC_B11207	India
QG37_02466	0.9550	CDC_B11208	India
QG37_02466	0.9293	CDC_B11209	India
QG37_02466	0.9703	CDC_B11210	India
QG37_02466	1.0344	CDC_B11212	India
QG37_02466	0.9093	CDC_B11213	India
QG37_02466	0.9603	CDC_B11214	India
QG37_02466	0.9257	CDC_B11215	India
QG37_02466	0.9633	CDC_B11216	India
QG37_02466	0.7911	CDC_B11217	India
QG37_02466	0.9250	CDC_B11218	India
QG37_02466	0.9762	CDC_B11219	India
QG37_02466	0.9890	CDC_B11220	Japan
QG37_02466	0.9446	CDC_B11221	South Africa
QG37_02466	1.0300	CDC_B11222	South Africa
QG37_02466	1.0017	CDC_B11223	South Africa
QG37_02466	1.0132	CDC_B11224	South Africa
QG37_02466	0.9733	CDC_B11225	South Africa
QG37_02466	1.0009	CDC_B11226	South Africa
QG37_02466	0.9506	CDC_B11227	South Africa
QG37_02466	1.0239	CDC_B11228	South Africa
QG37_02466	0.9346	CDC_B11229	South Africa
QG37_02466	0.8330	CDC_B11230	South Africa
QG37_02466	0.9170	CDC_B11243	Venezuela
QG37_02466	1.0014	CDC_B11244	Venezuela
QG37_02466	1.0396	CDC_B11245	Venezuela
QG37_02466	0.9201	CDC_B11246	Venezuela
QG37_02466	1.0776	CDC_B11247	Venezuela
QG37_02467	0.9854	CDC_B11096	Pakistan
QG37_02467	0.9430	CDC_B11097	Pakistan
QG37_02467	0.8425	CDC_B11098	Pakistan
QG37_02467	0.8913	CDC_B11099	Pakistan
