GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_00026	106.81	101.65	56.14	46.96	91.73	95.85	103.42	95.05	102.95	79.18	78.42	77.45	84.40	68.14	83.92	86.42	114.47	125.84	110.69	95.64	103.01	79.44	108.91	73.21	90.89	118.53	76.98	104.61	76.67	25.91	60.04	99.16	105.28	94.08	80.52	77.36	73.38	89.45	74.14	90.10	99.13	92.94	60.44	91.78	112.84	95.09	89.56	147.46
QG37_00027	106.40	115.81	72.26	74.11	113.34	108.95	123.18	133.24	127.46	102.65	90.27	85.05	103.03	114.80	105.80	127.40	142.73	146.69	120.21	110.38	106.46	125.61	134.06	112.13	128.16	127.29	94.62	128.32	89.87	24.82	63.54	124.82	127.79	105.66	119.84	96.83	108.68	115.91	93.80	110.78	146.68	123.73	87.59	86.32	119.68	117.63	101.13	135.83
QG37_00028	109.24	106.29	51.78	53.84	89.39	102.00	93.10	98.68	106.38	74.06	67.44	70.23	81.00	86.24	80.01	105.04	122.54	134.50	105.80	94.20	90.28	102.34	98.95	85.27	102.35	118.91	90.38	107.21	74.90	29.17	60.20	94.94	116.44	99.67	97.57	87.07	91.31	88.55	67.00	102.65	124.47	99.36	94.68	84.50	91.11	84.93	83.85	115.01
QG37_00029	133.13	124.70	73.78	77.17	118.50	111.47	116.21	123.01	134.79	111.19	100.19	112.06	111.01	110.40	98.26	115.70	154.71	157.48	137.07	125.97	124.06	129.16	139.72	115.01	127.69	147.25	105.75	131.16	119.95	27.00	75.31	131.21	132.10	131.15	117.81	100.68	113.40	121.88	87.38	120.45	150.13	124.78	99.46	94.90	113.82	115.07	110.80	144.46
QG37_00030	127.16	121.66	61.51	76.65	106.28	105.76	105.23	114.85	124.98	104.82	96.81	84.81	109.59	96.13	91.93	95.45	141.72	146.96	124.24	125.21	123.90	119.67	127.73	96.91	121.30	132.93	104.28	132.44	94.72	30.09	58.02	126.85	142.11	109.18	101.65	90.85	99.37	105.83	85.61	108.07	152.23	116.71	88.20	93.58	123.75	112.21	106.48	146.07
QG37_00031	87.96	89.26	65.07	81.46	96.95	91.75	89.87	87.86	117.48	100.61	91.49	86.38	97.49	99.18	85.54	119.87	133.57	131.39	119.06	110.42	99.25	92.21	121.93	89.34	103.74	116.01	95.33	99.74	88.76	30.61	74.81	104.71	91.41	101.49	114.67	82.29	114.09	86.98	78.98	105.67	123.20	98.15	67.53	86.65	105.14	87.39	95.19	130.24
QG37_00032	97.44	112.27	57.69	73.29	97.57	96.57	89.03	98.05	98.79	89.97	83.87	82.14	83.21	97.23	103.37	88.84	129.59	135.08	122.56	86.39	106.14	101.95	126.97	73.43	97.79	114.33	75.41	105.03	98.44	18.59	69.26	89.75	111.69	110.58	84.65	74.36	105.44	104.65	69.38	103.25	113.38	95.93	89.32	89.72	106.04	89.12	84.05	126.35
QG37_00033	108.12	120.10	63.36	72.65	98.34	101.27	89.92	102.00	109.43	103.38	82.88	84.44	83.77	84.16	89.62	102.73	131.96	142.10	117.20	96.51	108.06	105.67	125.59	94.59	110.22	125.59	85.61	119.85	91.95	24.87	58.01	105.02	171.80	100.93	97.90	76.35	81.12	107.22	74.81	116.20	124.55	111.68	84.38	72.81	100.78	97.99	86.85	120.73
QG37_00034	114.82	142.59	64.35	69.21	112.84	90.15	98.13	100.71	114.44	107.80	79.51	87.78	83.33	95.70	97.95	99.28	125.08	140.16	140.80	113.63	115.42	104.82	130.35	105.05	132.39	123.87	90.89	125.34	94.93	23.22	59.92	112.54	244.22	97.05	105.41	77.56	92.04	108.21	92.81	113.20	112.51	122.75	100.73	62.37	80.98	98.33	76.16	104.35
QG37_00035	105.16	109.29	61.50	61.24	104.07	92.86	94.96	94.19	110.54	96.44	82.28	84.81	81.26	96.98	75.78	91.91	117.20	125.60	117.40	97.86	101.11	96.91	111.85	84.95	99.73	103.73	76.11	97.00	85.91	23.53	53.57	98.04	210.94	100.46	99.77	72.50	91.62	98.93	77.53	109.44	118.25	109.31	79.77	78.78	84.92	93.32	81.61	111.15
QG37_00036	111.96	101.58	71.52	57.76	89.21	95.91	103.33	113.56	102.94	118.63	86.37	79.58	95.92	104.91	106.64	88.39	111.93	147.04	118.53	102.21	106.22	106.89	109.71	80.14	127.57	129.55	82.57	111.40	90.54	27.82	65.75	106.61	229.66	81.89	92.53	69.44	99.70	97.22	73.82	109.19	141.88	87.11	71.40	86.67	99.85	102.97	92.03	128.34
QG37_00037	106.33	100.71	83.31	66.92	107.73	112.19	112.58	122.47	116.76	119.46	97.33	86.65	88.16	107.97	102.04	108.22	130.51	143.54	101.74	112.92	115.57	110.82	124.72	105.72	141.78	147.10	78.01	113.47	91.44	25.91	48.43	124.08	206.42	98.71	101.54	88.42	115.36	107.04	89.62	106.82	111.47	100.25	87.74	78.48	88.79	108.90	94.64	125.68
QG37_00038	151.20	167.58	100.54	95.43	132.51	147.45	133.92	135.31	147.98	151.06	87.80	135.31	121.40	127.62	115.71	116.08	163.79	171.28	132.67	118.57	132.46	141.82	142.80	115.40	139.59	164.99	115.89	122.25	129.50	31.23	93.05	152.78	273.34	130.15	142.26	98.97	127.14	119.76	112.60	149.97	159.17	159.56	105.92	93.27	132.73	98.05	115.11	170.35
QG37_00039	128.81	148.28	64.64	72.92	118.01	125.51	120.44	126.30	123.72	112.84	88.79	111.88	103.95	116.88	113.38	102.60	126.11	144.04	150.18	117.66	106.56	135.26	133.76	105.11	122.65	159.82	103.86	132.17	111.10	31.54	77.95	134.99	135.93	118.76	126.30	90.57	91.36	122.28	97.29	125.49	133.76	140.79	89.46	98.82	139.31	123.69	116.23	177.33
QG37_00040	65.59	108.68	54.18	53.92	91.32	89.92	88.40	85.85	81.30	90.35	65.63	97.03	81.72	67.82	83.35	73.33	104.42	107.82	108.32	96.55	75.02	84.40	96.99	73.30	95.80	112.72	77.30	85.18	71.24	20.87	51.85	112.30	123.05	98.42	105.42	74.59	74.18	101.91	75.48	95.87	111.06	126.28	70.58	88.79	116.18	104.47	104.69	144.48
QG37_00041	118.75	120.85	65.39	72.07	120.25	115.47	121.92	120.65	125.03	106.01	92.96	97.53	106.85	102.99	102.51	117.72	147.20	147.70	145.40	113.34	116.49	119.16	140.32	103.10	125.83	147.97	103.00	137.16	102.65	29.89	72.82	117.23	133.31	123.10	101.58	100.99	104.14	115.87	105.51	117.47	139.41	127.79	96.01	92.09	112.36	104.89	101.07	146.64
QG37_00042	127.47	138.57	79.48	68.27	127.65	138.28	126.20	135.83	143.36	116.40	102.57	121.31	99.43	114.96	99.58	127.96	143.40	159.68	145.91	132.82	116.70	134.26	139.63	111.51	122.54	158.27	136.54	156.48	118.33	26.52	88.44	131.45	134.48	121.00	114.39	95.41	124.15	130.13	108.07	127.30	123.95	135.99	88.14	76.11	112.03	109.56	91.93	154.21
QG37_00043	120.68	99.15	70.20	77.42	114.89	106.23	102.74	123.83	127.59	119.76	91.44	100.33	107.16	113.60	114.50	113.63	142.12	142.34	145.56	113.85	128.19	133.07	132.22	106.12	120.89	142.92	104.74	127.70	95.94	28.83	78.37	119.78	123.88	114.66	116.06	88.35	105.68	122.81	84.91	126.74	144.74	126.66	89.63	89.33	117.13	120.97	91.97	152.63
QG37_00044	136.38	126.14	75.52	63.76	119.05	102.79	111.61	123.43	116.47	123.62	103.59	107.87	97.06	121.83	83.49	109.29	135.35	138.88	131.93	111.24	121.96	137.98	131.71	97.50	116.73	154.89	93.63	115.32	105.55	32.69	80.00	116.73	127.95	114.35	113.31	89.20	107.97	116.54	94.01	123.57	138.02	133.00	86.03	90.59	104.63	94.46	108.28	139.30
QG37_00045	115.92	116.97	67.57	74.25	110.81	120.75	106.61	103.42	115.16	106.17	89.47	96.94	96.32	100.13	97.24	122.35	125.03	128.80	122.92	108.90	115.47	114.52	134.48	97.14	105.92	135.71	87.21	115.92	107.18	32.10	70.12	101.84	142.64	110.57	107.43	92.11	108.26	109.20	87.14	105.83	127.88	121.23	94.73	86.23	106.42	105.30	93.64	122.16
QG37_00046	114.86	96.67	52.83	76.10	95.94	91.16	89.11	93.88	100.01	79.97	76.02	84.60	85.69	88.28	84.99	105.14	107.50	125.13	108.09	92.10	92.10	105.88	104.22	89.94	106.40	117.70	85.97	94.68	79.88	26.16	57.75	103.01	107.37	105.87	93.62	83.21	98.33	93.48	77.92	113.79	114.35	111.61	85.84	75.62	101.43	92.54	92.90	119.76
QG37_00047	141.52	119.19	63.28	60.76	120.93	108.26	109.06	114.16	130.70	103.51	103.41	99.83	97.37	119.40	94.95	113.88	126.64	156.27	132.89	98.08	105.22	126.83	131.74	94.80	135.90	131.83	100.23	140.49	95.70	26.22	63.58	112.64	111.05	121.84	115.85	96.83	110.92	106.20	91.58	126.07	144.12	134.30	98.44	78.81	115.82	117.78	101.59	154.37
QG37_00048	87.74	103.97	59.45	56.96	82.65	93.05	83.56	97.91	113.89	76.60	87.07	84.25	89.80	101.56	99.84	118.87	121.93	127.78	112.51	103.17	95.99	109.58	99.85	89.37	113.34	119.11	84.35	108.75	92.45	24.86	65.99	97.08	108.82	109.68	101.88	79.36	97.29	114.36	75.38	86.07	118.82	112.21	78.95	87.33	107.20	106.91	96.75	116.61
QG37_00049	125.23	124.68	67.70	74.75	97.57	105.42	110.11	108.32	123.25	99.29	79.96	77.49	92.74	102.86	98.03	114.65	132.43	132.92	133.10	113.06	123.19	117.43	128.83	100.60	120.56	132.30	88.24	114.57	87.93	26.24	67.41	107.61	129.63	108.44	96.82	77.70	98.66	101.86	74.80	115.73	125.80	131.16	96.09	84.59	111.59	98.34	101.79	138.55
QG37_00050	125.22	118.26	71.57	65.86	102.47	104.97	103.27	100.13	111.24	105.94	83.68	96.91	100.86	89.00	95.61	108.72	139.79	140.20	133.10	120.41	107.97	123.56	130.96	95.11	125.59	133.19	106.51	122.68	105.04	31.52	70.07	118.16	137.77	106.87	106.67	96.45	114.45	114.31	85.50	122.31	133.31	125.33	94.74	97.31	117.48	110.05	97.36	142.16
QG37_00051	133.04	121.46	52.29	57.08	106.37	96.99	88.86	100.55	128.38	108.20	95.65	102.26	87.45	110.19	104.92	103.23	153.41	164.25	134.71	107.28	112.59	120.46	116.80	94.05	148.96	160.98	118.83	127.85	119.26	31.87	69.60	138.99	128.63	102.28	93.96	71.85	112.45	119.57	81.91	115.21	131.71	128.03	99.69	90.75	122.62	109.80	102.66	155.51
QG37_00052	112.77	115.54	59.11	63.84	107.61	102.47	107.19	116.55	128.12	103.21	88.60	90.75	94.73	95.15	106.14	114.79	136.26	140.75	124.51	113.41	114.43	119.43	136.03	99.06	124.29	131.21	89.77	140.35	94.12	33.26	71.00	121.17	135.47	109.78	94.61	84.37	100.54	117.27	83.61	121.92	136.38	118.60	95.41	101.70	116.74	100.18	99.10	143.87
QG37_00053	101.00	123.85	60.24	67.82	95.04	112.01	113.18	98.46	122.45	104.33	84.29	91.35	95.88	92.03	95.50	93.92	129.31	127.25	124.86	115.72	119.07	118.82	130.55	86.19	96.41	118.91	89.56	108.43	94.70	25.63	62.58	110.70	111.76	100.76	106.67	82.42	85.99	101.29	82.42	118.31	123.19	112.76	91.73	84.92	100.69	107.28	80.98	134.56
QG37_00054	123.33	153.17	91.31	64.11	121.62	112.73	117.46	78.34	127.95	102.54	80.26	101.07	97.67	99.34	118.38	119.20	152.12	147.15	133.55	112.44	111.21	139.25	118.51	106.97	107.37	144.28	87.99	117.58	91.29	32.20	63.95	98.24	119.86	133.44	125.01	82.45	101.15	111.66	91.84	107.93	138.93	124.07	93.09	73.54	114.99	101.15	91.66	122.68
QG37_00055	116.27	104.69	58.54	67.71	109.24	102.53	104.67	91.50	121.57	92.66	81.19	85.20	97.50	94.50	92.37	107.83	129.26	125.67	128.57	101.01	113.12	113.17	128.52	101.18	127.46	135.50	87.57	105.35	97.15	64.23	94.93	128.75	131.56	114.51	117.29	99.02	97.53	105.84	80.90	124.67	125.82	120.02	84.93	84.38	109.33	101.07	102.26	122.12
QG37_00056	119.65	124.32	70.17	56.48	99.74	107.84	110.65	111.56	123.54	101.85	84.80	91.18	95.24	101.38	104.37	109.93	135.87	153.36	126.10	109.58	112.89	114.13	126.67	95.51	113.64	141.28	94.63	128.07	85.12	27.90	68.51	127.53	131.66	103.68	102.25	90.77	95.39	112.85	90.62	118.71	140.14	122.08	90.62	85.52	115.23	113.55	100.41	132.26
QG37_00057	125.77	92.17	36.39	60.08	93.61	82.06	70.74	82.03	94.92	80.63	70.42	90.57	79.20	86.41	73.11	81.37	120.12	104.44	99.18	114.26	87.17	92.67	113.11	83.95	107.54	107.36	79.22	107.05	68.12	24.19	54.98	95.07	85.55	96.09	90.35	70.91	103.10	87.64	72.82	124.53	113.00	103.74	83.50	70.23	92.63	94.32	63.26	92.67
QG37_00058	73.47	100.38	45.44	59.62	92.60	80.40	99.08	87.17	95.26	94.33	65.75	70.04	77.87	77.20	74.98	76.95	103.80	117.57	103.55	104.47	76.48	101.58	91.11	95.58	94.46	125.20	82.19	104.94	69.90	25.64	46.18	105.51	111.20	114.91	77.09	67.34	89.15	74.31	74.28	108.98	101.96	88.77	78.36	55.37	80.07	78.60	83.06	77.14
QG37_00059	110.41	120.86	54.91	57.38	104.61	99.99	81.49	85.01	105.78	122.72	72.27	71.32	80.26	92.25	98.08	88.96	134.12	128.14	118.21	83.16	101.72	118.04	101.44	87.32	118.86	144.08	88.20	120.54	83.52	21.97	58.78	114.63	131.07	102.13	82.47	67.92	92.34	94.71	82.80	105.48	103.84	103.72	81.85	40.86	55.44	63.57	56.48	65.28
QG37_00060	123.20	131.48	62.50	66.53	90.86	102.06	92.42	92.67	92.92	127.27	77.01	73.12	84.04	89.58	95.56	91.13	140.51	126.47	115.52	86.54	114.31	114.28	108.83	99.50	113.02	133.91	91.20	113.84	93.61	25.63	53.99	104.71	127.78	112.00	81.82	72.32	95.27	115.23	68.63	91.40	113.17	109.87	74.80	44.11	73.08	72.46	75.66	86.36
QG37_00061	110.54	110.11	75.38	76.83	87.47	94.38	85.34	94.05	98.33	86.17	70.43	78.68	80.35	74.55	93.40	112.33	110.49	128.96	96.12	95.51	90.61	97.36	103.19	90.53	92.50	109.48	85.60	103.80	81.28	25.24	65.82	116.65	122.85	93.57	106.49	72.53	77.86	107.63	80.36	102.04	102.88	113.65	81.56	90.67	91.98	98.83	88.03	125.10
QG37_00062	142.19	142.14	71.76	83.63	123.65	116.66	114.30	122.12	157.02	114.52	98.49	109.15	101.42	104.85	102.43	114.88	132.20	156.70	164.82	112.09	140.44	121.61	145.79	120.29	125.35	166.34	127.29	131.54	122.74	39.00	87.03	123.11	151.83	119.44	118.71	85.24	106.24	153.60	87.26	135.65	156.40	159.64	98.74	96.96	109.74	138.58	97.84	140.30
QG37_00063	126.33	117.98	66.40	65.67	116.89	130.91	113.90	105.62	122.40	107.99	83.46	92.31	99.83	100.18	108.76	119.37	130.50	135.75	118.65	119.59	108.49	127.33	137.16	101.26	120.18	141.77	104.66	134.84	101.12	29.32	72.49	104.64	122.22	119.72	110.82	76.93	117.68	106.01	89.61	116.94	139.63	113.74	88.53	84.30	108.75	98.82	87.07	132.20
QG37_00064	130.37	119.10	57.21	63.51	86.77	109.84	104.97	102.30	109.19	93.13	91.68	92.74	100.15	108.99	94.42	107.20	141.06	137.80	116.51	112.51	112.23	116.22	133.86	113.05	129.99	128.50	83.17	131.82	105.27	20.66	69.77	129.33	124.09	115.31	97.97	91.81	102.80	117.46	94.47	112.28	123.87	128.67	94.71	87.67	115.45	96.61	112.39	135.63
QG37_00065	75.19	92.23	37.74	42.28	76.85	70.89	79.86	85.84	93.45	84.06	58.90	63.73	72.50	68.24	67.71	70.12	105.96	103.01	94.87	77.33	89.32	79.93	77.81	67.02	81.82	80.25	75.91	85.71	69.17	20.03	44.37	91.55	92.09	64.60	69.71	41.31	56.36	59.10	51.49	81.29	80.76	89.59	61.31	84.77	90.08	88.95	83.39	128.93
QG37_00066	121.86	118.50	69.35	75.24	105.30	103.24	108.38	106.12	115.78	93.56	86.62	94.33	89.18	103.24	93.50	110.58	126.33	147.86	121.79	105.78	108.78	113.23	117.36	97.26	113.72	139.95	98.36	110.26	98.14	26.42	71.18	111.67	127.99	106.80	104.12	84.78	102.98	102.06	90.00	109.93	127.51	117.37	88.51	88.27	108.39	110.63	93.92	125.50
QG37_00067	127.63	130.17	70.13	73.56	108.95	103.09	101.74	111.30	116.48	112.36	95.91	98.37	95.97	96.48	94.12	113.38	130.43	133.75	133.75	108.58	111.49	114.97	113.23	111.83	117.01	130.10	99.92	129.56	100.69	27.61	71.73	122.45	145.41	116.94	111.34	83.13	108.79	103.46	88.41	117.00	140.67	118.60	99.15	93.01	115.81	118.86	102.50	138.14
QG37_00068	107.16	105.59	64.53	66.80	97.19	92.50	87.64	98.07	107.53	90.73	72.29	82.52	84.47	85.32	94.57	86.95	120.43	121.74	110.72	100.93	102.86	92.92	103.96	94.14	98.41	109.74	75.02	99.05	75.28	33.04	69.98	107.02	107.90	102.77	93.98	77.58	84.75	97.56	78.86	103.02	115.12	94.94	81.59	85.50	109.02	92.47	85.99	110.10
QG37_00069	104.59	101.90	58.12	71.93	93.56	99.25	98.42	108.00	109.71	93.95	72.55	77.87	87.32	92.06	90.66	100.67	133.62	121.23	122.51	103.31	109.18	109.50	111.45	98.90	105.49	135.51	95.67	113.41	88.43	25.72	73.85	102.34	127.39	100.19	100.89	89.31	87.40	95.29	75.37	109.15	119.80	104.90	84.68	81.13	98.59	104.18	91.28	125.19
QG37_00070	134.46	139.44	81.64	84.99	119.74	123.84	117.92	127.78	134.12	120.15	95.72	103.82	109.18	106.67	109.49	125.79	149.78	162.54	142.05	121.61	135.39	133.18	142.78	110.19	133.81	157.48	101.70	138.05	113.96	29.92	77.09	128.25	134.74	125.30	111.13	102.71	111.09	126.64	108.54	121.95	150.93	129.23	99.21	90.96	122.32	122.59	101.42	153.73
QG37_00071	119.68	125.95	57.45	69.26	101.95	111.99	111.17	109.57	129.40	118.28	91.72	92.41	100.13	102.44	99.38	111.41	138.62	147.94	119.71	114.03	120.25	112.12	119.56	101.43	110.57	142.42	97.37	130.53	95.78	25.79	62.99	120.44	121.81	121.71	99.08	90.53	91.45	95.21	79.24	114.26	139.22	121.56	82.36	86.31	110.21	111.84	90.25	138.85
QG37_00072	98.49	122.46	61.05	72.96	102.18	110.93	101.97	108.42	121.80	105.91	74.78	94.84	102.22	108.56	94.43	103.27	121.24	123.94	137.67	118.14	109.91	117.37	103.18	95.78	104.51	135.17	81.87	117.73	108.78	25.88	59.57	112.69	114.88	106.15	108.08	80.96	100.97	92.79	68.11	103.43	115.27	112.10	79.36	75.79	106.01	93.24	76.55	121.08
QG37_00073	119.92	122.06	67.45	64.84	98.59	97.16	97.15	102.75	100.80	96.04	76.00	80.75	89.96	91.02	97.89	104.51	129.63	127.70	115.67	94.93	107.62	100.05	115.92	86.71	105.95	131.62	84.29	107.73	84.88	23.14	63.79	101.85	115.44	103.51	89.81	79.45	93.31	102.44	79.53	100.74	118.39	103.17	78.33	71.38	98.50	95.28	81.43	113.64
QG37_00074	135.43	136.39	79.36	78.92	120.62	121.36	120.47	122.97	138.43	121.93	100.03	105.93	110.84	115.25	111.31	121.66	158.08	166.66	150.82	120.91	128.95	129.36	148.40	112.50	139.68	163.83	110.68	145.60	118.02	33.12	79.49	140.10	142.53	134.68	121.37	95.16	111.68	116.12	101.22	131.59	154.20	136.52	107.71	97.19	129.92	130.45	117.55	151.71
QG37_00075	115.59	111.42	67.53	74.10	107.97	113.05	105.11	116.21	133.46	100.87	76.46	87.45	102.72	102.79	87.21	113.97	127.04	133.92	115.26	113.25	104.33	115.59	113.97	86.46	106.79	144.38	100.62	125.64	87.76	23.03	71.81	100.70	112.87	86.99	86.21	88.87	102.57	102.18	93.64	108.46	135.51	108.08	86.09	79.66	102.47	112.74	85.83	112.19
QG37_00076	120.32	127.15	71.73	71.38	116.10	120.81	104.43	117.86	123.69	108.09	88.41	95.12	103.87	110.95	103.54	118.89	135.64	147.90	125.59	115.46	116.96	124.68	127.70	99.56	123.34	146.33	97.99	129.27	91.80	28.50	69.61	120.54	125.46	113.06	111.82	92.51	103.59	113.83	87.91	121.18	136.78	116.65	101.47	95.59	115.53	119.86	102.76	137.51
QG37_00077	112.77	112.87	58.52	83.72	88.20	102.02	102.03	90.36	100.35	86.61	81.15	74.48	92.70	96.35	95.07	113.56	123.33	121.81	94.04	100.82	111.34	93.02	113.92	91.44	124.29	127.10	80.83	111.04	70.87	17.85	62.58	96.03	106.94	103.65	99.98	79.28	107.97	100.19	83.46	117.89	134.41	108.75	84.30	90.48	110.67	103.24	71.30	122.23
QG37_00078	102.10	123.36	74.82	56.84	104.16	113.64	104.26	95.31	111.56	106.10	97.26	91.28	95.42	89.41	88.77	114.09	120.72	142.26	117.09	97.33	101.47	106.78	115.91	83.31	107.46	124.33	102.52	119.96	90.55	27.23	70.93	117.48	115.81	109.76	100.15	81.16	104.23	113.98	81.33	123.69	117.43	98.43	88.20	86.73	103.17	111.61	99.25	143.36
QG37_00079	121.09	118.39	79.60	76.58	110.22	110.79	110.38	104.85	120.06	103.23	84.36	90.98	94.89	99.99	107.71	106.87	132.23	151.37	129.09	114.07	128.16	118.49	128.53	103.75	128.41	150.84	108.75	108.77	114.06	27.99	68.79	107.78	129.69	111.16	122.46	96.34	93.62	118.61	91.76	129.06	134.85	112.51	93.12	90.15	114.77	115.94	106.33	137.77
QG37_00080	121.94	136.35	63.61	74.80	103.72	116.22	111.77	105.05	131.85	104.19	87.49	104.15	110.52	113.13	112.56	106.07	144.95	150.65	138.59	105.81	119.29	132.52	135.21	108.46	120.33	149.97	111.41	121.21	88.12	32.66	70.73	113.58	121.10	126.25	122.69	94.34	106.48	114.57	107.47	137.92	148.95	131.81	96.62	86.43	110.89	129.46	97.59	143.46
QG37_00081	122.68	125.97	66.31	65.06	110.06	117.93	121.91	113.53	132.99	107.01	87.71	93.42	107.51	108.18	93.20	120.97	142.94	132.58	134.12	107.21	109.45	115.32	127.59	103.72	104.93	129.89	97.49	116.07	91.25	21.77	60.35	110.14	132.80	108.80	101.73	88.59	98.34	107.56	87.79	114.11	124.52	120.74	96.62	93.30	106.70	113.76	93.23	142.36
