GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_02704	0.9082	0.9052	1.0049	0.9405	0.8411	0.8457	0.9458	0.7355	0.9854	0.8286	1.0174	0.9366	0.8222	0.9668	0.9252	1.0223	0.8141	0.9667	0.9559	0.9553	0.8700	1.0557	1.0432	0.9676	0.7549	0.8565	0.8897	0.8419	0.9455	0.6811	0.9462	0.9803	0.8101	0.7613	0.8531	0.9219	0.9560	0.9099	0.7833	1.0865	0.9134	0.8896	1.0204	1.0476	0.8884	0.7360	0.8072	0.8910
QG37_02705	0.9683	0.9440	0.8864	0.9138	0.9269	0.9395	0.9155	0.9368	0.9287	0.9295	0.9030	0.8554	0.9353	1.0048	0.9023	0.9740	0.9893	0.9895	0.9934	0.9204	0.9716	1.0080	0.9625	1.0526	0.8834	0.8886	0.8630	0.8640	0.8406	0.8921	1.0514	0.8613	0.9075	0.8515	0.9005	0.9521	0.9207	1.0045	1.0593	0.9953	0.9544	0.9649	0.9324	0.9715	1.0422	0.8978	0.9913	0.9488
QG37_02706	1.0358	1.0437	0.8227	0.9104	0.9587	1.0284	1.0087	0.9842	1.0273	1.0253	0.9864	0.9485	0.9290	0.9393	0.9704	0.9535	1.0213	1.0250	1.0500	0.9933	0.9540	1.0417	0.9982	0.9947	1.0929	1.0319	1.0633	0.9929	0.9622	0.9485	0.9900	0.9606	1.0724	0.9906	1.0211	0.9949	0.9919	1.0125	1.0547	1.0753	1.0474	0.9608	1.0030	0.9949	1.0409	1.0707	0.9857	0.9652
QG37_02707	0.8427	0.7872	0.8834	0.9135	0.8230	0.8571	0.9164	0.8301	0.9351	0.8428	0.8601	0.8360	0.8899	0.8398	0.8572	0.8932	0.8614	0.9836	0.8602	0.8542	0.8257	0.9361	0.8925	0.8698	0.8684	0.8209	0.8495	0.8807	0.8403	0.7545	0.8979	0.7901	0.8557	0.9275	0.8425	1.0223	0.8853	0.9465	0.9884	0.8790	0.8749	0.8735	0.9078	1.0321	0.9370	1.0116	0.8938	0.8848
QG37_02708	0.8749	0.9438	1.0119	1.0420	0.8355	0.9643	0.9214	0.9773	0.9429	1.0380	0.9221	1.0411	0.9030	0.9162	0.9185	1.0389	1.0303	0.9293	0.8817	0.9288	1.0144	1.2250	1.1253	0.8298	0.9370	0.9087	0.9591	0.9369	0.8256	0.9230	0.8628	0.8971	0.9093	0.9814	1.0426	1.0683	0.9708	1.0439	1.1713	1.0214	0.8329	1.0202	0.9903	0.9322	0.9058	1.0196	0.9043	1.0283
QG37_02709	0.9248	0.9644	0.9178	0.8100	0.9095	0.9989	0.9739	1.0485	0.9856	1.0385	1.0734	0.9640	0.8892	0.9868	0.9169	1.0965	1.0248	0.9976	1.0223	0.9283	1.0740	1.0216	0.9767	0.9719	0.9194	0.9901	0.9314	0.9750	0.9831	0.7630	0.8720	0.9801	0.8691	0.9094	1.0996	0.8823	1.0252	0.9382	1.0851	0.9259	0.9480	0.8010	0.8530	1.0018	0.8894	1.0150	0.9188	0.9635
QG37_02710	0.9027	0.8970	0.8819	1.0947	0.9277	0.8130	1.0497	0.9591	0.9912	0.8751	0.9734	0.9918	0.9521	0.9929	0.9650	1.0296	0.9036	0.8161	0.9392	0.8985	0.9305	0.9422	1.0519	0.9708	0.8477	0.9209	0.8413	0.8984	0.8507	0.9185	0.9334	0.8916	0.8890	0.9205	1.0294	0.7321	0.9069	0.9988	0.8529	0.8214	1.0671	0.8477	0.9565	0.8772	0.9566	0.8896	0.9256	0.9813
QG37_02711	0.8701	0.8403	0.8018	0.9336	0.8462	0.8365	0.8919	0.8862	0.7946	0.8531	0.8920	0.8400	0.9576	0.8733	0.8739	0.8444	0.9300	0.8790	0.8348	0.9297	0.8985	0.8193	0.9040	0.8345	0.8588	0.8401	0.7020	0.8257	0.7541	1.1701	1.0799	0.7877	0.8031	0.8622	0.8556	0.8210	0.8159	0.8443	0.8009	0.8838	0.9155	0.8139	0.8875	0.9513	0.8330	0.9151	0.8209	0.8525
QG37_02712	0.9904	0.9496	0.9003	0.9055	0.9558	0.9619	0.9597	1.0125	1.1830	0.8452	0.9560	0.9628	1.0750	1.0903	1.0823	1.0543	1.0627	1.0298	1.0011	0.9466	1.1049	0.9307	0.9292	0.9556	0.8173	0.9867	1.0287	0.9252	0.9243	0.6920	0.9743	1.0929	0.9889	1.0476	0.9826	0.9816	1.0010	0.9014	1.0432	0.9670	1.0019	0.9987	1.0314	0.5671	0.6074	0.7158	0.6918	0.7596
QG37_02713	1.0813	1.0114	1.0340	0.9258	1.1416	1.0966	1.0790	1.0693	1.0189	0.8167	0.8376	0.9788	0.8916	0.8690	0.9690	1.0115	1.0553	1.1004	1.0675	0.9527	1.2226	1.0397	0.9979	0.9043	1.0832	1.0263	0.9537	0.9276	0.9421	1.2167	1.0713	0.8994	1.0588	0.9716	1.0478	1.0854	0.9610	1.0272	0.9494	1.0990	1.0696	0.9703	0.8897	1.0528	0.9496	0.9580	0.8828	1.0569
QG37_02714	1.0862	1.0782	1.0378	1.0917	1.0360	1.0945	1.0548	1.0928	1.0176	0.9405	0.9998	0.9584	1.0303	1.0339	1.0243	1.0840	0.9732	1.0155	1.0168	1.0298	1.0932	0.9583	0.9929	0.9676	1.0332	0.9688	0.9648	1.0204	0.9727	0.9209	1.0175	0.9044	1.0094	0.9847	1.1283	1.0670	1.0043	1.0808	1.1400	1.0182	1.0891	1.0103	1.0710	1.1130	0.9972	1.0162	1.0729	1.0183
QG37_02715	0.8185	0.7320	0.7492	0.8376	0.8704	0.7656	0.8695	0.9005	0.8667	0.7659	0.9079	0.8465	0.9809	0.8666	0.8810	0.7920	0.8669	0.8922	0.9030	0.8617	0.8975	0.8752	0.7942	0.8772	0.7723	0.7915	0.9051	0.7284	0.8170	0.6375	0.7944	0.7730	0.8318	0.7809	0.8424	0.7887	0.7942	0.8685	0.7969	0.8259	0.8857	0.8069	0.8932	0.7760	0.8769	0.9122	0.8997	0.9099
QG37_02716	0.8619	0.8500	0.8187	0.8753	0.8794	0.9309	0.8308	0.9004	0.8207	0.8462	0.8824	0.8185	0.8584	0.9172	0.9178	0.8425	0.8271	0.9141	0.9212	0.8762	0.8495	0.9404	0.9315	0.8897	0.8858	0.8009	0.8585	0.7533	0.8067	0.7245	0.8626	0.8263	0.8415	0.7863	0.9229	0.8520	0.9050	0.9735	1.0344	0.7838	0.8929	0.8334	0.9112	0.9165	0.8918	0.8536	0.9357	0.9531
QG37_02717	0.9320	0.7515	0.7197	0.6907	0.7423	0.8262	0.6796	0.7403	0.8371	0.7824	0.7462	0.7458	0.8715	0.8463	0.7817	0.7532	0.8366	0.7517	0.8287	0.8337	0.7060	0.7887	0.6810	0.6479	0.9581	0.8078	0.9440	0.8276	0.7967	0.9354	0.6185	0.7420	0.9234	0.8385	0.8057	0.8661	0.8646	0.8432	0.8693	1.0185	0.9364	0.8983	0.9575	0.6165	0.5650	0.5896	0.5388	0.6109
QG37_02718	0.9659	0.8611	0.9468	0.9340	0.8711	0.9228	0.9224	0.8856	0.8779	0.8341	0.8687	0.7594	0.9215	0.9330	0.8694	0.8800	0.9025	0.8404	0.9017	0.8911	0.9057	0.8863	0.8803	0.8950	0.9645	0.7979	0.8968	0.8429	0.8055	0.9306	0.8734	0.8384	0.9136	0.9087	1.0017	0.9483	0.8701	0.8548	0.8933	0.8579	0.9243	1.0051	0.8970	0.9648	0.9678	0.9649	0.9057	0.8888
QG37_02719	1.0252	0.9680	0.8552	0.9971	0.9579	1.0472	0.9852	0.9423	1.0481	0.9761	0.9641	0.9352	0.9205	1.0541	1.0105	1.0032	0.9003	1.0195	0.9799	1.0778	0.9989	1.0400	0.9643	0.9623	1.0517	0.9172	0.9264	0.9748	0.9489	0.8575	0.9113	0.9595	1.0428	1.0055	1.0231	0.9701	1.0636	0.9575	1.0583	0.9966	0.9040	0.9332	0.9534	1.0640	0.9873	1.0259	0.9594	1.0782
QG37_02720	1.1847	1.1020	0.9434	1.0010	1.2266	1.1945	1.0033	1.2130	1.3167	1.0258	0.9520	1.1677	1.1135	1.0411	1.0915	1.1272	1.0429	1.1076	1.0319	1.2708	1.1873	1.1046	1.0316	1.2983	1.0963	0.8654	1.2272	1.1928	1.0819	0.9463	1.1463	1.0661	1.1880	1.2496	1.1824	1.1969	1.3027	1.2952	1.0855	1.2724	1.0029	1.2273	1.0337	1.1654	1.0834	1.0453	1.0846	1.0389
QG37_02721	0.9922	1.0077	0.8777	1.0868	1.0348	0.9642	1.0667	1.0565	1.0524	1.2277	1.0547	1.0656	0.9332	0.9705	1.1084	0.8723	0.9732	1.0582	0.9919	1.2220	1.1060	1.1575	1.0313	1.1755	1.1282	0.9313	1.2487	1.0457	0.9396	0.8293	1.1334	0.9143	1.1431	1.1893	0.9148	1.0698	1.0850	1.0604	1.0595	1.0688	1.0854	1.0789	0.9793	1.2853	1.0016	1.0596	1.1543	1.0469
QG37_02722	0.9661	0.9297	0.9632	0.9132	1.0092	0.9956	0.9316	1.0607	1.0422	0.9439	1.0694	0.9851	0.8680	0.9018	0.7619	0.9976	0.9272	1.0168	1.0103	0.8565	0.9049	1.0343	0.9371	0.8199	1.0851	0.8660	0.9748	1.0527	0.8942	0.8709	0.9816	0.9354	0.9292	1.0123	0.8714	1.1715	1.0758	0.8594	0.9713	1.0332	0.8615	1.0316	0.9238	0.9622	0.9932	0.9991	1.0237	0.9307
QG37_02723	0.7677	0.8974	0.7931	1.0245	0.8099	0.8697	0.9438	1.0688	1.0043	0.9749	0.8721	0.9097	1.0120	0.9979	0.9308	1.0141	1.0098	0.8600	0.8245	1.0442	0.9533	0.9122	1.0071	0.8632	0.9063	0.7989	0.8503	0.7562	0.9510	0.7038	0.8312	0.8738	0.8408	0.9399	1.0446	0.8219	0.8935	0.8065	0.7890	0.8859	0.8756	0.7734	0.9052	0.9876	0.8355	0.9047	1.0609	1.0758
QG37_02724	0.9240	0.8510	0.9078	0.8828	0.8813	1.0315	0.9318	1.0404	0.9623	0.9544	0.9713	0.8381	0.9616	1.0423	0.9595	0.9949	0.8860	0.8896	0.9057	0.9047	1.0342	0.9077	0.9770	0.9811	0.9052	0.9564	0.9421	0.9213	0.8476	0.7672	0.9098	0.9091	0.8975	0.9069	0.8878	0.8438	0.9401	1.0347	1.0272	0.9560	1.0098	0.7903	0.9944	0.9375	1.0554	1.0535	1.0149	0.9220
QG37_02725	1.0241	0.9626	0.8814	0.9639	1.0000	0.9635	0.9879	1.0021	1.0293	1.0217	0.9786	0.9398	0.9886	1.0197	1.0049	0.9252	1.0096	1.0213	1.0154	0.9114	1.0258	1.0240	1.0002	0.9642	0.9602	0.9665	0.9582	0.8816	0.9150	0.9172	0.9618	0.9940	1.0093	0.9830	1.0001	1.0049	0.9944	1.0432	0.9867	1.0810	1.0234	0.9993	1.0096	1.0497	1.0039	1.0300	1.0796	1.0405
QG37_02726	0.8142	0.9224	0.8747	0.8343	0.8877	0.9166	0.8663	0.9032	0.8441	0.8771	0.8545	0.8843	0.8567	0.8910	0.9149	0.9084	0.8277	0.9188	0.8758	0.9216	0.8229	0.8835	0.9322	0.8679	0.9270	0.8834	0.7954	0.7642	0.8676	0.9160	0.8412	0.8445	0.8570	1.0287	0.9015	0.7895	0.9508	0.9216	0.8561	0.8743	0.9371	0.9871	0.8821	0.9861	0.9074	1.0464	1.0300	1.0120
QG37_02727	0.8754	0.8270	0.7605	0.8667	0.8293	0.8005	0.7713	0.8486	0.8360	0.8012	0.7465	0.8016	0.8442	0.8487	0.7889	0.8418	0.7570	0.9600	0.8960	0.8265	0.8365	0.7995	0.8303	0.8329	0.8036	0.7367	0.8353	0.7644	0.8014	0.6929	0.8589	0.7538	0.8098	0.7565	0.8148	0.8656	0.9011	0.8800	0.9269	0.8371	0.9751	0.9165	0.8712	0.9883	0.8482	0.9700	0.9031	0.8166
QG37_02728	0.7552	0.7261	0.6550	0.7310	0.8025	0.7421	0.7441	0.8347	0.7625	0.6578	0.7033	0.4547	0.7764	0.6332	0.6403	0.5974	0.7592	0.6838	0.6946	0.6388	0.8631	0.9052	0.6859	0.7149	0.7294	0.5796	0.8049	0.6736	0.7437	0.5614	0.7211	0.5701	0.7051	0.7008	0.6963	0.6871	0.7420	0.6972	0.7397	0.8034	0.9445	0.7762	0.8204	0.7905	0.7803	0.7317	0.7750	0.7298
QG37_02729	1.0032	0.8185	0.7159	0.9596	0.8527	0.8719	0.8004	0.8902	0.9643	0.8891	0.9202	0.8773	0.8462	0.9830	0.8884	0.9528	0.8751	0.9992	0.8350	0.7585	0.9169	0.9017	1.0577	1.0382	0.9486	0.9896	0.8879	0.8376	0.8716	0.9124	0.9692	0.8185	0.8093	0.9056	0.9079	0.9046	0.8058	1.0533	0.8371	0.9833	0.9301	0.9037	0.8424	0.8438	0.7756	0.8388	0.8867	0.8641
QG37_02730	0.9267	0.7786	0.7131	0.7903	0.9839	0.8597	0.8016	0.8986	0.8108	0.8628	0.9083	1.0532	0.7872	0.8800	1.0725	0.9079	0.8814	0.9806	0.8648	0.7142	0.8906	0.9391	0.8782	0.9802	0.9835	0.8514	0.8412	0.8195	0.9502	1.2246	0.9389	0.8802	0.8247	0.8764	0.8886	0.8854	0.9641	0.9408	0.9531	0.9106	0.8397	0.8555	0.8139	0.7661	0.7730	0.7171	0.9060	0.7221
QG37_02731	0.9233	0.8676	0.8284	0.8888	0.9515	0.8897	0.8973	0.9338	0.8807	0.8319	0.9157	0.8295	0.8611	0.9321	0.9825	0.8397	0.8526	0.8838	0.8413	0.8225	0.8983	0.8565	0.8334	1.0089	0.8523	0.8168	0.8806	0.8186	0.7934	0.8406	0.8759	0.8381	0.8289	0.9817	0.9193	0.9947	0.8862	0.9766	0.9473	0.9021	0.9616	0.8646	0.8170	0.9362	0.8715	0.9009	0.9154	0.8490
QG37_02732	0.9975	1.0812	0.9067	1.1400	1.0629	0.9705	0.8112	0.9597	0.9473	1.1019	1.1700	0.9536	0.9077	0.9984	0.9371	0.9700	0.9959	1.0191	0.8991	0.8976	0.9265	0.9789	1.1070	0.9505	0.9425	1.0965	1.0174	0.9997	0.9590	0.9588	0.8930	0.7907	0.8499	1.0879	0.9865	0.9562	0.8605	0.9057	0.6882	0.9977	0.9104	1.0240	0.9182	1.0632	1.1408	0.8771	1.0434	0.8872
QG37_02733	0.2204	0.4984	0.5034	0.4170	0.5223	0.4707	0.4399	0.4866	0.6054	0.4349	0.5070	0.4766	0.3802	0.4992	0.4775	0.4693	0.4329	0.5282	0.4499	0.4009	0.5085	0.4348	0.5177	0.4791	0.4099	0.5301	0.5173	0.4846	0.4650	0.4298	0.4694	0.4665	0.8042	0.4244	0.4995	0.3614	0.4877	0.4886	0.4521	0.5121	0.4639	0.4147	0.4407	0.4233	0.5168	0.4745	0.4703	0.5241
QG37_02734	0.7587	0.7588	0.6854	0.7529	0.7224	0.6756	0.6875	0.7506	0.8541	0.7179	0.6713	0.7663	0.6019	0.7418	0.7339	0.7378	0.6919	0.6327	0.8210	0.7748	0.7544	0.6876	0.7176	0.7414	0.6651	0.6502	0.7918	0.7044	0.7614	0.6232	0.5584	0.7375	0.8346	0.7754	0.7579	0.6286	0.6620	0.6732	0.6632	0.6693	0.7424	0.7536	0.6776	0.7003	0.7577	0.7255	0.7675	0.6998
QG37_02735	0.1785	0.3782	0.3249	0.3166	0.4052	0.4207	0.3681	0.3843	0.4236	0.3921	0.2290	0.4524	0.3154	0.3221	0.3578	0.2388	0.2671	0.3101	0.4353	0.3336	0.4705	0.3568	0.3432	0.4149	0.3685	0.3047	0.3172	0.3350	0.3838	0.4483	0.4949	0.3653	0.4278	0.3701	0.3063	0.2842	0.3950	0.3604	0.3536	0.4532	0.3209	0.3947	0.3417	0.6162	0.7672	0.6864	0.6269	0.6884
QG37_02736	0.6487	0.7082	0.6475	0.5479	0.6255	0.7239	0.5985	0.7043	0.7786	0.6705	0.4886	0.5698	0.5811	0.6707	0.6640	0.4338	0.6567	0.6197	0.7323	0.6250	0.6853	0.7119	0.4958	0.7365	0.6752	0.5852	0.5609	0.6150	0.6478	0.5086	0.6190	0.6190	0.6304	0.7107	0.5698	0.6179	0.6624	0.6273	0.4272	0.6637	0.5809	0.7809	0.6737	0.7189	0.9357	0.9062	0.9400	1.1201
QG37_02737	0.8759	0.8324	0.8634	0.7459	0.8369	0.8607	0.8222	0.8692	0.8753	0.8039	0.7042	0.7647	0.7591	0.8381	0.8857	0.9293	0.8771	0.8860	0.9511	0.7824	0.9447	0.8366	0.8589	0.8597	0.8620	0.8384	0.8759	0.7612	0.6850	0.8821	0.7378	0.8389	0.9607	0.9794	0.8518	0.8670	0.8359	0.8874	0.8674	0.9174	0.8895	0.9073	0.8782	0.8069	0.8567	1.0163	0.9274	1.0543
QG37_02738	0.9139	0.8838	0.9461	1.0226	0.9222	0.9332	0.9709	1.0710	0.9694	0.9281	0.9933	0.8993	0.9131	0.9283	1.0194	1.0485	0.9426	0.9241	0.9362	0.9681	1.0866	0.9681	0.9697	0.9442	0.9056	1.0454	1.0268	0.8283	0.9494	1.0067	1.0053	0.9473	0.9680	0.9623	0.9742	0.9806	0.9946	1.0204	0.9328	1.0269	1.0166	1.1460	1.0102	1.0299	0.9878	1.0450	1.0951	1.1020
QG37_02739	0.7776	0.8478	0.9943	1.0067	0.8524	0.8204	0.8706	1.0268	0.8886	0.9086	0.8623	0.8558	0.9761	0.9289	0.9539	1.0230	0.9842	0.9494	0.9533	0.9173	0.9270	0.9193	0.9272	1.0782	0.8364	0.9777	0.9915	0.8245	0.8091	1.0033	0.8660	0.9570	0.8804	0.8161	0.8569	1.0224	0.9967	0.9371	0.9422	1.0808	1.0210	1.0678	0.9807	1.0362	0.8779	1.0762	1.0192	0.9551
QG37_02740	0.8634	0.7752	0.8498	0.8378	0.9496	0.8617	0.8366	0.8986	0.8305	0.8731	0.8860	0.9368	0.8321	0.9778	0.7982	0.9700	0.9131	0.8831	0.9105	0.8933	0.9029	0.8946	0.8221	0.9165	0.9095	0.8181	0.8876	0.7669	0.8426	0.7284	0.8185	0.8504	0.7757	0.9480	0.9154	0.9129	1.1043	0.9759	0.8620	0.8901	0.9188	0.9120	0.8727	0.8320	0.7770	0.7000	0.7305	0.8165
QG37_02741	1.0947	0.8592	1.0758	0.6608	0.9936	0.8854	0.9357	0.8410	0.9199	0.9171	0.7882	0.9257	0.9651	1.0519	0.8651	1.0126	0.8452	0.8110	1.0076	0.8227	0.9054	0.9152	0.8343	0.9454	0.9385	0.9116	0.9748	0.8943	1.0444	1.0127	0.9169	0.9866	0.8298	0.8692	1.0287	0.9776	0.9359	1.0728	0.8517	0.8792	0.8441	1.1309	0.7490	0.5610	0.6375	0.5117	0.6625	0.5184
QG37_02742	0.8859	0.9387	1.0194	0.6988	0.8716	0.7882	0.9786	0.8373	0.9338	0.8656	0.9580	0.9851	0.8592	0.9512	0.9680	0.7259	0.9721	0.8604	0.9161	0.8171	0.9021	1.0236	0.9059	1.0692	0.8823	0.8831	0.9729	1.0506	0.9863	1.1294	0.9699	1.0155	0.9461	0.9297	0.9510	0.9011	0.9191	1.1454	1.0372	1.0010	0.9051	1.1128	0.8020	0.8089	0.8301	0.9899	0.9750	0.8860
QG37_02743	0.9140	0.8815	0.8706	0.8282	0.8527	0.8924	0.9547	0.9084	0.9101	0.9221	1.0191	0.8398	0.7981	0.8836	0.9654	0.9447	0.9599	0.9542	0.8787	0.7609	0.9608	0.8701	0.9212	0.9247	0.9012	0.9807	0.8913	0.8564	0.8104	0.9703	0.9400	0.9597	0.8857	0.8685	0.8662	0.8883	0.8628	0.8631	0.9133	0.9661	0.8886	0.8273	0.9413	1.0951	0.9966	0.9485	1.0290	0.9716
QG37_02744	0.9411	0.8863	0.8326	0.8962	0.9007	0.8884	0.9557	0.8548	0.8818	0.9131	0.8502	0.8032	0.8409	0.9045	0.9257	0.9672	0.8126	0.8906	0.8896	0.9045	0.8879	0.8818	0.8564	0.8291	0.9706	0.8617	0.8674	0.8670	0.8263	0.7742	0.8875	0.7962	0.9298	0.9347	0.9110	0.9366	0.9461	0.9163	0.8751	0.9198	0.8376	0.8133	0.9578	1.0046	0.8922	0.9505	1.0111	0.8498
QG37_02745	0.6909	0.6933	0.5298	0.6455	0.6450	0.7229	0.7280	0.7139	0.6139	0.6037	0.6301	0.7761	0.6878	0.7543	0.7145	0.7264	0.6744	0.6870	0.7330	0.7746	0.7549	0.7326	0.6571	0.6650	0.7284	0.7461	0.6822	0.5364	0.5580	0.7469	0.7085	0.6631	0.6775	0.5972	0.7352	0.8277	0.7388	0.7548	0.6077	0.6750	0.7651	0.6917	0.6407	0.7566	0.6814	0.7133	0.7713	0.7632
QG37_02746	0.6384	0.6996	0.6017	0.8335	0.6099	0.6287	0.8122	0.8690	0.6798	0.6179	0.7114	0.7252	0.6368	0.6988	0.6484	0.7370	0.7333	0.7117	0.7233	0.7097	0.6298	0.7642	0.8031	0.6544	0.6810	0.6562	0.7767	0.6352	0.7026	0.7105	0.7953	0.7993	0.6506	0.5573	0.6993	0.8153	0.7417	0.8028	0.6101	0.7364	0.7034	0.7182	0.8067	0.7531	0.8083	0.8815	0.6824	0.8624
