GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_03508	110.26	140.05	69.04	58.76	111.36	104.58	104.16	111.90	126.32	107.57	83.23	97.26	94.20	103.90	103.74	105.84	132.96	158.46	134.72	105.93	119.72	143.69	128.76	101.15	131.07	145.70	109.16	118.88	113.47	36.84	68.31	121.19	137.18	116.41	105.81	96.09	127.65	115.89	79.24	136.35	155.73	140.79	94.68	87.26	109.10	118.06	100.09	140.09
QG37_03509	140.47	125.03	83.42	73.62	128.97	121.96	118.13	109.85	142.77	136.24	113.55	110.44	102.58	125.42	95.90	121.72	151.00	165.94	131.59	116.94	115.68	136.40	132.79	126.70	146.10	169.01	119.49	127.42	116.65	41.67	88.84	120.67	132.19	124.30	109.32	90.49	118.50	123.32	93.63	144.70	151.85	134.50	87.87	77.01	120.90	130.23	93.92	156.91
QG37_03510	115.70	101.10	70.39	75.83	95.81	97.38	114.87	95.75	112.28	100.14	80.63	85.05	82.86	97.81	96.45	107.91	134.45	139.36	109.35	123.93	113.23	91.90	117.62	102.56	110.89	135.16	87.86	128.45	90.30	82.62	123.42	105.86	126.37	124.62	107.74	92.52	100.22	94.83	85.54	113.34	114.32	109.39	86.71	88.39	98.90	108.39	105.04	137.89
QG37_03511	95.27	94.91	50.11	58.13	92.25	84.84	102.85	76.88	88.79	76.14	67.53	69.33	67.54	93.89	96.95	92.01	98.26	111.87	92.74	103.92	89.04	78.83	111.06	87.64	87.79	114.40	74.88	89.21	74.05	23.04	58.58	108.92	104.58	109.49	100.89	68.96	80.39	97.25	73.70	103.73	107.34	89.59	72.10	69.81	88.57	89.81	91.89	111.00
QG37_03512	111.13	108.45	55.55	44.54	82.78	87.88	107.41	79.93	100.14	109.54	69.24	59.20	75.40	70.97	72.65	95.42	97.19	102.36	101.19	78.43	97.21	82.94	99.17	71.35	93.48	122.06	72.39	117.36	70.22	19.04	48.71	107.01	115.68	96.74	77.70	78.09	93.92	119.07	78.20	114.81	105.64	124.57	73.56	76.55	73.56	74.34	72.18	105.81
QG37_03513	108.29	102.79	54.63	53.61	86.66	95.30	110.51	104.23	117.21	88.51	79.10	63.43	79.55	85.76	84.82	102.33	104.20	118.29	110.66	91.59	108.64	82.50	106.47	91.72	102.53	119.34	83.31	109.10	82.29	20.59	64.63	109.01	100.70	95.04	98.08	80.79	89.44	109.57	75.49	101.52	126.34	119.71	75.56	84.69	85.74	76.65	77.79	110.92
QG37_03514	112.03	114.96	66.55	70.22	102.24	101.30	95.95	104.84	115.11	91.62	84.32	83.53	80.74	97.65	86.99	101.20	126.36	126.00	116.03	96.82	99.99	104.08	117.95	89.24	98.93	119.55	98.05	108.70	93.41	26.08	65.37	112.23	119.54	104.11	90.97	74.58	92.80	98.40	80.21	105.96	118.58	106.38	82.64	79.30	99.92	97.98	89.93	107.95
QG37_03515	116.95	98.07	55.83	60.66	103.66	94.10	98.55	98.17	109.33	81.49	77.05	80.20	90.00	91.67	85.35	98.80	121.15	107.64	102.51	95.38	111.73	105.41	113.15	91.03	98.28	116.37	81.95	92.76	89.14	25.05	51.52	78.82	102.58	82.94	94.42	75.98	80.80	89.60	80.33	101.08	119.93	105.16	69.69	78.19	92.77	92.12	78.41	102.98
QG37_03516	120.86	141.27	84.39	62.03	105.84	104.30	127.44	110.65	137.25	96.04	91.63	94.84	113.21	107.44	105.41	102.15	172.52	144.23	132.11	132.80	118.47	122.46	153.84	111.01	120.26	144.30	102.25	122.02	132.60	35.23	56.47	127.05	134.66	137.85	111.93	88.41	101.59	119.33	95.15	116.08	141.22	113.20	87.68	103.68	116.10	96.01	105.98	151.08
QG37_03517	142.78	142.95	85.40	81.16	122.45	123.05	120.88	129.24	138.87	125.74	107.02	105.20	117.16	114.80	111.27	122.71	157.86	167.83	146.28	134.25	131.53	128.95	144.07	111.93	129.16	155.70	113.12	141.84	118.40	33.37	77.06	130.84	153.20	133.52	120.64	100.43	112.51	120.56	102.35	133.96	149.44	134.35	102.27	98.41	121.46	120.32	102.68	152.63
QG37_03518	116.70	125.75	69.48	68.04	102.17	101.28	108.36	114.78	123.12	114.99	91.33	88.45	107.50	104.96	119.37	138.59	129.20	119.51	129.41	117.25	128.91	120.01	129.39	101.25	116.02	124.80	81.20	108.57	90.38	30.51	60.86	102.02	153.59	107.96	105.64	85.89	99.17	113.38	86.24	122.72	128.56	99.17	97.27	72.77	110.35	110.63	97.30	154.82
QG37_03519	94.61	125.35	73.12	71.09	99.41	99.86	120.67	99.46	121.39	96.00	81.28	109.21	99.52	109.32	106.58	117.14	127.93	135.41	126.38	116.99	124.71	106.07	129.23	85.38	132.32	142.99	99.15	138.63	126.86	25.40	75.05	127.92	114.15	99.02	93.29	97.32	109.12	115.15	86.67	91.10	115.84	119.13	84.47	88.81	112.71	111.30	76.88	129.42
QG37_03520	138.45	138.36	87.93	72.91	114.45	109.40	125.12	101.52	116.10	103.66	94.36	86.02	101.05	110.32	110.22	115.92	123.26	134.78	127.51	106.51	113.58	111.98	130.23	93.19	135.03	148.07	94.16	139.14	122.61	26.47	73.78	124.87	132.45	119.39	103.06	82.62	96.02	117.88	104.95	132.53	116.56	125.74	83.59	87.45	117.57	120.99	97.32	144.93
QG37_03521	127.26	143.89	66.16	70.83	113.87	112.19	109.44	114.63	125.86	101.39	104.80	102.05	100.15	100.96	102.49	119.66	135.49	140.24	139.74	112.03	131.99	124.49	118.72	109.33	129.16	136.67	98.36	125.27	108.93	37.89	82.68	121.03	135.63	120.60	109.37	101.50	96.21	94.87	87.30	126.83	132.10	136.73	69.00	95.80	107.19	111.73	97.28	144.02
QG37_03522	118.42	119.29	69.71	65.94	99.89	105.66	100.47	103.35	120.97	101.73	89.10	89.68	89.15	92.93	92.62	109.15	130.90	133.99	125.64	103.77	121.38	116.69	126.17	88.92	107.65	123.73	89.60	115.13	100.97	24.35	61.31	116.21	114.46	102.62	99.66	88.89	96.88	107.19	84.04	102.42	129.91	110.51	88.44	89.33	99.46	98.96	86.31	139.28
QG37_03523	85.82	106.50	53.30	45.60	85.46	83.10	76.11	87.80	109.73	88.17	79.42	65.17	61.95	80.03	87.52	91.86	110.42	122.36	93.63	95.80	65.69	92.30	100.04	65.52	83.40	110.54	77.69	83.52	84.98	27.73	48.08	96.56	104.78	103.59	99.51	71.36	85.37	74.84	64.62	108.62	120.10	102.49	82.74	80.33	95.19	82.17	81.31	118.57
QG37_03524	119.87	107.37	54.43	49.72	91.66	84.18	89.75	89.98	97.95	86.14	67.37	74.66	81.11	74.68	76.28	75.11	110.37	100.49	94.98	93.36	61.98	78.48	95.86	78.77	83.14	102.05	64.79	94.10	70.82	27.97	57.94	101.14	87.23	121.40	112.97	84.50	113.31	90.11	78.19	125.66	130.27	141.18	107.32	84.32	121.76	109.46	97.53	145.08
QG37_03525	64.26	90.95	55.03	48.02	81.80	73.09	87.83	82.28	86.55	79.31	59.69	64.17	75.79	74.78	73.37	84.07	99.08	111.17	100.59	80.54	73.98	84.97	87.42	64.49	75.58	103.60	71.73	96.66	71.68	27.00	53.20	78.59	108.15	121.12	104.73	93.41	108.43	96.60	85.66	118.88	142.22	138.90	90.61	88.98	124.10	120.85	99.31	161.36
QG37_03526	66.67	113.97	46.96	54.98	92.26	68.86	65.96	98.00	121.71	102.66	74.16	99.55	82.20	68.04	91.72	75.44	101.65	99.82	111.61	88.14	80.75	93.46	98.39	87.67	103.47	113.12	77.74	104.98	115.34	23.28	64.49	108.86	108.44	89.45	96.42	70.91	86.76	77.59	70.33	87.76	120.25	91.40	70.57	60.55	75.41	78.55	85.91	97.67
QG37_03527	100.03	118.75	62.45	59.78	93.51	98.68	88.64	102.72	127.11	102.47	83.99	85.72	94.85	86.80	104.54	113.74	107.54	137.91	128.64	113.13	114.35	111.54	124.61	106.38	123.14	136.11	89.93	113.23	97.13	23.58	81.05	119.92	122.18	98.58	107.44	85.36	99.28	106.83	81.49	120.56	128.77	115.13	84.48	79.48	96.12	101.22	90.68	112.92
QG37_03528	102.69	106.59	67.59	66.17	93.35	110.47	92.02	102.13	118.20	87.63	79.93	81.73	82.75	92.99	87.42	93.16	125.87	130.53	119.77	97.72	98.58	97.09	112.75	91.06	108.69	128.68	75.68	103.65	79.51	26.95	59.53	108.94	115.51	102.46	91.66	81.79	91.59	103.20	85.69	100.30	124.63	107.14	78.33	70.45	100.02	112.90	86.08	113.03
QG37_03529	121.21	128.42	72.48	73.55	102.51	101.93	97.33	109.05	119.78	99.77	83.67	87.20	101.46	93.71	101.87	99.46	131.39	128.80	118.59	108.51	97.64	107.01	117.29	98.30	113.46	136.68	85.18	120.04	89.62	26.55	68.64	114.81	125.55	100.40	96.75	76.79	101.49	100.35	79.75	112.86	127.05	118.24	89.40	85.47	110.70	101.28	96.03	133.49
QG37_03530	130.10	131.91	74.97	74.83	115.74	116.99	112.65	113.47	132.80	110.07	97.31	103.29	112.58	111.11	98.33	117.36	145.30	151.16	140.36	116.95	120.24	122.07	125.02	102.39	130.43	147.97	97.22	128.20	101.18	28.06	66.57	123.04	131.08	124.04	117.26	86.18	102.45	115.58	93.86	124.00	141.37	127.48	101.03	90.70	118.14	122.59	95.82	135.57
QG37_03531	73.61	103.38	74.11	66.97	97.71	94.78	110.62	109.22	103.67	108.87	86.81	84.67	88.06	93.49	79.67	98.91	122.11	139.67	131.95	95.20	105.08	116.82	107.27	101.86	104.18	118.99	75.80	110.92	95.21	20.88	63.45	107.55	115.33	102.34	99.52	71.33	86.44	96.86	85.95	94.81	132.01	118.48	94.51	81.72	103.87	90.91	98.47	126.81
QG37_03532	120.64	133.04	74.82	70.09	118.95	123.80	121.94	109.08	113.25	117.48	95.98	88.80	104.45	110.43	91.85	114.34	142.39	147.77	126.43	116.23	118.57	119.44	129.06	98.83	123.59	142.58	94.43	126.60	97.05	22.02	73.35	112.42	130.15	102.76	110.74	92.22	96.28	94.83	85.48	117.19	140.55	114.10	90.94	96.89	105.31	101.29	103.38	134.24
QG37_03533	145.25	154.53	77.95	85.29	123.59	147.59	119.93	135.52	125.74	123.78	110.37	98.59	116.53	108.08	102.24	124.69	135.33	156.63	142.53	118.50	145.48	131.91	122.74	100.71	153.27	167.33	93.84	160.77	130.48	27.34	67.10	111.56	136.75	133.01	108.87	100.83	111.67	100.47	90.49	123.91	166.52	115.52	99.12	92.84	120.78	106.52	110.97	136.28
QG37_03534	134.20	125.26	83.41	83.28	119.86	121.13	118.61	117.34	129.31	108.09	96.41	101.19	104.88	105.36	96.56	115.39	137.22	146.27	137.08	127.73	117.25	126.48	131.57	106.68	124.90	156.95	98.81	130.39	97.88	28.74	68.07	111.55	125.45	122.53	111.86	98.58	107.94	115.49	88.77	111.38	141.84	128.39	86.43	91.44	112.42	115.19	104.92	128.44
QG37_03535	126.24	141.27	63.07	74.28	131.39	119.96	120.36	126.10	132.91	113.89	97.99	101.76	111.33	117.79	109.22	115.58	152.00	145.13	140.36	115.41	117.46	122.30	131.05	109.65	126.14	157.51	103.05	128.63	111.74	28.88	71.01	135.12	143.87	120.20	110.32	93.02	105.27	117.62	91.03	123.85	149.86	137.55	95.84	98.48	115.66	110.62	105.47	136.78
QG37_03536	149.15	140.29	79.93	62.73	126.58	122.43	111.20	113.84	131.76	107.66	101.88	98.10	106.94	104.71	107.04	111.47	147.99	142.61	141.40	119.57	114.81	118.41	113.69	101.15	128.68	153.45	95.86	126.87	115.26	27.56	69.09	125.96	137.53	107.44	100.14	89.23	90.75	112.13	83.19	119.57	153.00	133.66	110.64	86.86	107.18	125.56	104.08	131.60
QG37_03537	137.49	142.74	83.19	84.09	119.96	130.91	134.53	142.01	151.44	124.88	120.02	102.14	109.98	119.78	117.53	135.43	177.19	149.73	131.46	131.39	117.04	107.25	137.19	105.58	152.73	174.06	103.04	155.16	106.61	38.62	77.52	129.73	132.66	125.77	106.48	98.06	99.83	120.49	91.11	116.61	161.13	154.24	97.66	105.26	117.61	135.78	106.79	159.01
QG37_03538	154.62	133.29	77.38	86.72	124.64	149.21	133.99	125.87	159.32	131.55	107.43	121.66	110.76	117.21	98.78	150.50	176.50	145.48	150.50	127.86	138.25	121.79	136.27	105.53	142.44	156.75	124.39	158.06	143.37	39.64	84.55	132.05	163.99	131.83	119.37	92.81	106.64	116.61	92.78	127.62	126.58	144.18	104.47	96.48	117.58	107.82	107.01	158.71
QG37_03539	141.04	142.49	100.30	89.00	105.48	133.13	145.68	141.21	144.21	140.92	105.10	113.39	131.13	121.34	118.63	140.15	170.64	176.46	151.96	137.48	132.49	152.96	147.72	124.07	146.02	170.39	111.22	143.78	125.95	36.99	86.06	143.28	156.77	150.83	124.29	111.21	129.25	145.88	108.91	135.20	157.70	150.86	118.14	114.04	124.20	120.16	120.16	163.15
QG37_03540	123.90	114.97	74.48	73.80	107.11	119.26	113.44	121.36	128.87	117.24	96.78	105.51	106.10	109.21	104.22	119.28	148.29	148.28	137.55	111.89	112.98	116.66	127.35	104.44	136.40	146.26	106.33	123.74	95.88	28.21	70.28	128.63	132.12	133.06	112.70	92.89	107.23	121.18	95.51	113.05	138.36	130.87	93.65	93.08	102.63	111.04	100.80	140.93
QG37_03541	114.37	126.09	79.63	73.04	102.63	91.66	114.58	106.26	123.13	102.10	79.94	101.35	85.29	101.04	95.09	104.07	131.69	142.80	131.94	119.13	107.75	116.82	110.34	102.98	124.30	121.23	99.80	129.12	101.10	27.02	68.96	127.57	125.41	115.00	102.08	79.08	91.00	107.92	96.35	108.76	128.89	124.96	94.19	86.41	105.19	98.70	86.74	136.22
QG37_03542	99.70	101.95	63.15	57.93	83.69	75.09	87.26	82.79	95.96	71.68	61.13	72.87	70.71	82.11	77.37	82.37	104.90	101.34	105.41	92.47	95.60	89.28	96.00	79.26	89.24	101.21	73.88	99.99	71.66	30.36	50.81	89.21	98.09	80.76	84.96	68.84	73.43	82.32	71.64	97.40	98.70	109.08	76.99	65.37	86.61	83.71	75.71	96.52
QG37_03543	123.55	115.76	59.79	62.19	95.20	96.29	94.58	102.62	105.72	96.71	86.05	78.67	87.27	102.73	85.35	116.73	136.90	134.18	134.20	97.75	107.36	101.40	121.56	93.32	107.47	138.58	91.32	116.13	96.12	25.38	67.88	113.12	124.64	109.86	97.93	80.25	94.58	121.83	80.25	110.17	126.30	111.29	80.92	94.30	100.75	103.52	89.22	121.76
QG37_03544	123.33	126.09	75.28	71.76	110.80	106.97	104.65	118.75	138.32	112.79	101.42	101.32	106.16	110.80	103.01	116.05	148.71	160.55	143.24	128.24	114.32	130.09	141.14	105.06	134.57	149.29	103.00	131.97	112.16	26.14	71.51	129.72	137.22	118.13	113.15	96.80	112.27	115.38	97.63	130.58	144.87	137.28	95.67	95.64	120.57	119.38	102.46	154.74
QG37_03545	131.09	130.83	78.15	78.00	105.69	114.57	106.06	114.33	133.73	107.52	96.63	96.10	101.52	112.56	98.12	113.94	138.85	158.51	142.58	118.42	119.65	121.37	147.48	107.40	120.49	153.11	98.57	133.66	108.47	30.44	77.02	129.77	130.13	121.86	111.49	94.97	108.79	107.62	95.82	119.12	138.90	136.48	93.35	100.34	117.20	112.62	90.49	135.69
QG37_03546	120.70	123.16	70.43	80.26	106.50	107.18	113.78	113.19	130.30	109.82	84.57	91.01	94.05	102.08	104.92	113.88	134.31	166.85	134.08	107.90	120.98	113.90	137.02	101.03	113.95	150.02	104.83	135.61	104.65	27.26	72.02	121.85	145.66	120.23	112.10	106.02	105.59	121.49	88.51	124.45	142.20	117.27	93.40	92.03	120.37	115.31	102.99	143.04
QG37_03547	137.75	116.50	76.90	78.53	122.76	102.69	104.73	120.60	137.72	122.64	105.14	91.96	110.24	107.27	114.68	117.33	151.78	167.76	139.56	96.02	116.59	125.59	130.39	107.25	137.55	160.40	115.35	122.41	109.73	24.27	75.48	119.03	134.80	126.22	111.70	104.92	110.61	114.53	87.34	130.59	139.18	138.64	100.76	94.67	124.25	112.83	117.70	141.85
QG37_03548	112.61	115.56	71.15	68.32	94.81	100.42	114.06	105.41	134.37	96.19	92.91	79.85	91.19	93.98	104.24	100.63	127.84	149.59	128.40	118.13	120.75	117.53	128.54	100.21	119.94	139.36	99.87	118.31	107.03	26.32	71.27	113.47	121.23	118.48	103.97	98.99	99.80	109.14	79.46	117.72	131.58	124.12	85.12	88.08	109.64	111.32	104.01	127.44
QG37_03549	131.97	140.26	69.17	84.24	128.09	121.56	129.42	131.62	151.18	105.43	102.67	97.04	113.30	113.37	123.24	134.90	151.22	191.57	141.74	130.08	128.99	145.49	147.98	119.14	142.33	138.26	123.22	128.73	104.35	30.51	83.15	142.01	150.05	150.97	129.39	116.43	112.50	121.00	103.09	138.08	156.91	154.84	101.40	106.46	129.67	140.09	115.41	163.80
QG37_03550	112.87	116.27	69.52	71.08	114.38	121.54	131.07	131.57	130.66	118.51	95.34	94.72	107.70	119.86	104.54	129.00	119.09	157.57	126.12	107.73	134.01	111.11	151.82	106.12	122.12	133.59	119.71	143.86	87.24	22.08	86.97	126.48	122.19	107.70	117.96	90.84	93.35	128.31	88.24	142.98	140.97	134.90	114.84	81.20	111.68	126.65	96.79	156.30
QG37_03551	112.29	117.41	71.07	74.25	105.71	101.07	98.67	106.42	110.60	94.71	87.89	83.47	96.38	107.27	93.85	110.35	127.85	140.22	129.02	95.39	109.09	111.89	125.24	98.56	121.70	138.20	93.24	116.26	87.86	28.86	63.32	103.97	120.17	111.99	101.55	98.30	95.10	109.24	88.80	112.51	128.69	110.29	78.00	83.70	96.18	105.17	90.93	135.67
QG37_03552	100.28	105.08	58.53	51.25	79.99	83.92	101.08	90.71	104.30	72.63	84.15	69.09	82.11	82.81	92.42	76.98	123.07	128.76	101.04	89.09	102.28	102.80	115.06	84.12	124.38	100.30	69.21	83.57	75.60	22.28	61.42	82.12	107.39	110.01	95.17	71.79	74.25	101.98	58.33	108.34	112.19	120.36	78.41	69.36	109.73	97.13	72.46	112.20
QG37_03553	104.44	96.90	47.64	64.35	94.46	96.27	91.45	96.06	118.36	86.25	77.61	90.99	81.71	91.59	80.39	109.52	121.37	124.93	128.80	98.18	100.14	109.37	128.68	91.89	103.00	130.73	76.44	98.12	93.77	25.11	69.54	100.40	116.26	115.71	106.29	83.67	104.16	84.63	67.29	110.47	97.82	123.13	73.50	72.65	100.27	97.71	60.12	124.08
QG37_03554	99.15	90.59	50.50	60.03	82.19	81.41	88.77	92.45	112.71	84.61	61.77	88.47	93.80	85.60	82.00	111.04	117.07	145.50	139.77	98.33	109.55	104.15	116.69	83.48	110.92	134.87	92.57	81.59	87.06	30.41	59.62	94.62	98.81	85.45	89.65	81.44	71.22	76.14	45.73	78.98	97.02	94.96	58.53	64.18	80.81	82.77	73.72	104.82
QG37_03555	94.46	106.91	44.29	50.79	91.51	46.79	66.18	67.57	88.09	76.26	61.50	75.92	77.67	74.15	88.32	88.99	94.94	100.39	96.98	83.54	82.00	91.02	84.21	102.40	81.44	105.75	63.89	100.98	85.24	17.65	58.60	93.17	103.12	74.60	72.67	66.00	82.87	78.75	65.98	114.15	98.25	113.10	58.26	62.85	87.27	68.39	70.74	108.78
QG37_03556	102.36	98.32	58.64	58.31	86.37	106.19	86.52	91.69	91.39	85.19	77.40	79.53	80.23	83.45	95.00	89.35	117.59	133.79	108.67	105.43	92.35	96.81	106.15	84.50	99.45	104.31	81.79	78.43	68.22	20.73	53.06	92.75	109.02	88.68	96.70	75.00	84.87	104.55	80.96	89.86	111.97	93.04	70.21	73.02	78.09	92.14	81.28	114.68
QG37_03557	97.41	92.65	57.75	41.94	101.76	83.09	84.95	105.50	101.82	74.29	70.46	75.20	86.33	79.67	85.34	89.68	117.01	101.98	92.52	70.01	92.83	97.68	105.65	73.43	81.76	100.01	74.21	88.53	76.07	24.64	58.76	84.28	95.63	79.26	78.88	71.71	75.43	90.72	69.29	82.31	99.32	94.01	72.91	64.73	80.75	86.26	83.50	99.93
QG37_08419	102.25	109.32	78.47	66.03	97.63	101.53	106.62	88.07	131.48	98.97	97.14	110.51	111.45	104.18	95.64	116.53	133.16	151.49	129.59	108.96	102.21	99.27	93.59	102.73	134.15	132.08	75.48	122.34	107.16	26.89	68.03	114.89	128.05	147.16	103.08	89.29	109.05	106.16	79.34	108.07	136.44	122.32	94.86	78.62	98.45	111.10	72.63	153.74
QG37_03558	120.19	139.26	66.07	76.67	110.18	101.79	133.21	110.79	126.19	105.50	88.70	91.73	89.07	109.14	105.48	103.90	131.37	140.98	144.49	110.19	125.99	129.13	133.82	100.36	122.98	133.00	102.39	128.28	98.97	28.67	66.89	119.65	131.36	108.82	100.08	84.87	100.51	108.28	91.51	96.74	132.18	110.77	88.70	90.50	112.99	114.79	102.29	138.84
QG37_03559	115.39	125.19	67.45	70.79	119.05	108.44	115.93	105.60	120.48	104.03	87.33	94.06	92.54	106.00	106.41	111.77	135.61	144.60	130.69	105.21	105.39	124.17	131.15	106.58	116.82	128.96	97.41	119.64	89.08	25.21	69.13	112.86	135.42	115.57	103.16	90.40	106.12	113.73	98.08	118.42	147.04	122.12	97.13	88.77	106.76	108.61	99.37	134.37
QG37_03560	116.22	127.30	67.96	70.55	107.57	106.49	109.14	107.13	119.71	104.77	86.85	94.25	95.66	99.57	106.35	117.94	137.64	150.53	133.67	106.69	113.49	116.31	129.71	102.69	121.82	134.58	96.81	121.24	102.46	29.32	70.31	123.30	129.94	120.20	112.21	86.76	109.25	116.19	94.57	118.15	120.90	117.68	89.96	87.54	104.19	102.93	96.28	146.79
QG37_03561	98.91	108.15	71.20	66.11	71.96	74.15	75.14	85.79	105.97	88.32	87.21	86.56	73.05	77.30	80.78	86.03	118.42	143.95	97.53	95.39	89.42	87.50	100.99	95.11	106.73	120.85	71.26	119.89	73.37	21.16	48.20	88.89	121.69	91.30	91.52	63.98	81.66	102.45	60.82	108.60	115.71	100.86	69.72	70.08	96.08	89.83	76.68	115.01
QG37_03562	109.96	114.31	59.31	68.60	93.84	95.63	103.47	98.02	117.88	112.86	79.11	95.17	94.31	89.66	101.37	115.40	130.10	143.98	136.15	109.61	114.75	113.09	130.90	91.12	118.23	139.74	98.85	127.40	98.38	28.53	63.56	119.33	118.56	109.43	103.35	77.81	96.47	108.08	78.88	114.37	131.64	109.94	86.83	84.30	100.26	102.81	96.16	133.81
