GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_07169	0.4847	0.7997	0.7481	0.7002	0.7051	0.7140	0.7563	0.7443	0.7222	0.7173	0.8055	0.6218	0.7413	0.7467	0.7771	0.7026	0.6025	0.6932	0.7819	0.6741	0.8429	0.5871	0.7717	0.7228	0.7783	0.6003	0.6805	0.6376	0.5373	0.7454	0.7077	0.5458	0.7834	0.8291	0.7220	0.9746	0.7391	0.8197	0.7395	0.6978	0.6754	0.6137	0.5893	0.9342	0.7469	0.7201	0.6568	0.7907
QG37_07170	0.9232	0.7529	0.8089	0.8110	0.7247	0.6734	0.8596	0.9546	0.8481	0.8289	0.8527	0.6959	0.8312	0.9921	0.8675	0.9174	0.7004	0.9293	0.9893	0.8428	0.7985	0.7890	0.7877	0.6950	0.6763	0.7324	0.8718	0.7792	0.7811	0.8281	0.7159	0.7522	0.7257	0.5841	0.6697	0.7557	0.7622	0.8795	0.7492	0.8511	0.7461	0.8234	0.7086	0.7606	0.7783	0.7962	0.6462	0.8227
QG37_07171	0.7427	0.8378	0.8050	0.6911	0.8510	0.7043	0.7152	0.9640	0.8555	0.6796	0.6781	0.8121	0.6707	0.7340	0.8509	0.7654	0.8956	0.8258	0.8142	0.7908	0.8734	0.7596	0.7629	0.7919	0.8793	0.7428	0.8000	0.6999	0.6544	0.6311	0.6304	0.6249	0.8618	0.7020	0.8231	0.7683	0.6633	0.8178	0.7315	0.7023	0.8144	0.7480	0.6100	0.8373	0.5753	0.7761	0.7602	0.8183
QG37_07172	0.8715	0.7934	0.8362	0.8297	0.7683	0.8379	0.8125	0.8829	0.8351	0.8167	0.7815	0.7133	0.8434	0.7952	0.8614	0.7760	0.7808	0.8245	0.7638	0.8697	0.8762	0.8383	0.8604	0.8096	0.8703	0.8314	0.7828	0.7785	0.7884	0.7481	0.7441	0.7924	0.8824	0.6913	0.9272	0.8557	0.8147	0.8159	0.8791	0.7379	0.8112	0.7218	0.7089	0.8257	0.7890	0.7842	0.8222	0.8230
QG37_07173	1.0642	1.0206	1.0233	1.0282	0.8965	0.9726	0.9891	0.9597	1.0864	1.0902	1.0444	0.9207	0.8973	0.9528	0.9530	1.0316	0.9852	0.9276	1.0996	1.0533	0.9743	1.0366	0.9739	1.0006	1.0209	0.9593	1.0195	0.9367	0.9657	1.0336	0.9902	0.9686	0.9562	0.9843	0.9869	0.9706	0.9153	1.0216	0.9848	0.9241	1.0524	1.0335	1.0491	1.0720	0.9596	0.9791	1.0778	1.0308
QG37_07174	0.8449	0.6690	0.9449	0.7301	0.9769	0.7738	0.8065	1.0070	0.8619	1.0331	0.7784	0.8144	0.7793	0.9782	0.9889	0.8805	0.9173	0.8001	0.9207	0.8846	0.6944	0.8005	0.7591	0.8292	0.8061	0.8330	0.8518	0.7040	0.8122	0.8848	0.8365	0.7927	0.9606	0.8722	0.9118	0.8069	0.9204	0.8735	0.6841	0.7651	0.8911	0.9359	0.8106	0.8692	0.8186	0.8056	0.7226	0.6753
QG37_07175	0.9835	0.8503	0.9759	0.8849	1.0466	1.0028	0.8617	1.0453	0.9977	0.9023	0.8768	0.9770	0.8929	1.1644	0.9729	0.9742	0.8942	1.0686	0.9049	0.9118	0.8609	0.9183	0.8201	0.9882	0.9554	0.9142	0.8543	0.8198	0.7588	0.7681	0.7756	0.9159	1.0711	0.9225	1.0781	0.8828	1.0245	0.9564	0.8148	1.0034	0.9793	1.0565	0.9521	0.9809	0.9975	0.8555	0.8978	0.9159
QG37_07176	0.9248	0.9963	0.8362	0.9383	0.8826	0.8775	0.8479	0.9317	0.8668	0.9815	0.9718	0.7374	0.8337	0.9207	0.8372	0.8589	0.8795	0.9076	0.8436	0.9149	0.9216	0.8317	0.8719	0.8289	0.9659	0.8530	0.8661	0.8282	0.7958	1.2455	0.9215	0.9017	0.8529	0.9157	0.9102	0.8564	0.8407	0.9639	1.0591	0.9410	1.0482	0.8727	0.8180	0.8973	0.8780	0.9257	0.8982	0.8613
QG37_07177	1.0377	0.9834	1.1131	1.0201	0.9543	0.9737	1.0302	1.0649	1.0293	1.0104	1.0299	1.0200	1.0207	1.0193	0.9776	1.0142	1.0398	1.0573	1.0657	1.0594	1.1186	1.0184	1.0510	1.0846	1.0492	1.0561	0.9971	1.0254	1.0504	0.9373	1.0254	1.0123	1.0061	1.1052	1.0631	1.0406	1.1076	1.0113	1.0450	1.1200	1.0747	1.0890	0.9916	1.1045	1.0793	1.0897	1.0926	1.1102
QG37_07178	1.0500	0.8206	0.9872	0.7774	0.8308	0.9919	0.9451	0.9045	0.8324	0.8534	0.7706	0.8711	1.0224	1.0513	0.7979	1.0641	0.8200	0.9751	0.8998	0.8780	0.7964	1.0130	1.0653	0.6779	0.9621	0.8878	0.7107	0.8999	0.9620	0.8481	0.7840	0.9910	0.9337	0.8828	0.8586	0.9132	0.8985	0.7827	0.9574	0.8492	0.9604	0.9287	0.8390	0.9921	1.0965	0.9038	0.9392	1.0041
QG37_07179	0.9581	0.9949	0.8982	0.9255	1.0258	1.0049	0.9861	0.9724	0.9935	0.9344	0.9315	0.9855	1.0208	1.0206	0.8917	1.0721	0.9862	0.9309	1.0078	0.9354	0.9004	1.0097	0.9961	0.9700	1.0040	0.9233	0.8365	0.9677	0.9860	0.9257	0.9043	0.9713	0.9709	0.9936	0.9518	0.9475	0.9328	0.9008	1.0305	1.0234	1.0708	1.0335	0.9725	0.9682	0.9811	0.9752	1.0131	0.9349
QG37_07180	0.9630	0.9749	0.9355	1.0052	0.9688	1.0247	0.9557	0.9411	0.8603	0.9302	0.9258	0.9542	0.9837	0.9610	0.9400	0.9729	1.0069	0.9762	0.9442	0.9874	1.0270	1.0082	0.9348	0.9835	0.9588	0.9542	0.9465	0.9426	0.9029	0.9033	0.8235	0.8362	0.8990	0.9695	1.0253	1.0639	0.9752	0.9019	0.9678	0.8673	0.9574	0.9014	0.9438	1.0520	0.9395	0.9647	1.0691	0.9543
QG37_07181	1.0009	0.9736	0.8836	0.9466	0.9530	0.9101	0.8995	0.9143	0.8813	0.8545	0.8994	0.8580	0.8432	0.9186	1.0049	1.1204	0.8468	0.8490	0.9133	0.9563	1.0055	0.9703	0.9745	0.8740	0.8065	0.9734	0.9904	0.9024	0.9739	0.7890	0.8471	0.8529	1.0074	0.8855	0.9086	0.9249	0.9558	0.9415	0.9873	1.0136	0.9876	0.9951	0.9541	1.1228	1.0901	1.0399	0.9919	0.8776
QG37_07182	0.9888	1.0218	0.9057	0.9730	0.8819	0.9995	1.0587	1.0065	0.8672	0.9836	0.9897	0.9616	0.9643	0.9908	0.9314	1.0503	0.8385	1.0789	1.0456	0.9481	0.9653	1.0287	0.9444	1.0739	0.9880	0.8905	0.9634	0.8834	0.9102	0.9739	0.9196	0.9482	1.0539	1.0337	0.9966	0.9906	0.9267	0.9345	1.0584	1.0472	1.0086	1.0478	0.9682	0.9608	1.0246	1.0078	0.9941	0.9695
QG37_07183	0.9147	0.9247	0.9335	0.9311	0.9408	0.8192	0.9680	0.8329	0.9904	0.8443	0.9821	0.8437	0.8934	1.0009	0.8773	0.9247	0.9224	0.9057	0.8820	0.8508	1.0169	0.9607	0.9484	0.8856	0.9129	0.9106	0.8972	0.9444	0.7487	0.9318	1.0017	0.9418	0.9925	0.9825	0.9530	0.9285	0.8923	0.9442	0.9367	0.8799	0.9475	1.0102	0.9415	0.9167	0.9985	1.0071	0.8979	0.8621
QG37_07184	0.9930	0.9365	0.8434	1.0986	0.9271	0.8889	0.8773	0.9563	0.9817	0.8927	0.9310	0.9867	0.8746	0.9763	0.8736	0.9639	0.9049	0.9793	0.9732	0.8952	1.0172	0.8835	0.8859	0.8802	0.9347	0.9233	1.0130	0.9892	0.8414	0.8539	0.9023	0.8898	1.0168	0.9014	0.9580	0.9284	0.9267	1.0238	1.0219	0.9438	1.0641	0.9838	0.9649	0.9333	0.9699	1.0194	1.0131	0.8993
QG37_07185	0.9416	0.9493	1.0149	1.0952	0.9657	0.9672	0.9453	0.9355	1.0280	0.9136	0.9190	0.8567	0.8503	0.9456	0.8957	0.8739	0.8826	0.9451	0.8794	0.8256	0.8660	0.8810	0.9510	1.0299	0.8721	0.9461	0.8357	0.8579	0.8603	0.8115	0.9069	0.8681	0.9917	0.8973	0.9372	0.8485	0.9013	0.8878	0.8597	0.9038	0.9123	1.0112	0.8408	1.1176	0.9184	0.9969	0.9868	0.9736
QG37_07186	0.8451	0.9506	1.0933	0.7751	0.9250	0.8660	0.9250	0.9111	1.0809	0.8869	0.9466	0.8991	0.9892	0.8843	1.0173	0.8998	1.0104	1.0409	0.9029	1.0274	0.9132	1.1178	1.0859	0.9947	0.8182	1.0821	0.9012	0.9058	0.9386	0.8660	0.9254	1.0192	1.1533	1.0473	0.9934	1.1370	1.0575	1.1877	1.0527	1.0642	1.0130	1.0217	1.0148	0.9824	1.0065	0.9896	0.8851	0.9177
QG37_07187	1.0127	0.8964	0.9110	0.8492	0.9382	0.9333	0.9692	0.8621	0.9297	0.8300	0.9214	0.9047	0.8745	0.9323	0.9218	0.8480	0.9374	0.9333	0.8933	0.8861	0.9427	1.0121	1.0157	0.9419	1.0087	0.9076	0.9227	0.8648	0.9172	0.7684	0.9692	0.9440	1.0241	0.9722	1.0044	0.9174	0.9230	1.0788	1.0077	0.9713	0.9485	0.9538	0.9041	1.0026	1.0295	0.9953	1.1506	0.9409
QG37_07188	0.9282	0.8469	0.5965	0.8243	0.8185	0.7861	0.8063	0.8211	0.8123	0.8458	0.9261	0.7568	0.8528	0.8123	0.8201	0.8737	0.7480	0.8746	0.8574	0.7904	0.9495	0.7284	0.9730	0.7873	0.7166	0.7272	0.7546	0.7251	0.7303	0.8309	0.8153	0.8190	0.7395	0.7578	0.7688	0.9184	0.7707	0.9071	0.7971	0.8152	0.8280	0.8776	0.7805	0.9092	0.7524	0.8793	0.9073	0.8157
QG37_07189	0.9580	0.9632	0.8436	0.9462	0.8838	0.9250	0.7932	0.9202	0.8626	0.8903	0.9263	0.8217	0.9991	0.9493	0.9688	0.8753	0.8790	0.8954	0.9792	0.8197	0.9630	0.8359	0.9546	0.8588	0.8251	0.8936	0.9713	0.8984	0.8249	0.9036	1.0252	1.0324	0.9506	0.7957	1.0257	1.0576	0.9980	0.8266	1.0376	0.8686	1.0125	1.1280	0.7785	1.0241	0.8413	0.9196	0.9358	0.9364
QG37_07190	0.9362	0.9679	0.9543	0.8954	0.9255	0.9472	0.9615	0.9721	0.9426	0.9319	0.9513	0.9481	0.9504	0.9061	0.9061	0.9605	0.9803	0.9885	0.9969	0.9791	0.9454	0.9936	1.0327	0.9838	0.9732	0.9482	0.9382	0.9620	0.9205	0.8712	0.9445	0.8862	0.9243	0.9800	1.0052	1.0014	0.9847	0.9182	1.0024	0.9572	0.9990	1.0574	0.9610	0.9894	1.0354	1.1215	1.0604	1.0046
QG37_07191	1.0837	0.9780	0.8027	0.8112	0.9915	0.8524	0.9724	0.8613	1.0470	0.7944	0.7984	0.9047	0.7900	0.7991	0.9526	0.8359	0.8511	0.9435	0.9906	0.9581	1.0668	0.9953	0.8614	0.7694	0.9978	0.8924	0.9855	0.9198	1.0036	0.7690	0.9132	0.9651	1.0514	0.8875	1.0139	0.9162	1.0088	1.0548	0.8944	1.0880	1.0539	1.1373	0.8980	0.9469	1.0960	1.1352	1.0144	0.9565
QG37_07192	0.8297	0.8029	0.6074	0.9498	1.0615	0.8685	0.9058	0.7667	0.9045	1.0058	0.8620	0.8827	0.7828	0.7335	0.9195	0.8578	0.8685	0.9919	0.8524	0.9958	0.9171	0.9360	0.7937	0.8821	0.8818	0.8147	0.9752	0.9139	0.9327	0.8166	0.8039	0.8280	0.7173	0.8391	0.9416	0.7917	0.9037	0.9536	0.8238	0.9376	0.9021	0.9607	0.8547	0.6832	0.6337	0.7453	0.7223	0.6488
QG37_07193	1.0345	0.8387	0.8944	0.8050	0.9079	0.9324	0.9026	0.8428	0.9958	0.8629	0.9454	0.9208	0.9705	0.8717	0.9464	0.9148	0.9445	0.9022	0.9197	0.8758	1.0601	1.0800	0.9535	1.0241	0.9376	0.8306	0.9494	0.9736	0.8944	1.0530	0.9811	0.8952	0.7002	0.9250	0.9420	0.9779	0.9431	0.8224	0.8857	0.9499	0.9709	0.9938	1.0060	0.9476	0.9091	0.9484	0.9010	0.9124
QG37_07194	0.9347	0.8194	0.9429	0.9264	0.9309	0.9246	0.9716	0.8586	0.8789	0.8063	0.8392	0.9336	0.8611	0.9514	0.8640	0.9200	0.8725	0.9339	0.8360	0.8395	0.9244	0.9195	0.8256	0.9789	0.8905	0.8189	0.8473	0.8125	0.7893	0.7293	0.8055	0.8631	0.8474	0.9264	0.8843	0.9409	1.0399	0.9085	0.9252	0.9014	0.9646	0.8466	0.8077	0.9293	0.8646	0.9414	0.9835	0.8583
QG37_07195	1.0382	0.8668	0.8962	0.8560	0.7714	0.9209	0.9054	0.8887	0.9244	0.8495	0.9606	0.9161	0.8981	0.8983	0.7923	0.8711	0.8922	0.9652	0.9402	0.8853	0.9210	0.8934	0.8834	0.8323	0.8890	0.8363	0.8858	0.8816	0.8157	0.7496	0.7975	0.8346	0.9595	0.8107	0.8831	0.9873	0.8845	0.8894	0.9099	1.0084	0.9946	0.8847	0.9244	0.9835	0.8798	0.9008	0.9393	0.9115
QG37_07196	0.8441	0.9646	0.9829	1.0142	0.9646	0.8987	1.0947	0.9412	0.9003	0.9310	1.0429	0.8140	0.9244	1.0760	0.8119	1.0276	0.9210	0.9011	0.9694	0.8372	1.0698	1.0866	1.0555	0.9093	0.9477	0.9602	0.9471	0.8984	1.1376	0.9921	0.6850	0.8180	0.9724	0.9658	0.8415	1.0782	0.9041	0.9309	0.9756	1.1334	0.9463	0.8932	0.9503	1.1052	0.9030	1.0672	1.0849	1.0146
QG37_07197	0.9229	0.8986	0.9721	0.9228	0.8562	0.9096	0.9426	0.8835	0.8829	0.9227	0.8869	0.9566	0.8642	0.9629	0.9210	0.9648	0.8641	0.9382	0.8719	0.8467	0.9674	0.9003	0.9312	0.9088	0.8368	0.8908	0.9564	0.8010	0.8799	0.7933	0.9572	0.8343	0.9569	0.9287	0.9741	0.9779	0.8857	0.9347	0.9016	0.9024	0.8656	0.9209	0.8716	1.0392	0.9783	1.0058	1.0561	1.0397
QG37_07198	0.8521	0.8676	0.9767	0.9769	0.8615	0.9840	0.8869	0.8680	0.8257	0.8453	0.9110	0.7932	0.9144	0.9635	0.9759	0.9660	0.8891	0.9204	0.9110	0.8931	0.9352	0.9065	0.9418	0.8981	0.8846	0.8557	0.8802	0.8197	0.8414	0.9391	1.0228	0.8119	0.9234	0.9776	0.9174	0.9822	0.8309	1.0562	0.9656	0.8858	0.9126	0.8794	0.9577	0.9348	0.9502	0.9408	0.9768	0.9380
QG37_07199	0.9441	1.0241	0.8761	1.0903	0.8627	1.0056	0.9634	0.9591	0.8997	0.9784	0.9721	1.0028	1.0352	1.0580	1.0299	1.1051	0.8877	0.8955	0.8374	0.9742	0.9658	1.0167	0.9864	0.9551	1.0304	0.9529	1.0084	0.9573	0.9172	0.9248	0.9755	0.9083	0.9781	1.0426	0.9585	0.9911	1.0071	0.9973	0.9763	0.9226	0.9954	0.8245	0.8654	1.1034	0.8841	1.1624	0.9495	0.9920
QG37_07200	0.9107	0.8645	0.9233	0.9576	0.9235	0.9634	0.9307	0.9028	0.9335	0.9826	0.9231	0.9521	1.0164	0.9145	1.0280	0.9412	0.9345	1.0819	0.9012	0.9131	1.0784	0.9580	1.0311	0.9459	0.8876	0.9443	0.8467	0.8010	0.8371	0.6314	0.9048	0.8232	0.9142	0.9367	0.9682	0.9630	1.0680	0.9448	0.9392	0.9495	1.0324	0.8695	1.0567	0.9915	0.9795	0.8703	0.9831	0.9186
QG37_07201	1.1001	0.9415	0.8432	1.0267	0.7917	0.8679	0.9072	0.8113	0.8884	1.0042	0.8971	1.0524	0.7960	0.9547	0.9080	0.9476	0.9119	0.9358	0.8534	0.9396	1.1064	1.0037	0.9295	0.9660	0.7838	0.8189	0.9537	0.8048	0.8786	0.6360	0.7580	0.8063	0.9797	1.0998	0.9833	0.8760	0.9867	0.8857	1.0020	1.0118	1.0480	0.9909	1.1108	1.0002	1.0116	0.7749	0.9921	0.9378
QG37_07202	0.8870	0.8278	0.9287	0.8757	1.0088	0.9057	0.8205	0.9692	0.9724	0.8465	0.9465	0.9760	0.6998	0.7919	0.9827	0.8093	0.9437	0.9970	1.0486	0.9090	0.8885	0.8550	0.8918	0.8884	0.9664	0.8925	1.0965	0.9480	1.0785	0.9921	1.1443	0.9149	0.9674	0.9464	1.0890	1.0058	0.9410	0.9887	0.9218	0.8581	0.8439	0.9799	0.8617	0.8413	1.0754	0.9171	0.9092	0.9304
QG37_07203	1.1035	0.9174	0.9881	1.0582	0.9625	0.9793	0.9279	0.9490	0.9389	1.0179	0.9139	0.8628	0.8896	0.9876	0.9045	1.0357	0.8985	1.0037	1.0846	0.9088	1.0019	0.9559	0.9122	0.9682	0.9558	1.0116	0.9081	0.9000	0.8546	0.7878	0.8568	0.8983	0.9422	0.8957	0.9752	0.8683	0.9153	0.9496	1.0507	0.8641	1.0033	0.9628	0.9515	0.9846	0.9447	1.0446	0.9498	0.9163
QG37_07204	0.9527	0.8920	1.1062	1.0800	1.1123	1.1570	1.1390	1.2404	1.0495	1.0619	1.2581	1.1851	1.1996	1.1777	1.0709	1.1829	1.0953	1.2020	1.1024	1.0891	1.0106	0.9192	1.1085	1.0843	1.1253	1.0152	1.0976	1.1881	0.9823	0.8900	0.8623	0.9212	0.9387	0.9207	0.7517	0.9049	0.9111	1.1483	0.9457	0.8586	0.9619	0.9834	0.9243	1.0184	0.9559	0.9315	0.9377	0.8899
QG37_07205	0.9045	0.8804	0.7736	0.9920	0.9169	0.8586	0.9563	1.0232	0.9693	0.9095	0.9549	0.8905	0.8987	1.0618	0.9218	0.9984	0.9276	0.9451	0.8935	0.9945	0.9568	0.8292	0.8162	0.9058	0.8297	0.9070	0.9055	0.8056	0.7475	0.7299	0.8085	0.8217	0.9173	0.9050	0.9187	0.9917	1.0184	0.9300	0.9872	0.9351	0.9236	0.8684	0.8672	1.0224	0.8521	0.8856	0.9131	0.9561
QG37_07206	1.0417	0.9534	0.9639	0.9641	1.0907	0.9067	1.2132	1.0167	0.9052	0.9084	0.9424	0.9282	0.8557	1.1084	0.9558	1.1216	0.9778	0.9842	0.9927	0.9716	0.9779	0.9313	0.9009	0.9493	1.1467	0.9342	0.9324	1.0922	0.8796	1.0188	0.9248	0.8599	1.0651	0.9213	0.9614	1.0462	1.0313	0.9222	1.0151	1.0066	1.0174	0.9618	1.0533	0.7278	0.8243	0.7251	0.8473	1.0187
QG37_07207	0.8975	1.0287	1.0833	0.8262	1.0530	1.1250	1.1860	1.0730	1.0335	1.0521	0.9210	1.0033	0.9635	1.0296	1.1361	1.2727	1.0043	1.0501	1.1897	0.9685	1.2047	1.0665	1.0989	1.0449	1.0849	0.8999	1.0704	1.0972	1.0034	1.1437	1.0742	1.0766	1.0150	1.0260	0.9186	0.9189	0.9589	1.1390	0.9895	1.1606	0.9358	0.9849	1.0086	1.0264	1.0159	1.0259	1.0407	1.1870
QG37_07208	0.8627	0.7980	0.7863	0.7720	0.7917	0.8142	0.8605	0.8363	0.8898	0.8449	0.7889	0.8259	0.8377	0.8357	0.8042	0.8834	0.8503	0.8190	0.8642	0.8379	0.8469	0.8036	0.8470	0.8440	0.8691	0.8358	0.8813	0.7736	0.7695	0.7796	0.8113	0.7650	0.7969	0.8909	0.8130	0.8862	0.8586	0.8824	0.7759	0.8983	0.8127	0.7882	0.8840	0.8296	0.8492	0.8566	0.8003	0.8522
QG37_07209	0.9600	0.7528	0.9207	0.8621	0.8253	0.7954	1.0165	0.8537	0.8323	0.8143	0.8644	0.7878	0.7448	0.9644	0.8123	0.8530	0.8840	0.7706	0.8303	0.8796	0.8351	0.8450	0.8270	0.7518	0.8899	0.8179	0.7642	0.8689	0.9342	0.6908	1.0184	0.7469	0.7817	0.8393	0.9635	0.9314	0.9534	0.7160	0.8350	0.8863	0.8553	0.9914	0.8307	0.6557	0.9012	0.8546	0.7541	0.8029
QG37_07210	0.8611	0.7673	0.7661	0.8464	0.7587	0.8821	0.8716	0.8464	0.7038	0.8914	0.7813	0.7608	0.8332	0.9112	0.7334	0.8184	0.8463	0.7234	0.9261	0.9438	0.8138	0.8521	0.7481	0.8049	0.8510	0.7878	0.9868	0.8994	0.8180	0.6411	0.9510	0.8279	0.8390	0.8543	0.9504	0.9431	0.8018	0.9156	0.7927	0.8250	0.7673	1.0587	0.8342	0.9119	0.8436	0.8987	0.8439	0.9657
QG37_07211	0.8403	0.8480	0.6987	0.7953	0.7399	0.8024	0.8562	0.8854	0.9020	0.7721	0.7369	0.7622	0.8024	0.8148	0.7872	0.9054	0.8284	0.8134	0.7747	0.7701	0.8547	0.8425	0.8757	0.7712	0.8402	0.7753	0.7617	0.7883	0.7320	0.7060	0.8529	0.7660	0.8043	0.7486	0.8495	0.8110	0.7253	0.8026	0.7575	0.9008	0.8408	0.9088	0.7305	0.9510	0.7917	0.8722	0.8537	0.8329
