GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_03394	113.10	104.80	64.94	68.69	98.57	99.19	91.16	96.31	121.45	91.21	75.94	78.38	86.26	90.35	102.50	98.29	121.00	128.28	113.56	93.15	101.57	110.08	114.05	93.20	109.51	120.85	81.23	112.70	90.62	23.86	65.96	94.20	117.18	99.85	93.34	81.75	96.38	101.12	82.68	111.79	124.64	113.08	75.76	75.72	90.95	98.50	85.90	119.29
QG37_03395	115.43	117.51	65.29	67.07	96.64	105.38	105.92	107.39	112.28	97.01	81.84	89.76	93.78	103.81	95.62	110.19	128.55	136.21	121.42	103.36	98.73	104.62	117.90	97.29	111.61	128.40	95.52	116.94	96.94	28.17	73.08	104.82	124.93	114.63	95.97	70.95	95.09	100.54	83.22	109.17	131.47	110.37	85.93	74.54	100.34	109.90	95.93	123.32
QG37_03396	121.47	97.75	57.04	64.84	98.05	95.69	94.63	93.07	115.57	98.75	71.62	79.03	98.45	98.60	107.52	101.36	126.17	135.56	134.47	101.66	105.13	116.18	106.10	100.05	110.63	128.54	97.34	117.35	84.08	21.82	69.50	104.06	123.74	107.50	107.44	85.75	84.34	103.92	87.27	114.29	125.87	102.28	80.84	73.32	82.08	94.86	88.93	112.00
QG37_03397	106.43	120.02	66.60	66.47	100.09	97.90	105.80	111.75	116.59	92.03	77.33	81.76	94.48	97.39	97.42	103.21	126.66	136.50	121.71	103.03	107.58	108.49	129.26	97.92	120.33	124.39	97.72	128.08	100.92	25.18	67.09	112.66	131.27	106.83	106.62	83.81	102.02	102.58	82.19	110.85	128.10	113.06	96.94	84.31	105.47	108.18	97.43	140.11
QG37_03398	117.09	109.25	58.42	61.92	98.13	97.28	100.74	108.64	119.49	88.98	83.74	94.03	94.59	94.97	103.25	108.57	140.08	138.87	133.11	120.75	112.61	118.28	120.31	103.51	115.22	124.43	93.14	112.62	98.19	27.55	70.85	109.06	119.01	103.41	105.75	83.00	91.07	111.44	81.75	102.98	133.67	115.24	91.42	77.49	105.02	98.60	94.35	129.38
QG37_03399	134.90	121.16	74.32	80.15	97.81	115.46	106.84	126.37	127.82	100.30	91.93	97.58	106.19	102.76	92.61	113.03	140.19	151.37	141.76	124.55	105.69	112.88	134.80	100.94	118.78	123.76	92.13	120.07	99.89	26.02	69.11	123.67	110.09	113.43	100.92	100.75	98.72	112.32	90.77	107.61	121.72	126.82	86.89	79.56	92.26	104.39	104.33	137.96
QG37_03400	97.13	105.58	69.68	62.13	97.76	91.54	95.88	108.55	110.72	86.57	74.32	86.79	80.72	93.81	89.97	99.31	123.15	119.45	115.46	102.14	92.57	101.19	119.03	89.00	108.34	115.75	77.76	111.23	92.25	20.78	70.38	109.35	104.57	92.68	96.04	83.03	88.78	95.44	79.29	105.22	120.63	105.86	80.06	78.37	108.00	100.53	87.47	112.61
QG37_03401	115.62	129.17	70.64	72.40	130.93	80.82	111.95	115.43	116.52	86.61	75.43	92.18	92.47	95.49	80.22	93.40	137.26	137.48	128.38	111.33	98.62	145.59	129.01	95.96	124.40	135.56	85.53	112.93	109.62	27.02	67.99	131.56	109.99	97.39	111.44	73.73	81.62	100.71	90.11	101.67	121.82	120.10	99.01	81.90	104.60	110.03	78.07	120.22
QG37_03402	119.18	120.32	69.86	70.53	104.35	100.94	102.74	108.28	124.13	104.20	87.25	95.17	95.94	91.89	100.29	111.05	131.74	143.01	134.16	113.95	119.34	112.13	135.37	101.63	121.40	138.21	96.64	110.05	106.56	28.19	65.40	107.61	116.35	108.85	99.78	78.96	93.22	116.23	87.13	113.71	128.84	127.91	87.71	89.43	95.91	105.11	93.13	133.42
QG37_03403	107.08	105.86	60.77	61.26	102.85	106.59	102.55	102.04	120.04	93.55	92.37	88.24	91.53	103.19	90.94	118.82	117.09	123.75	114.80	90.28	105.12	108.49	124.67	92.67	114.81	125.90	94.51	119.67	91.64	20.76	64.57	124.32	123.67	112.55	102.16	79.17	91.10	113.33	80.30	119.10	109.87	115.51	89.38	75.26	94.23	103.47	82.27	126.95
QG37_03404	121.25	146.12	66.81	83.83	101.19	104.40	115.31	105.88	137.42	109.66	91.74	94.01	102.06	113.56	105.07	120.33	149.46	155.48	132.36	123.18	115.81	125.42	134.49	105.73	127.43	131.18	101.74	133.37	101.22	27.69	67.50	125.75	135.84	101.96	130.44	81.26	110.80	117.53	84.66	119.31	138.53	126.34	92.36	95.06	106.26	111.67	95.73	132.97
QG37_03405	106.78	108.12	61.56	67.52	93.97	109.20	90.79	102.72	100.09	92.32	80.07	86.74	87.38	104.86	88.52	95.58	121.56	140.22	144.56	105.62	112.03	107.69	121.58	89.49	101.48	127.15	83.66	107.49	90.83	27.98	67.86	105.14	124.26	123.44	91.86	89.70	94.99	97.15	87.65	121.46	122.16	118.09	83.90	90.42	95.21	114.24	90.81	129.07
QG37_03406	98.84	92.50	56.06	57.81	95.41	96.76	83.26	87.57	96.46	74.54	74.12	65.09	75.63	84.45	79.70	95.19	120.31	122.24	118.31	94.94	94.46	90.77	102.43	88.58	106.32	110.00	72.26	103.06	72.71	25.29	59.53	89.10	108.06	93.40	88.61	93.30	73.33	85.03	69.35	97.95	112.92	89.63	79.24	71.46	89.41	98.91	80.80	101.86
QG37_03407	94.44	85.73	51.70	63.68	100.11	97.16	80.36	85.65	80.92	89.45	73.99	70.46	87.01	87.53	84.90	94.59	107.74	112.75	106.03	99.19	93.98	89.07	98.58	75.41	100.49	106.11	59.53	98.36	69.20	21.53	58.91	80.99	108.49	91.20	85.73	84.15	66.85	91.71	68.78	93.86	108.11	100.30	68.12	65.85	90.34	103.77	72.55	101.29
QG37_03408	115.23	114.23	69.31	65.98	102.90	103.80	104.35	113.97	118.34	99.46	86.78	92.49	99.05	104.84	98.09	104.38	129.82	132.05	124.28	119.86	115.73	105.87	123.85	95.48	124.68	134.64	91.95	114.36	95.25	27.10	64.55	107.87	138.95	107.58	109.46	87.17	92.59	109.80	83.81	108.58	126.32	117.67	86.72	84.04	105.31	109.99	100.12	140.67
QG37_03409	91.46	89.98	41.88	52.12	85.63	74.48	73.76	84.03	99.82	80.19	55.06	71.11	69.14	73.57	59.36	70.21	93.70	89.97	94.14	69.95	69.08	89.36	93.83	67.38	82.04	86.07	73.05	82.73	76.12	26.73	50.12	85.30	109.37	90.15	65.05	63.31	76.10	69.22	54.76	96.13	84.77	90.11	63.56	58.18	81.77	71.71	71.12	101.74
QG37_03410	126.22	125.76	78.29	86.45	115.98	101.23	108.81	117.53	124.39	122.68	99.24	104.78	96.02	110.52	99.78	127.40	136.42	141.86	141.57	122.21	112.27	107.84	117.49	93.89	98.94	134.91	94.98	130.69	97.01	27.26	74.32	116.35	135.23	115.55	107.10	96.44	100.88	107.51	96.89	116.51	127.53	108.63	85.47	82.68	102.42	108.88	92.59	128.42
QG37_03411	118.39	118.14	70.81	82.80	105.48	115.83	110.51	118.53	147.82	118.25	94.38	111.52	110.73	108.91	116.45	121.87	167.53	153.92	156.94	119.69	117.93	124.24	133.34	101.91	138.67	139.78	101.23	159.06	112.85	34.62	85.89	107.22	165.09	133.49	111.22	97.06	99.15	112.60	77.91	136.47	134.31	144.75	104.85	66.72	90.07	76.18	95.32	114.02
QG37_03412	129.60	127.74	74.01	71.22	117.47	117.54	109.94	107.26	121.89	107.02	93.48	87.84	101.28	102.42	109.06	124.02	143.38	153.03	143.72	120.38	122.37	124.93	135.76	105.11	121.15	149.68	102.81	131.78	112.70	31.08	69.87	130.25	138.60	123.09	116.79	93.38	112.42	111.74	94.36	131.68	146.37	135.53	92.84	91.89	110.29	118.56	103.06	139.19
QG37_03413	103.39	121.46	63.23	67.30	78.42	94.70	101.14	98.20	99.18	105.54	83.33	86.86	95.86	111.64	98.30	112.52	127.09	143.63	138.44	124.64	114.34	105.11	134.88	103.59	108.69	140.74	94.96	95.14	81.82	28.62	57.69	116.71	103.06	119.42	110.53	87.42	101.51	100.13	85.85	117.22	140.52	119.97	93.35	94.51	102.19	104.93	102.04	120.05
QG37_03415	123.62	132.26	76.05	65.13	111.87	113.57	119.67	120.57	127.66	107.36	93.48	91.03	105.44	103.40	105.40	118.94	152.14	148.01	139.22	116.08	125.79	125.14	139.91	111.82	117.93	164.39	108.19	135.83	109.92	25.24	71.17	113.44	146.04	114.01	107.11	92.33	107.77	117.47	94.36	124.35	146.60	135.88	93.60	91.64	121.74	117.12	103.14	142.17
QG37_03417	136.56	107.24	58.27	77.66	106.71	108.50	98.42	118.02	116.45	103.16	84.32	88.71	94.78	100.50	88.29	109.27	128.21	145.06	131.34	123.05	117.55	111.28	108.87	91.32	107.33	140.07	87.78	122.56	99.52	26.94	77.56	112.43	122.11	112.66	99.91	89.04	95.75	108.30	85.47	113.84	127.73	114.21	83.40	93.38	106.92	101.49	93.12	141.87
QG37_03418	118.98	114.03	63.79	63.52	97.55	107.41	102.36	109.36	112.88	89.88	82.19	93.86	99.05	93.80	90.10	100.85	142.73	141.88	136.57	116.85	113.41	104.42	122.66	104.90	110.07	127.79	91.12	115.75	93.52	24.90	60.04	109.65	123.29	117.89	88.87	82.53	92.47	109.75	80.42	128.19	113.70	114.62	88.25	82.09	93.33	96.79	93.54	123.08
QG37_03419	91.29	121.08	51.00	60.45	81.66	96.09	93.29	91.40	98.82	104.30	56.46	71.38	85.24	84.82	75.25	93.23	120.04	92.30	111.06	98.45	74.76	80.67	105.43	69.82	94.25	99.59	71.73	108.28	65.57	26.78	57.85	77.98	86.64	88.39	82.36	73.34	75.16	70.40	77.19	83.77	102.41	121.89	64.29	57.89	89.55	88.41	73.21	120.21
QG37_03420	116.70	119.34	71.63	70.26	102.51	98.94	100.92	115.43	110.52	107.61	91.47	90.27	99.75	94.52	93.89	112.11	129.39	138.61	128.49	103.12	106.00	113.99	113.50	103.41	109.05	135.62	86.75	115.32	92.00	24.54	65.72	117.73	112.69	108.51	103.46	84.85	103.66	98.20	81.89	104.79	120.68	105.64	85.93	78.30	104.12	93.99	90.65	123.00
QG37_03421	135.34	137.03	87.22	76.95	117.22	134.37	122.58	120.69	135.20	122.78	111.45	108.14	119.05	123.84	116.21	128.27	167.90	174.99	152.90	125.19	133.86	133.61	138.43	131.23	131.73	159.60	106.73	145.92	125.69	30.79	92.25	140.44	147.50	146.08	127.23	109.22	118.32	144.70	83.53	129.55	142.04	121.88	94.95	102.04	120.93	124.26	112.52	150.23
QG37_03422	134.48	136.87	73.31	83.86	126.61	127.30	122.94	122.94	136.95	116.67	103.83	99.64	118.11	112.28	113.51	120.50	150.33	159.58	135.46	130.59	125.45	130.02	138.74	109.34	135.52	160.02	102.25	145.57	109.53	32.82	74.10	126.14	144.94	132.49	126.68	95.86	116.37	125.89	102.03	129.81	146.60	134.07	102.57	99.66	117.87	117.14	112.66	150.07
QG37_03423	150.74	141.27	87.37	72.41	117.53	128.15	133.30	117.30	134.73	108.82	94.44	103.78	104.16	110.63	104.43	117.80	156.46	157.54	147.33	121.94	127.92	146.92	146.13	123.82	135.85	160.45	111.60	138.46	111.25	34.34	86.41	132.92	151.94	127.00	122.93	96.21	103.69	113.15	99.02	127.92	148.74	134.00	101.19	111.66	123.85	125.22	112.78	136.85
QG37_08417	120.53	130.87	85.82	65.05	136.88	129.61	106.65	108.63	116.24	120.35	93.81	103.86	95.69	114.77	110.78	125.81	132.08	156.41	143.99	128.51	129.23	132.00	122.18	108.56	135.54	126.84	101.80	132.56	105.91	38.10	79.44	137.48	148.23	128.21	100.82	77.01	123.70	115.98	94.64	134.79	151.03	128.07	92.73	104.90	134.85	129.26	119.45	139.88
QG37_03424	126.83	122.94	76.17	69.40	117.62	118.03	115.96	117.24	125.94	104.93	96.58	98.23	100.28	99.81	97.53	109.08	129.81	154.27	129.97	119.12	113.68	119.10	133.08	99.67	120.64	142.16	98.51	123.65	99.33	28.46	66.98	125.31	124.69	124.01	101.12	91.56	103.82	104.20	90.79	112.72	133.45	124.69	91.80	85.54	110.30	106.28	95.56	128.34
QG37_03425	82.81	99.64	58.30	43.03	83.85	85.30	78.59	94.48	99.96	76.34	72.93	78.61	81.16	74.90	78.94	93.10	111.53	101.57	112.97	91.72	90.61	90.42	100.04	82.91	92.53	97.50	77.61	97.39	72.78	26.86	48.11	104.55	92.54	81.02	74.57	68.42	83.41	79.70	64.53	86.94	94.90	94.51	58.18	36.43	60.42	58.78	47.24	79.43
QG37_03426	135.88	130.91	79.89	73.69	117.72	117.06	118.93	121.31	130.58	119.48	107.02	102.20	107.68	106.47	94.73	123.97	146.94	159.79	141.54	107.78	107.35	114.48	125.29	95.96	137.18	156.01	98.86	144.11	107.58	23.79	78.90	128.20	134.73	128.82	114.87	90.25	103.09	115.43	96.94	116.15	124.87	126.58	91.78	79.90	106.40	100.51	96.05	150.60
QG37_03427	134.18	131.35	71.67	73.17	122.97	120.45	124.13	119.48	131.73	108.94	94.12	94.38	113.20	106.96	102.33	116.36	151.26	155.85	138.68	125.57	118.63	122.94	137.18	100.45	137.34	146.81	95.15	132.35	111.92	29.36	68.75	129.32	144.18	120.57	114.16	90.72	106.57	112.54	91.84	118.40	144.82	133.57	92.56	90.76	113.72	109.67	97.88	131.57
QG37_03428	122.54	131.06	72.91	67.89	117.80	114.48	107.93	113.77	118.45	117.03	97.78	96.38	103.17	107.62	101.31	116.76	135.03	151.89	131.03	122.54	114.88	116.59	127.52	101.83	130.25	141.84	98.66	128.07	100.32	34.41	73.38	111.51	129.37	113.73	102.33	87.76	92.36	116.20	94.22	129.90	137.92	126.61	90.55	87.19	106.92	105.18	97.60	132.95
QG37_03429	129.75	139.27	73.67	81.40	112.53	105.70	116.37	115.43	122.16	103.78	87.89	93.12	114.54	96.09	104.95	118.76	143.96	156.31	121.45	118.21	105.11	105.47	153.47	104.15	126.62	163.41	101.42	116.33	117.94	28.63	69.64	111.85	136.12	120.14	109.90	83.72	109.66	113.82	85.14	131.19	138.06	123.49	81.01	83.07	99.39	103.25	102.84	128.61
QG37_03430	119.40	116.85	64.79	67.51	108.94	102.24	122.76	113.73	111.30	104.41	81.86	88.96	83.06	89.73	92.58	99.52	137.72	128.54	118.68	111.41	102.74	102.96	111.77	85.60	112.32	149.67	92.04	120.45	103.45	23.96	49.34	101.43	117.26	106.42	90.70	75.46	99.30	96.79	88.53	106.69	114.26	107.14	81.70	89.80	106.55	91.46	78.54	120.88
QG37_03431	138.24	150.44	85.03	83.85	127.19	116.34	145.29	118.87	147.97	114.02	109.11	103.89	132.12	106.79	101.51	117.22	154.25	159.89	162.02	130.85	107.02	132.47	144.80	112.54	129.89	168.68	109.27	168.12	131.18	27.38	78.92	121.85	135.91	117.38	129.92	113.23	116.41	113.87	84.40	124.45	160.28	146.74	86.95	78.53	114.99	106.70	104.86	134.58
QG37_03432	154.32	125.08	77.60	73.97	113.72	105.60	100.93	121.34	104.09	121.49	87.45	104.86	105.19	99.13	120.03	111.23	131.93	149.35	128.93	115.00	102.16	119.07	132.03	104.54	112.58	158.44	85.42	141.38	92.61	28.06	67.98	119.55	121.91	120.26	98.46	86.93	106.16	99.44	85.59	101.30	126.90	124.32	95.82	69.43	108.60	122.92	92.00	145.56
QG37_03433	128.83	127.98	80.91	78.08	114.62	122.72	127.32	128.82	134.48	120.31	101.18	97.69	121.85	112.65	100.59	119.74	150.23	143.81	141.36	138.16	124.80	125.53	138.51	108.49	126.69	147.08	97.81	140.40	105.29	33.04	69.37	125.74	137.99	115.16	113.66	95.56	98.86	112.73	99.84	128.42	148.64	131.04	87.31	92.09	107.33	104.27	105.36	134.73
QG37_03434	132.60	131.59	74.70	76.73	115.52	115.29	116.23	114.16	121.13	108.09	93.60	95.72	106.65	102.45	98.64	114.00	148.36	149.35	140.68	120.41	119.44	122.31	127.42	106.26	123.44	144.19	97.97	128.61	103.55	30.31	65.18	114.17	130.38	113.25	112.27	92.67	106.26	102.88	90.65	122.56	136.36	120.57	84.62	85.93	110.17	106.50	101.20	134.01
QG37_03435	124.77	121.45	71.76	66.65	108.29	98.37	116.57	116.76	121.97	101.66	94.81	89.13	96.05	110.05	91.57	114.17	121.28	127.43	130.92	110.28	108.20	109.24	118.35	93.06	117.12	130.93	89.92	115.28	83.86	29.46	65.25	110.18	113.64	120.51	109.10	78.72	96.70	99.82	80.62	116.80	132.43	117.22	83.09	86.46	93.89	97.98	94.60	130.06
QG37_03436	150.98	133.34	95.04	77.94	118.38	142.59	137.69	148.15	162.58	134.28	133.14	131.67	138.94	118.37	131.69	135.97	163.00	167.15	158.58	144.67	134.93	152.23	151.48	109.09	142.68	155.34	112.77	163.42	111.81	33.84	85.72	155.32	153.92	158.41	132.17	124.21	139.65	128.42	116.52	128.78	160.60	149.62	131.27	94.06	99.92	109.33	107.50	149.51
QG37_03437	138.78	138.23	81.05	84.35	120.07	116.48	115.38	121.09	115.97	110.14	100.75	97.38	98.32	96.74	105.30	113.80	184.60	163.76	172.31	140.82	128.55	152.36	150.58	114.36	121.17	159.07	95.68	138.92	122.52	31.65	80.87	140.05	139.44	127.87	120.59	104.08	129.33	115.77	98.91	117.11	131.74	113.61	82.52	70.32	91.84	103.73	79.70	120.16
QG37_03438	129.27	125.72	73.02	72.27	116.59	123.00	118.95	113.51	106.60	101.68	91.78	90.78	93.84	106.14	107.71	112.92	146.45	169.04	133.46	137.77	107.35	131.31	127.11	102.73	121.57	134.18	88.15	119.14	102.46	34.66	68.85	123.81	127.71	117.28	111.88	93.21	109.74	135.13	92.32	124.61	142.78	116.18	97.82	93.14	112.16	113.14	89.32	123.27
QG37_03439	132.41	127.46	75.28	79.23	114.46	127.50	117.32	107.48	123.31	114.09	95.94	92.78	103.03	114.77	92.87	114.79	142.19	132.16	134.46	112.66	113.92	122.06	129.63	95.94	114.13	140.26	96.71	130.97	103.87	26.90	66.06	122.02	141.02	108.93	95.55	94.39	96.35	106.30	90.81	113.24	136.83	125.00	96.91	87.86	104.98	99.83	92.51	122.37
QG37_03440	139.08	133.70	68.29	74.68	103.26	110.47	115.72	123.66	139.38	127.79	92.46	105.38	101.47	109.59	92.47	113.92	142.44	146.01	133.53	122.60	115.92	118.37	130.27	92.74	122.85	145.28	101.75	140.23	105.08	26.92	69.13	119.53	127.27	110.71	102.92	81.32	98.95	105.80	76.09	122.28	145.92	116.39	97.28	84.54	117.36	110.37	88.54	127.31
QG37_03441	136.52	123.29	71.75	77.19	115.89	118.90	112.07	113.44	125.62	107.74	93.66	95.65	100.96	101.95	95.95	114.83	142.55	146.73	130.25	118.24	115.84	115.00	130.55	97.26	116.42	141.92	101.33	129.06	96.57	22.35	71.06	115.86	124.51	112.74	102.09	90.05	98.87	108.62	89.62	112.89	137.03	118.32	87.46	86.12	103.47	108.18	89.07	137.09
QG37_03442	136.50	115.71	60.60	50.94	94.98	74.92	70.60	67.78	103.72	77.80	72.10	75.60	70.75	73.82	60.90	76.09	103.42	102.19	93.47	83.95	71.77	71.02	95.88	78.59	84.04	102.71	56.78	90.88	89.04	31.27	55.14	91.40	113.02	105.45	82.90	72.38	77.87	100.64	70.22	93.33	93.53	113.02	72.64	74.88	85.80	93.98	92.12	118.40
QG37_03443	27.78	77.22	54.85	48.99	52.35	57.06	67.70	73.05	83.50	77.94	59.75	82.65	69.12	52.48	59.67	67.92	85.35	87.13	103.23	70.26	68.87	77.43	72.16	69.60	70.45	85.64	65.74	82.65	65.90	21.27	49.49	71.39	82.21	77.41	67.64	59.81	69.52	69.46	54.07	78.12	72.56	88.85	60.93	84.22	116.76	100.93	98.54	141.90
QG37_03444	146.83	146.30	79.97	77.36	119.02	113.95	126.41	132.24	111.32	134.79	104.92	100.40	107.52	86.64	114.82	138.36	150.10	173.69	124.31	121.31	124.95	141.69	124.07	119.43	141.58	147.42	120.16	126.10	108.80	31.38	65.62	144.83	137.24	144.57	95.95	104.33	113.97	118.46	94.35	116.78	155.24	115.36	97.14	86.69	114.02	147.49	105.28	146.45
QG37_03445	116.38	124.28	63.28	75.61	109.45	93.03	102.28	112.86	113.10	119.10	93.95	98.30	111.43	100.83	87.71	109.57	128.36	129.61	122.04	121.15	108.84	97.92	110.22	101.69	116.38	136.26	92.26	131.41	106.16	27.02	56.46	124.29	129.98	103.77	105.54	85.85	96.93	106.93	95.19	95.85	134.12	128.36	79.33	83.26	99.09	95.57	83.18	126.29
QG37_03446	145.40	136.42	90.86	70.90	111.93	113.40	123.86	108.60	131.13	126.91	104.68	113.44	104.22	123.43	101.70	113.78	152.22	148.01	145.34	126.24	127.56	119.84	126.29	116.95	124.52	154.52	99.14	134.61	115.19	30.94	69.79	128.49	147.46	115.98	123.27	90.60	94.84	107.79	97.14	122.91	163.06	128.86	93.52	94.01	112.69	116.33	113.26	143.92
QG37_03447	113.56	123.04	73.30	74.90	100.87	89.43	98.70	103.01	142.87	95.12	92.25	99.36	104.27	97.62	84.41	97.95	142.40	146.17	134.25	115.15	101.56	115.34	124.87	86.21	126.90	138.60	101.09	110.98	104.63	23.49	65.46	109.66	117.34	110.22	99.17	77.97	95.17	124.84	93.52	101.58	135.84	108.75	83.97	88.27	120.47	95.57	109.71	136.63
QG37_03448	134.40	132.73	74.95	76.16	116.91	121.58	120.64	117.82	120.39	116.39	94.50	101.27	106.29	105.11	101.87	117.68	139.29	153.57	138.61	119.03	119.35	121.98	135.19	106.05	127.87	148.05	101.07	136.56	106.03	28.67	71.77	122.32	134.79	117.88	112.75	98.92	107.42	114.30	95.50	127.95	140.41	119.57	98.67	92.36	111.82	112.83	102.61	143.76
QG37_03449	117.75	113.57	62.69	64.61	110.86	100.28	105.51	103.40	111.98	110.93	78.96	92.26	92.04	85.89	95.71	93.85	141.40	143.40	135.40	100.60	103.85	108.68	114.57	83.73	109.55	131.44	108.03	113.44	94.81	25.64	66.70	99.50	113.28	108.13	98.65	77.83	98.30	92.28	88.37	116.65	114.50	118.33	95.06	74.94	113.08	94.16	98.65	126.03
QG37_03450	132.18	134.20	75.82	65.94	107.12	110.49	108.18	104.91	116.63	106.89	88.28	91.36	99.54	96.26	96.09	115.82	129.40	144.04	134.15	111.23	119.47	117.77	133.94	101.10	121.12	133.53	91.70	124.71	100.29	25.84	78.85	115.07	126.37	108.32	97.80	92.07	101.23	109.53	91.90	113.50	126.43	127.86	83.93	92.19	95.86	102.57	95.37	125.45
