GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_07742	1.0867	1.0375	0.9968	1.1181	1.0098	1.0166	1.0071	0.9623	0.9922	0.9402	0.9387	1.2238	0.8926	0.8836	1.0065	1.0974	0.9852	1.0723	0.9458	1.0106	0.9240	1.0931	0.8961	0.9501	1.1568	1.0494	0.9403	0.9831	0.8699	1.0261	0.8308	0.9785	1.0157	1.0486	1.0749	0.9030	1.0400	1.1424	1.0795	0.9849	1.0537	1.0139	0.9973	1.0149	1.0528	0.8672	1.0081	0.9755
QG37_07743	1.0550	1.0013	1.0887	1.0761	1.0258	0.9940	1.0612	1.0283	0.9981	1.0089	0.9222	1.0289	0.9510	0.9383	1.0795	1.0195	0.9503	0.9784	1.1014	0.9948	1.0207	1.0367	0.8704	0.9526	1.0445	0.9789	0.8542	0.8004	0.9492	1.0549	0.9601	0.9503	0.9649	0.9202	1.0125	0.9475	0.8458	0.8888	0.9111	0.9703	1.0902	0.9523	0.9417	1.0509	1.0231	0.9545	1.0062	1.0390
QG37_07744	0.9934	0.9659	1.0734	0.9692	0.9385	1.0124	0.9472	0.9447	1.0578	0.9931	0.8800	0.9450	0.9648	0.9530	0.9956	0.9709	0.9539	0.9561	0.8651	0.9101	1.0034	0.9931	0.8776	0.9212	1.0180	0.8938	0.9753	0.9459	1.0314	0.7742	0.9592	0.9469	0.9049	1.0542	1.0219	0.9053	0.9647	1.1521	1.0901	0.8989	0.9848	1.0503	0.9101	1.0599	0.9854	0.9827	1.0180	1.1030
QG37_07745	1.0123	0.9320	1.0417	1.0727	1.0124	1.0218	1.0494	0.9717	0.9544	1.0666	1.0888	1.0117	1.0992	0.9037	1.0563	0.9373	1.1241	0.9730	1.0163	1.0218	1.0396	0.9935	1.0152	0.9506	1.0459	1.0289	1.1616	1.0249	1.0918	1.0367	1.0074	1.0279	1.0022	1.1532	1.1450	0.9039	1.0396	1.0049	1.1754	1.0177	1.0459	1.1362	0.8976	1.1316	1.0405	0.9920	1.0566	1.0144
QG37_07746	0.9930	0.8888	0.9228	0.8303	0.9014	0.9271	0.8943	0.9191	0.8793	0.8343	0.8312	0.7852	0.8871	0.9797	0.8214	0.9214	0.9366	0.9157	0.7855	0.8481	0.9342	0.8517	0.8343	0.8145	0.9006	0.8974	0.9178	0.8450	0.8157	2.7023	1.5678	0.8142	0.8119	0.8299	0.8727	0.9743	0.8286	0.9229	0.8480	0.8664	0.9451	0.9124	0.9046	0.9625	0.8074	0.9386	0.8577	0.8803
QG37_07747	1.1486	1.0710	1.2590	1.1234	1.2842	1.1376	1.0090	1.1493	1.1529	1.1383	1.1283	1.1052	1.1539	1.0434	1.1588	1.1325	1.1170	1.0937	1.2471	1.1078	0.9525	1.1230	1.0543	1.1473	1.0240	1.0823	1.1206	1.1885	1.1746	1.0812	1.0572	1.0443	1.0192	1.0792	1.1397	1.1560	1.0852	1.0614	1.1894	1.0472	1.0159	1.0570	1.2108	1.0794	1.0475	1.1370	1.0625	1.1333
QG37_07748	0.9877	0.9645	1.2258	1.0766	1.1151	1.0902	0.9260	1.0494	1.0218	1.0171	1.0198	0.8587	0.9021	1.0246	1.0755	0.9579	1.0510	0.9603	0.9553	1.1308	0.8335	0.9621	1.0021	1.1220	0.8593	1.1331	0.8025	0.9074	1.0124	0.7166	1.0626	0.9570	1.0376	0.8520	1.0580	0.9885	1.0609	1.1055	1.0757	1.0603	0.9931	1.0617	0.9995	1.0052	1.1353	1.0704	0.9110	1.0415
QG37_07749	1.1193	0.9912	1.1160	1.1657	1.1236	0.9910	1.0698	1.1060	1.0022	1.0144	1.1006	1.1057	1.0632	1.0316	1.0708	1.0652	1.0726	1.1656	1.0511	1.1412	1.0156	0.9854	1.1384	1.0805	0.9256	1.1097	1.0584	1.0983	1.0275	1.0294	0.9140	1.0662	0.9782	0.9996	1.0690	1.0975	1.0605	0.9981	1.1032	1.0397	1.0292	1.0511	1.0010	1.1033	1.0445	1.0330	1.0365	1.0269
QG37_07750	0.9547	0.9826	1.0686	1.0518	1.0235	0.9482	1.0020	0.9259	0.9854	0.9982	1.0561	0.9807	1.0139	1.0558	0.9927	0.9935	1.0342	0.9832	0.9758	0.9381	0.9417	1.0266	1.0152	0.9774	0.9950	0.9813	0.9858	0.9843	1.0404	0.9172	1.0052	0.9765	0.9892	1.0198	0.9701	0.9803	0.9982	1.0253	1.0101	1.0382	0.9781	0.9203	0.9451	1.0536	1.0068	1.0971	1.0151	1.0036
QG37_07751	1.0496	0.9584	1.0356	0.9909	1.0187	0.9764	1.0298	0.9667	0.9476	0.9674	1.1651	0.9463	0.9440	1.0388	0.9516	0.9860	0.9919	1.0127	0.9445	1.0308	1.0602	0.9966	1.0127	0.9213	1.0201	0.9788	1.0275	1.0651	0.9778	0.9512	0.9997	1.0482	1.0764	1.0172	0.9682	1.0742	1.0151	1.1398	1.0442	1.1063	0.9837	1.0374	0.9011	1.0871	0.9665	1.0136	1.1502	1.0666
QG37_07752	0.8363	1.0681	0.8814	0.9258	1.0107	0.9449	1.1138	1.1022	0.8562	0.9885	0.7905	0.9208	0.9159	0.9856	0.9012	1.0276	1.0575	0.9402	1.0319	1.0154	0.9067	0.9405	0.8972	0.8199	0.9516	1.0576	0.9987	0.9730	0.8823	0.9157	0.7892	0.8989	0.9996	1.0034	1.1285	0.9879	0.8931	0.9667	1.0259	0.9913	0.8776	1.0185	1.0078	1.0036	0.9065	0.7246	1.0607	0.8933
QG37_07753	1.1392	1.2059	1.2491	0.9228	0.9595	1.0059	1.0301	1.1139	0.9489	1.1907	0.9458	0.9409	0.7931	1.0020	1.1920	0.9701	1.1165	1.1613	1.0440	1.1190	1.0104	0.9800	1.1530	1.0497	1.0060	1.1007	1.2521	1.0629	1.0806	0.7693	1.1750	1.0706	1.1179	1.0502	0.8412	1.1343	1.2338	1.0432	0.8869	1.0464	1.0657	0.9686	1.1808	0.9572	1.0320	0.9227	0.9156	0.9761
QG37_07754	1.0720	1.0550	1.1261	0.9472	1.0635	0.9929	1.0181	1.0374	0.9640	0.9749	0.9837	0.9692	0.9836	1.0377	1.0701	1.0634	0.9467	1.0403	0.9958	1.0575	1.0354	1.0736	1.0223	1.0235	1.0089	0.9785	0.9816	0.9527	1.0461	0.9021	1.0192	0.9127	1.0220	1.0535	0.9815	1.1346	0.9792	0.9734	1.0558	0.9356	1.0836	1.0150	1.0166	1.0279	1.0505	1.0353	0.9647	0.9891
QG37_07755	1.0882	1.0501	1.1169	1.0198	1.0002	1.1333	1.0203	1.1136	1.0008	1.0424	1.0150	1.0441	1.0514	1.0146	1.0354	1.0875	1.0468	1.0572	1.0142	1.0937	1.1223	1.0520	1.0982	1.0880	1.0193	0.9868	1.0132	1.0187	1.0469	0.9712	1.0072	0.9964	1.0695	1.0487	1.0421	0.9459	1.0120	1.0202	1.0141	1.0532	1.0644	1.0077	1.0190	1.0681	1.0520	1.0639	1.0532	1.0396
QG37_07756	1.1134	0.9114	1.0161	1.0844	1.0068	1.1012	1.0321	1.0166	1.0000	1.0597	1.0523	1.0770	1.1358	1.1416	0.9006	1.0476	0.9733	1.0678	1.0214	1.0386	1.1006	0.9546	1.0495	1.0965	1.0007	0.9593	0.9543	1.0681	0.9931	0.9603	1.0917	1.1169	1.0788	0.9454	1.1092	0.9882	1.0286	1.0335	1.0698	1.0991	1.0514	1.0408	1.0184	1.1077	0.9721	1.0785	1.0402	1.0825
QG37_07757	1.0367	0.9703	0.8917	0.9799	0.9699	0.9517	0.9782	0.9694	0.9670	0.9733	0.9877	0.9397	0.9879	1.0119	0.9701	0.9800	0.9980	0.9698	0.9645	1.0225	0.9417	0.9718	0.9287	0.9848	0.9409	0.9855	0.9631	0.9750	0.8937	0.9266	1.0007	0.9411	0.8908	0.9647	0.9525	0.9597	0.9310	0.9543	1.0208	1.0431	0.9770	1.0029	0.9883	0.9934	0.9508	0.9526	0.9998	0.9755
QG37_07758	1.1342	1.0596	1.0676	0.9139	1.1792	0.9659	1.0681	1.1247	1.0814	1.1233	1.2172	1.0071	1.2179	1.1303	1.0737	1.1573	1.1022	1.1966	1.0980	1.1412	1.1412	1.1343	1.0771	1.1502	0.9826	1.0130	0.9673	1.0003	1.0479	0.8715	1.1450	1.0477	1.0814	1.1840	1.0774	1.2465	1.1584	1.1320	1.0288	1.1157	1.1506	1.1845	1.1670	1.0281	1.0276	1.1880	1.0148	1.1050
QG37_07759	1.0260	1.1168	1.0554	0.9217	1.0501	0.9541	0.9714	1.0164	1.0369	1.0482	1.1306	0.9706	1.0458	0.9201	1.0948	0.9742	1.0078	0.9672	0.9591	1.0667	1.1173	1.0590	1.0460	0.8583	0.8942	0.9984	1.0538	0.9238	0.9774	1.2861	0.8657	0.9984	1.0521	0.9556	0.9123	0.9340	1.0978	1.0260	1.1496	0.9665	1.0321	0.8704	0.9675	1.0400	1.1898	0.9996	1.0207	1.0620
QG37_07760	0.9983	0.9741	0.9650	0.9819	0.9312	0.9791	1.0149	1.0304	0.9545	0.8191	0.9832	0.9209	0.9275	0.9551	0.9312	0.9754	0.8962	0.8875	0.8802	0.9045	0.8937	0.9311	0.9532	0.9092	0.8881	0.9049	0.8780	0.9362	0.8161	1.0421	0.9047	0.8659	0.9658	1.0201	1.0108	0.9765	0.9186	0.9111	1.0252	0.9075	1.0230	0.9716	0.8649	0.9667	0.8943	1.0346	1.0274	1.0241
QG37_07761	1.1295	1.0862	0.9478	1.0073	1.0399	0.9773	0.9995	1.0352	1.0183	1.1097	1.0501	1.0759	1.0995	0.9753	1.0730	1.0433	1.1095	1.0594	1.0589	1.0644	1.0730	0.9981	1.0507	1.0358	1.0353	1.0392	0.9879	1.0785	0.9566	1.0270	1.0082	1.0115	1.1442	0.9664	0.9998	1.0107	1.0594	1.0215	0.9872	1.0574	1.0533	1.0320	1.0919	1.0634	1.1143	1.0917	0.9845	1.1060
QG37_07762	0.7187	0.7582	0.9589	0.9132	0.8422	0.8424	0.8951	0.8066	0.8224	0.9213	0.8742	0.8193	0.9031	0.7063	0.7874	0.7572	0.7983	0.7616	0.8683	0.7730	0.8241	0.8271	0.8210	0.8396	0.9093	0.8514	0.7869	0.8198	0.8780	0.8472	0.9143	0.8288	0.8189	0.9025	0.7395	0.8321	0.9882	0.8489	0.8488	0.9299	0.7519	0.8387	0.8382	0.8025	0.7887	0.7746	0.8609	0.7654
QG37_07763	0.7998	0.7786	0.7116	0.8136	0.7210	0.7458	0.7549	0.6743	0.7007	0.7458	0.7147	0.6811	0.7982	0.7291	0.7270	0.7297	0.8015	0.7182	0.7236	0.7019	0.7527	0.6959	0.6885	0.7638	0.7291	0.7450	0.6865	0.6840	0.6491	0.7205	0.7858	0.6677	0.7668	0.7033	0.7173	0.8223	0.7634	0.7733	0.6725	0.7411	0.8239	0.7701	0.8315	0.6796	0.7296	0.7084	0.7069	0.6802
QG37_07764	0.8837	0.8841	0.8819	0.8107	0.7764	0.8492	0.9039	0.8312	0.8894	0.7761	0.9328	0.7920	0.8029	0.9581	0.8040	0.9845	0.8255	0.8077	0.8782	0.8671	0.9054	0.8162	0.8849	0.8759	0.8407	0.7696	0.8117	0.8562	0.8057	0.5650	0.6904	0.7110	0.8366	0.7596	0.7702	0.9763	0.7405	0.8542	0.8018	0.8382	0.8074	0.7657	0.7927	0.8484	0.7745	0.9042	0.8823	0.8037
QG37_07765	1.0502	0.9167	0.9508	0.9393	0.8936	0.9842	1.0823	0.9445	1.0329	0.8848	0.7554	0.7912	0.7795	0.9691	0.8153	0.9600	0.9173	0.9264	0.7095	1.0371	0.9568	0.8908	1.0010	0.8631	0.9230	0.8437	0.7316	0.9788	0.7276	0.6205	0.9687	0.8116	0.8953	0.8030	0.8042	0.9688	0.8653	0.9589	0.9801	0.8417	0.9695	1.0001	0.8390	0.9902	0.9591	1.0843	1.0169	0.8949
QG37_07766	1.0252	1.0384	1.0423	0.9279	0.9908	1.0239	1.1231	1.0479	1.0410	1.0013	1.0509	0.9976	1.0181	0.9351	0.9777	1.0189	1.0450	1.0211	0.9648	1.0155	1.0327	1.1098	1.0156	0.9622	1.0493	0.9518	1.0210	1.0362	0.8989	0.9688	1.0389	0.9193	1.0000	1.0004	1.0747	1.0189	0.9621	0.9243	1.0371	1.0598	1.0558	1.0391	0.9963	1.0731	0.9726	1.0308	0.9705	1.0558
QG37_07767	1.1140	1.3453	1.1573	1.1584	1.2663	1.0909	1.1920	1.1467	1.0519	1.2294	1.0300	1.1030	1.0231	1.1535	1.1082	1.1418	0.9842	0.9294	1.1552	1.1408	1.1101	1.0775	1.1099	1.0787	0.9722	1.0848	1.1319	1.0494	1.0939	1.1985	1.0519	0.9979	1.1023	0.9316	1.0879	1.0581	0.9432	1.0511	1.0444	1.0951	1.3344	1.2427	1.1674	0.8822	1.1706	1.2037	1.1003	1.0727
QG37_07768	1.2590	1.1497	1.2239	1.0904	1.1551	1.0186	1.0400	0.9923	1.2341	1.2571	1.0256	1.0883	1.0982	1.0430	0.9637	1.0473	1.0130	1.1140	1.1348	1.0981	1.0259	1.2039	1.0733	1.2793	1.0038	1.1587	0.9846	1.0276	1.3480	1.1031	0.9748	1.0787	1.2009	1.0202	1.0557	1.0215	1.1382	1.0985	1.2168	1.1075	1.2015	1.2205	1.0917	1.0051	1.0361	1.2329	1.1171	1.1182
QG37_07769	1.1129	1.0744	0.9008	1.0442	0.9645	1.0105	0.9939	1.0419	0.9867	1.1105	1.0985	0.9203	0.9782	0.9544	1.0113	1.0113	1.0024	1.0162	1.0166	1.0920	0.9840	0.9604	0.9857	1.0464	1.0538	0.9935	0.9663	0.9844	0.8900	0.9833	0.9096	0.9291	0.9808	1.0226	0.9831	0.9398	0.9335	0.9596	1.0546	1.0018	1.0267	0.9848	1.0018	0.9938	0.9810	1.0740	1.0086	1.0174
QG37_07770	0.9525	0.8655	0.9568	0.9811	0.9934	0.8616	0.9522	0.9835	0.9332	0.8494	0.9335	0.9682	0.9174	0.8712	0.9235	0.8408	0.9521	0.8906	1.0168	0.9398	0.9272	0.8320	0.9400	0.9178	0.9157	0.8901	0.8807	0.8796	0.8689	0.7333	0.9162	0.9067	0.9837	0.8334	0.9927	0.9354	0.9163	0.8969	0.8982	0.9829	0.9707	0.9472	0.9519	1.0145	0.9712	0.8920	0.9722	0.9593
QG37_07771	0.9554	0.8199	0.8378	0.8668	0.8195	0.7922	0.8836	0.8385	0.8068	0.7807	0.8510	0.9999	0.7988	0.8371	0.8837	0.8428	0.8599	0.8674	0.9490	0.8465	0.8459	0.8100	0.8315	0.8839	0.7815	0.9273	0.7475	0.8197	0.8327	0.7696	0.7639	0.8929	0.8483	0.8409	1.0738	0.8320	0.8217	0.8068	0.9121	0.8555	0.8585	0.9541	0.9711	0.9261	0.8501	0.9898	0.9280	0.8869
QG37_07772	1.0437	0.9593	1.0173	1.0117	0.8243	0.9606	0.9931	1.0121	0.9578	0.8959	0.9951	0.9272	0.9621	1.0648	0.9424	0.9250	0.8757	0.8880	0.8907	0.9649	0.9530	1.0039	1.0502	0.9085	0.8923	0.8476	0.9212	0.9346	0.9283	1.0033	0.9243	0.8713	0.9475	0.9518	0.9951	0.9906	0.9523	0.8950	0.9351	0.9988	0.8987	0.9354	0.8397	0.9977	0.8957	0.9015	0.9283	0.9020
QG37_07773	1.1573	1.1094	1.1436	1.0539	1.1179	1.0846	1.1202	1.1312	1.0733	1.1344	1.0284	1.0341	1.1291	0.9770	1.0292	1.0585	1.0440	1.0421	1.0814	1.1714	1.0790	1.0528	1.0832	1.0216	1.0953	1.0892	1.0345	1.0945	1.0605	1.0882	1.0498	1.0402	1.1010	1.1565	1.0394	1.0722	1.1255	1.0575	1.0645	1.0462	1.1172	1.1219	1.0409	1.0590	1.0495	1.0458	1.2229	1.0423
QG37_07774	1.0479	1.0263	1.0025	1.0142	0.9966	0.9934	1.0538	1.0642	0.9366	1.0108	1.0594	0.9717	0.9680	0.9146	0.9750	1.1082	0.9883	0.9921	1.0027	1.0069	1.0117	1.0240	0.9885	0.9099	1.0309	0.9823	1.0306	0.9609	0.9697	0.8927	0.9698	1.0105	1.0181	0.9729	1.0162	1.1141	1.0529	0.9525	1.1011	1.0279	0.9568	0.9347	0.9738	1.0764	0.9804	1.0499	1.0440	1.0511
QG37_08478	1.5672	1.5436	1.9624	1.5773	1.5487	1.6835	1.3872	1.6395	1.3677	1.8705	1.3354	1.4419	1.6344	1.5679	1.3950	1.5968	1.5332	1.4478	1.4619	1.4624	1.3616	1.4381	1.5316	1.4319	1.5037	1.6081	1.4646	1.6425	1.6384	3.3143	2.1575	1.4224	1.6983	1.4007	1.3539	1.6754	1.4713	1.6170	1.4620	1.5243	1.5911	1.4669	1.3244	1.3556	1.3544	1.2041	1.3554	1.3106
QG37_07775	0.9375	0.9275	0.9814	0.9757	0.8143	0.9441	0.8812	0.9621	0.9046	0.9296	0.9250	0.9490	0.8773	0.8582	0.7233	1.0189	0.9545	0.9524	0.9659	1.0210	0.8832	0.8643	0.8276	0.8939	0.8968	1.1072	0.9533	0.8481	0.9280	0.7660	0.8426	0.9006	1.0086	0.9038	0.8015	1.1060	0.8837	0.9477	0.9488	0.8236	0.7849	0.9781	0.8799	0.7475	0.9081	0.8587	0.8157	0.9308
QG37_07776	1.1031	0.8609	1.0019	0.9135	0.9635	1.0097	1.0441	0.9638	1.0812	1.1164	1.0296	1.0544	1.0831	1.0300	1.0017	0.9410	0.9745	0.9972	1.0918	1.0601	0.9294	1.0282	0.8784	0.9905	1.0131	1.0924	0.9271	1.0629	0.9382	0.9579	1.0326	1.0471	1.0094	0.9600	0.9170	1.0194	0.9577	1.0520	1.0994	1.0052	1.0493	1.0927	0.8845	1.0544	0.9495	1.0659	1.1358	1.0759
QG37_07777	0.9917	0.9679	0.9712	0.9593	0.9963	1.0810	1.0530	1.0032	1.0467	0.9830	1.0279	0.9853	1.0394	0.9288	1.0229	0.9159	0.9885	0.9408	1.0394	1.0139	0.9694	0.9645	1.0158	1.0197	1.0118	0.9867	0.8830	1.0197	0.9384	0.8084	0.8988	0.9320	0.9089	0.9660	0.9522	0.9261	0.9522	1.1131	0.9755	0.9249	0.9868	1.0328	1.0699	0.9521	1.0260	1.0293	0.9008	0.8888
QG37_07778	1.0895	1.0281	1.1411	1.0444	1.0541	1.1040	0.9705	0.9092	1.1985	1.0490	0.9855	1.0748	1.1203	1.0658	1.0000	0.9425	1.0626	1.0109	1.0893	0.9564	1.1619	1.1181	0.9610	0.9503	1.0553	1.0771	1.0229	1.0694	1.0908	0.9782	0.8490	0.9295	0.9281	0.9326	1.0301	0.9034	1.1655	1.0781	0.9841	0.8876	1.0736	0.9236	1.2412	1.0496	1.0178	1.0032	1.0322	1.0345
QG37_07779	1.1153	1.0359	1.1782	0.9639	1.0165	0.8980	1.0653	0.9164	0.9495	1.0107	0.7497	1.0014	0.8284	0.9479	0.8273	0.9528	0.9633	0.9396	1.0071	0.9702	1.0314	0.9170	0.9191	0.9180	0.7690	0.9070	1.0349	0.8686	0.9887	0.8030	0.9422	0.8892	0.6773	0.9520	0.8895	0.8486	0.7378	0.9763	1.0339	0.7922	0.7699	0.8167	0.8824	0.9444	1.0982	0.9670	0.8359	0.9504
QG37_07780	1.0206	0.9646	0.9556	0.9594	0.9182	0.8995	0.9803	0.9622	0.9174	0.9308	0.9212	0.9352	0.9274	0.9640	0.8426	0.9241	0.9015	0.9820	1.0012	0.9756	0.9565	0.9288	0.8912	0.8913	0.9405	0.8682	0.9262	0.9957	0.9509	0.8366	0.9107	0.8966	0.8890	1.0027	0.9627	0.9733	0.9770	1.0125	0.9427	0.8997	0.9807	0.8983	0.9136	0.9996	0.9032	0.8812	0.9396	0.9330
QG37_07781	0.5055	0.4503	0.3627	0.4312	0.4485	0.4838	0.4993	0.3495	0.4781	0.4899	0.4479	0.5095	0.4020	0.4363	0.4825	0.3836	0.5749	0.4702	0.4882	0.5141	0.4960	0.4979	0.4527	0.4713	0.5290	0.3828	0.4430	0.5110	0.5994	0.3062	0.5610	0.4655	0.4342	0.4087	0.4480	0.5353	0.4464	0.3945	0.4084	0.4776	0.4645	0.4110	0.4509	0.3574	0.2922	0.2766	0.3352	0.2915
