GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_06721	0.9326	0.6975	0.4812	0.6467	0.6154	0.6690	0.6391	0.5781	0.6489	0.6627	0.5531	0.5569	0.6682	0.6366	0.5640	0.6102	0.6742	0.6062	0.6107	0.6161	0.5036	0.5555	0.6378	0.5854	0.6101	0.5020	0.6525	0.6057	0.5007	0.7654	0.5596	0.4836	0.5643	0.5500	0.5794	0.4743	0.5327	0.4840	0.5278	0.5817	0.5322	0.5852	0.4416	0.6543	0.8003	0.8416	0.6948	0.7943
QG37_06722	1.1125	1.1118	1.0703	1.0658	1.1418	1.0712	1.0919	1.1378	1.0946	1.1368	1.1208	1.0382	1.0374	1.0698	1.0062	1.1016	1.0715	1.0926	1.0860	1.1541	1.0859	1.1033	1.0354	1.0941	1.0335	1.0998	1.0563	1.1508	1.0539	0.9945	1.0704	1.1171	1.1542	1.0399	1.1215	1.0572	1.0992	1.0439	1.1456	1.0858	1.1641	1.1378	1.0586	1.0583	1.0696	1.0322	1.1038	1.0747
QG37_06723	1.0888	1.0509	1.0771	1.1421	0.9665	1.0991	1.0226	1.0989	0.9574	1.0727	1.0603	0.9818	1.1785	0.9897	0.8973	0.9650	0.9973	1.0403	1.0433	1.0887	1.0052	1.0119	1.0350	1.0968	1.0816	1.1422	1.0530	1.0012	0.9826	1.1316	0.7076	0.9999	1.1265	0.9776	1.0809	1.0420	1.0884	1.2016	0.7760	0.8907	0.9145	1.0111	0.9894	0.9268	1.0611	0.9951	1.0186	1.1584
QG37_06724	0.8570	0.8220	0.8372	0.8431	0.8440	0.9893	0.9420	0.8737	0.8709	0.8782	0.9413	0.9248	0.8668	0.8530	0.9667	0.9003	0.8587	0.8613	0.8830	0.8382	0.9145	0.9206	0.8847	0.8695	0.8413	0.8421	0.8504	0.7880	0.8195	0.8794	0.8091	0.7839	0.8993	0.9580	0.9839	0.9299	0.9299	0.9112	0.9349	0.9367	0.8770	0.8663	0.8098	0.9332	0.7997	0.8657	0.9125	0.8874
QG37_06725	1.0547	1.0914	0.8509	0.8891	0.8949	1.0098	0.9084	0.9715	0.9784	0.7657	0.9792	0.9924	0.9039	1.0137	0.8996	0.9629	0.9639	0.9491	0.9094	0.9250	0.9378	0.9820	0.9012	0.9087	0.8317	0.9570	0.9450	0.8289	0.8754	0.7936	0.9086	0.9420	0.9134	0.9447	0.9784	0.9511	1.0899	0.9258	0.9704	0.8790	1.0278	0.9864	0.9303	0.8614	0.9418	1.0584	1.0357	0.9736
QG37_06726	1.1415	1.0620	1.0858	1.0125	1.0507	0.9171	0.9124	1.0550	0.8339	0.9891	1.0800	1.0255	1.0599	1.0988	1.0153	0.9519	0.9455	1.0797	0.8773	1.1572	0.9943	1.0746	0.9173	0.8713	1.0202	0.8671	0.9121	0.8834	1.0465	1.0991	1.0180	1.0395	1.0821	0.9955	0.9930	1.0398	1.0919	0.9364	0.9304	0.9837	1.0801	0.9675	1.0385	0.8176	1.2136	1.0885	0.9857	1.0682
QG37_06727	1.0422	0.9215	0.9074	0.8982	0.8883	0.8858	0.8995	0.9845	1.0352	1.0125	0.9880	0.9353	0.9768	1.0296	0.9756	0.9299	0.9125	0.9579	1.0463	0.9706	0.9435	0.9340	0.9905	0.9128	0.9231	0.9558	0.9054	0.9010	0.8775	0.8212	0.8776	0.9243	1.0792	1.0169	1.0046	1.0519	0.9901	0.9368	1.0396	0.9224	0.9491	0.8898	0.9779	1.0437	0.9631	1.0126	0.9457	0.9888
QG37_06728	0.8055	0.8591	0.8528	0.7736	0.8906	0.9199	0.9546	0.8299	0.8377	0.7937	0.9454	0.7781	0.7372	0.8148	0.8721	0.8179	0.8404	0.8215	0.8854	0.8241	0.8545	1.0111	0.9446	0.8354	0.8625	0.8459	0.9061	0.8537	0.8161	0.6723	0.8215	0.8311	0.9552	0.9831	0.8566	0.9357	0.8376	0.9143	0.8542	0.8309	0.8019	0.8359	0.8866	0.8958	0.8103	0.9013	0.8572	0.8952
QG37_06729	0.8253	0.8369	0.9256	0.9259	0.9900	0.9113	0.9129	0.8996	0.9795	0.8938	0.9412	0.9793	1.0044	1.0427	0.9336	0.9945	0.9461	0.9973	0.9511	0.9675	0.8437	0.9359	0.8888	0.8525	0.9369	0.8301	0.9012	0.9092	0.7968	0.7569	1.0076	0.8415	0.9453	0.8634	0.9772	0.9473	0.8804	0.9760	0.9026	0.9484	0.9981	0.8803	0.9202	0.9084	0.8003	0.9835	0.9225	0.9694
QG37_06730	1.0507	1.1590	1.0050	0.9092	1.0846	1.1140	0.9553	0.8925	0.9794	1.0124	0.9384	1.1817	0.9727	0.8933	1.1538	0.9915	1.0108	0.9174	1.0748	0.9923	0.8506	1.1104	1.1053	1.0781	0.9690	1.0817	1.1339	0.9802	0.9315	1.1667	1.1524	0.9832	1.1071	0.9432	0.9624	0.9463	1.0512	0.9237	0.9520	0.8981	1.0107	0.9831	0.9590	0.8082	0.8954	0.9960	0.8826	0.8597
QG37_06731	0.9980	0.8535	0.7784	1.0437	0.9967	0.9070	1.0612	0.9092	0.7876	0.7970	0.7992	0.8860	0.9870	1.1789	0.9536	1.0131	0.9555	0.9117	0.9040	0.7521	1.1446	0.9271	1.0152	1.0962	0.9906	0.8266	0.9709	0.9353	1.0350	0.7648	0.8892	1.0076	0.9036	1.1176	1.0485	0.7648	1.0634	0.9592	1.0169	1.1349	0.9179	1.1763	0.9384	0.8250	1.1019	1.1426	0.8386	0.9138
QG37_06732	1.0197	0.7918	0.8557	0.9460	0.9946	0.7777	0.8129	0.8380	0.7759	0.7659	0.8382	0.7661	0.9362	0.9410	0.8750	0.9690	0.9697	0.9015	0.9295	0.7605	0.8869	0.9188	1.1072	0.8976	0.8982	0.9202	0.8669	0.8317	0.8442	0.9506	0.9562	0.7095	0.8808	0.8998	0.9456	0.8525	0.8029	0.9763	0.8835	0.9394	0.8938	0.9190	0.9983	1.0162	0.9199	0.8935	0.8680	0.9577
QG37_06733	0.9584	0.8542	0.9176	0.7309	0.9483	0.8685	0.8861	0.7348	0.9831	0.8332	0.8774	0.7759	0.8902	0.8166	1.0486	0.9585	0.8971	0.9248	0.9417	0.7243	0.8157	1.0362	1.0215	0.9878	0.9606	0.8760	0.7540	0.8358	0.8272	0.7690	0.7651	0.7774	0.8791	0.9315	0.8792	0.8814	0.9583	0.8878	0.9487	0.8628	0.9440	0.8864	1.0688	0.9106	0.8864	0.9062	0.8079	0.8940
QG37_06734	0.9236	0.8577	0.8659	0.9710	0.9030	0.8595	0.8388	0.9501	0.9728	0.9007	0.8653	0.8206	0.9195	0.9333	0.8995	0.8189	0.8526	0.9789	0.9697	0.9189	0.8937	0.9096	0.9460	0.9254	0.9341	0.8507	0.8936	0.9350	0.8702	0.7590	0.9231	0.9041	0.9741	0.8255	0.9446	0.8971	0.8933	0.8618	0.9357	0.8930	0.9271	0.9158	0.9456	0.8793	0.9959	0.9027	0.9290	0.9192
QG37_06735	1.0196	1.0435	0.9503	1.0474	0.9859	0.9734	0.8771	0.9294	1.0348	0.8206	1.0209	0.8624	1.0341	0.9572	0.9103	0.9206	0.8708	0.8624	0.8456	0.9386	0.8360	0.9940	0.8986	1.0123	0.8540	1.0420	1.0417	0.9669	0.8710	0.9112	1.0022	0.9192	0.9806	0.9231	1.0216	0.9587	0.9121	0.9780	0.9310	0.9205	1.0184	0.9990	0.9284	1.0196	1.0269	0.9492	1.0101	0.9944
QG37_06736	0.8593	0.7669	0.9101	1.0291	0.8518	0.8851	1.0161	0.9254	0.9347	0.8915	0.9334	0.7431	0.8234	0.8428	0.9209	1.0398	0.8717	0.8652	0.8802	0.8744	0.9153	0.8218	0.9876	0.9547	0.8871	0.8202	0.8983	0.8686	0.8898	0.7187	0.9257	0.8426	0.8721	0.9102	0.8490	1.0305	0.8626	1.0335	0.9174	0.9234	0.9126	0.8714	0.9697	0.9463	0.7989	0.9128	0.9861	0.9417
QG37_06737	1.0932	0.9997	1.0454	0.9902	1.0600	0.9865	1.1280	0.9955	0.9369	0.9866	1.2124	0.9975	1.1131	1.0295	1.0602	1.0350	1.1378	1.1219	1.1208	1.0508	1.0214	1.0309	1.0962	1.0624	1.0742	1.1022	1.1430	1.0956	1.0506	1.0149	0.9383	1.0378	0.9488	1.0911	0.9716	0.9637	0.9946	1.0613	1.0718	0.9294	0.9809	1.0415	1.0794	0.9891	1.0601	1.0692	1.0939	1.0469
QG37_06738	0.9955	1.0017	1.1544	0.9778	0.9804	0.9329	0.9880	1.0265	1.0494	0.8979	0.9215	1.0371	1.0426	1.0143	0.9833	0.9889	0.9358	0.9078	0.9850	0.8736	0.8492	1.0476	0.9762	1.0135	1.0203	0.9733	0.8187	0.9600	0.8823	0.8697	0.9227	0.9196	1.0160	0.9637	0.9024	1.0202	0.8539	0.9801	0.9509	0.8655	1.0090	1.0131	0.9184	0.9534	1.0407	0.9563	1.0104	0.9422
QG37_06739	0.9680	0.9139	0.8251	0.8142	1.0754	0.9461	1.0084	0.9950	0.9119	0.8803	0.8066	1.0251	0.9994	0.9891	1.0431	0.9412	0.7896	0.9360	0.9771	0.7467	0.9804	0.9454	0.9401	0.9261	1.0036	0.9426	0.8753	0.9647	0.8596	0.9157	1.0442	0.8963	0.9694	0.9171	0.8658	0.9592	0.9184	0.9329	1.0338	0.8095	0.9477	0.8805	0.8071	0.9607	0.7004	0.8321	0.7480	0.8290
QG37_06740	0.9055	0.7762	0.8555	0.7542	0.8864	0.8597	0.8034	0.9037	0.9213	0.8147	0.8210	0.7470	0.8480	0.8135	0.8449	0.9320	0.8355	0.9255	0.8258	0.8686	0.9137	0.8667	0.7816	0.8241	0.7827	0.9150	0.8855	0.7912	0.8555	0.8193	0.8392	0.7439	0.8564	0.7445	0.9871	0.8246	0.8922	0.8362	0.7928	0.8320	0.8888	0.8965	0.8117	0.9334	0.8536	0.8659	0.9488	0.9045
QG37_06741	0.8229	0.9021	0.8622	0.9288	0.9018	0.8851	0.8856	0.8548	0.9195	0.7952	0.8755	0.8050	0.8818	0.8543	0.8101	0.8214	0.8461	0.9012	0.8516	0.7538	0.8586	0.8148	0.8966	0.8022	0.8674	0.8110	0.8622	0.8132	0.7831	0.5111	0.7853	0.7046	0.9415	0.8830	0.8920	0.8743	0.8125	0.8687	0.7757	0.8922	0.9104	0.8979	0.7743	0.8641	0.7873	0.9281	0.7779	0.9244
QG37_06742	1.1400	1.0743	0.9237	0.9292	0.9515	0.9870	0.9555	0.8936	0.8971	0.8204	0.8869	0.8669	0.9039	0.9465	0.9849	0.9649	0.9150	1.0499	0.9212	0.9018	0.9988	0.8662	0.8263	1.1041	1.0464	0.9597	0.9636	0.7995	0.9076	0.6508	0.8793	0.8377	1.0446	1.0107	1.0270	1.0052	0.9654	0.9527	0.9559	0.9799	1.0124	0.9914	0.9158	1.0623	1.0828	1.0648	0.9586	0.9866
QG37_06743	0.8483	0.8513	1.0498	0.9132	0.8894	1.0533	1.0054	0.8213	0.8572	0.7878	0.8900	0.7766	0.9041	0.9979	0.7527	0.8421	0.8436	0.9438	0.8599	0.8785	1.0051	0.8579	1.0134	0.9513	0.8942	0.9227	0.9265	0.8534	0.7137	0.6223	0.8087	0.9236	1.0301	1.0432	0.9257	0.9700	0.9867	0.8878	0.7906	0.9575	0.9756	0.8648	0.9153	1.0537	0.9290	0.9900	0.9711	0.8853
QG37_06744	0.9440	0.8763	0.9141	0.8335	0.8895	0.8857	1.0579	0.9599	0.9687	0.8184	0.9267	0.9083	0.9268	0.9458	0.8398	0.8860	0.8742	0.9143	0.8879	0.8605	0.9078	0.9165	0.8821	0.8786	0.8175	0.8593	0.7994	0.9262	0.8111	0.9579	0.8707	0.8710	0.9615	0.9331	0.9669	0.9840	0.9844	0.9357	1.0219	0.8829	0.9271	0.9055	0.8489	0.8741	0.9394	0.7950	0.9596	0.9209
QG37_06745	0.8443	0.7294	0.6298	0.8003	0.7349	0.8353	0.7087	0.6677	0.7534	0.7139	0.6187	0.7348	0.6749	0.8103	0.8059	0.8080	0.7524	0.7647	0.6899	0.7279	0.8771	0.7193	0.7577	0.7043	0.7224	0.7007	0.6785	0.7650	0.6146	0.6035	0.7416	0.6984	0.7176	0.7626	0.7693	0.7979	0.7068	0.8345	0.6377	0.8356	0.6997	0.6816	0.7678	0.9702	0.9636	0.7811	0.8547	0.8705
QG37_06746	0.9407	0.9452	0.9172	1.0309	0.9452	0.9588	0.9732	1.0003	0.9660	0.9637	1.0034	0.8667	0.9318	0.9387	1.0817	1.0582	0.8387	0.9798	0.9256	0.9003	1.0158	1.0069	0.9730	1.0165	0.8978	0.8561	0.9718	0.9483	0.9421	1.0573	0.9896	0.8567	1.0184	0.9418	0.9467	1.0076	1.0247	1.0143	0.9854	0.9743	0.8754	0.8481	0.9675	1.1557	1.0022	1.0740	0.9995	0.9678
QG37_06747	0.8288	0.8575	0.8860	0.7689	0.9341	0.8609	1.0147	0.8898	0.8629	0.8680	0.9103	0.8428	0.8771	0.8784	0.8743	0.9553	0.8910	0.8192	0.8696	0.8877	0.8933	0.8157	0.8618	0.8488	0.8480	0.7993	0.7122	0.8187	0.7901	0.8587	0.8905	0.7605	0.8144	0.8139	0.9740	0.9075	0.7843	0.8846	0.8835	0.8429	0.9791	0.8368	0.8802	0.8649	0.9486	0.9567	0.8916	0.9921
QG37_06748	0.8881	0.9038	0.7927	0.8194	0.8663	0.9164	0.7985	0.9238	0.9218	0.8763	0.8186	0.8877	0.8567	0.8608	0.8861	0.9241	0.8370	0.7940	0.8533	0.7981	0.8419	0.8333	0.8866	0.8086	0.8076	0.8018	0.7529	0.7655	0.8293	0.8824	0.8425	0.8209	0.8586	0.9153	0.8370	0.8539	0.9074	0.8643	0.8433	0.8018	0.8584	0.8288	0.7835	0.8696	0.8352	0.8549	0.7728	0.9043
QG37_06749	1.0488	1.1288	0.9742	0.9811	0.9188	1.0094	1.0195	0.9342	0.9690	0.9126	0.9256	0.9218	1.0842	1.0138	1.0854	0.9520	0.9454	1.0967	0.9524	1.0493	0.9974	0.8501	1.0081	0.9670	0.9553	0.9372	0.9263	1.0110	0.9657	0.8885	0.9771	0.9115	1.0669	0.9844	1.0151	0.9669	1.0130	1.0421	0.9945	0.9766	1.1258	1.0386	1.0935	0.9905	0.8910	1.0603	1.1400	1.0720
QG37_06750	1.1667	1.0535	1.0985	1.0341	1.0492	1.0658	1.0462	1.0076	1.0688	1.0363	1.0985	1.0306	1.0431	1.0923	1.0389	1.0408	1.0536	1.0555	1.0554	1.1847	1.0534	1.0744	1.0573	1.0586	1.0001	1.0777	1.0690	1.1054	1.0275	0.9136	1.0377	1.1191	1.0372	1.0644	1.0689	0.9879	1.1026	1.0855	1.0524	1.0609	1.0970	1.1451	1.0268	1.0398	1.0487	1.0750	1.0598	1.0941
QG37_06751	1.0864	0.9422	0.9933	0.9769	1.0778	0.9413	0.9863	0.9308	1.0148	0.9374	0.9799	0.9717	1.0880	1.0128	0.9465	0.9648	1.0419	1.0012	0.8456	1.0193	1.0606	1.0754	1.0891	0.9497	0.8807	0.9639	1.0078	1.0337	0.9532	0.7896	0.9700	0.9811	0.9411	0.9291	1.0495	1.0253	1.0170	0.9439	1.0530	1.0689	1.0489	1.0657	0.9592	1.1082	1.0680	1.0370	0.9812	0.9338
QG37_06752	0.9374	0.9827	0.9913	0.9766	0.9737	0.9552	0.9848	0.9357	0.9572	1.0132	1.0284	0.9423	0.9913	1.0080	0.9677	1.0270	0.9729	0.9377	0.9635	0.9527	0.9874	0.9711	0.9081	0.9351	0.8836	0.9276	0.8626	0.8668	0.8505	0.9121	0.9555	0.9306	1.0394	0.9802	0.9994	0.9648	1.0024	1.0151	1.0319	1.0430	0.9306	0.9447	0.9519	1.0706	0.9777	0.9991	1.0570	0.9587
QG37_06753	0.8908	0.8337	0.7685	0.9349	0.8838	0.8445	0.8128	0.8822	0.8917	0.8606	0.8315	0.8456	0.8578	0.9807	0.8122	0.8599	0.9562	0.9313	0.8187	0.9182	0.9817	1.0014	0.8370	0.9566	0.8567	0.9200	0.9051	0.8619	0.8683	0.8109	0.9415	0.8444	0.9026	0.8934	0.9248	0.9577	0.8217	0.8079	0.8716	0.9227	1.0041	0.8919	0.9584	0.8964	0.8701	0.9285	0.8611	0.8718
QG37_06754	0.7885	0.9294	0.7784	0.8387	0.8858	0.9145	0.9971	0.9982	1.0349	0.7934	1.0971	0.9183	0.7944	1.1803	0.9191	0.9891	0.8199	0.9613	0.8705	0.9949	0.9276	0.8823	0.8957	1.1070	0.8633	0.8567	0.8652	0.9108	0.8909	1.7193	1.2266	0.8179	0.9206	0.9443	1.0297	0.9099	0.9647	0.8545	0.9149	0.8454	0.8484	0.9046	0.9197	0.8460	0.8579	0.9421	0.8278	0.9932
QG37_06755	1.0840	0.9397	1.0832	1.0297	0.9559	0.9771	1.0993	1.1224	1.0179	0.9959	1.0324	1.0462	1.0336	0.9048	1.0029	1.1153	0.9743	0.9346	0.9225	1.0784	0.9879	0.9301	0.9762	1.0945	1.0185	1.0210	0.8533	0.9916	0.9800	0.8724	0.9153	0.8970	1.0197	1.0957	0.9711	1.0809	1.0991	1.0588	0.9911	1.0080	0.9468	0.9510	0.9074	1.0727	1.0068	1.0283	1.0674	0.9986
QG37_06756	0.9245	0.9922	1.0951	0.9585	0.9971	0.9995	0.9697	1.0363	1.0720	0.9918	1.0575	1.1351	1.0074	1.0186	0.9279	1.0169	1.0249	1.0355	1.0194	0.9878	0.9971	1.1291	0.9744	1.1220	0.9654	1.0390	0.9251	0.9704	0.9878	0.9594	1.0175	0.9131	1.1297	0.9861	1.0817	1.0843	1.0558	0.9768	1.0630	1.0185	0.9854	0.9700	0.9402	0.9406	0.9513	0.9759	0.8761	1.1286
QG37_06757	1.1060	0.9825	0.8741	0.8761	0.9807	1.0977	0.9878	1.0786	1.0636	0.9300	1.0924	1.2014	1.0011	1.0705	0.9849	1.0093	0.9581	1.0178	0.9284	1.0077	0.8960	0.9674	1.0265	0.9947	0.9663	1.0842	1.0387	0.9884	0.8602	0.7248	1.2289	0.9140	0.9544	1.0307	1.0065	1.0135	1.0403	1.0843	0.9909	1.0347	0.9466	0.9981	0.8534	0.9107	0.9933	1.0132	0.9817	1.0663
QG37_06758	0.9934	0.9559	1.0632	0.8674	0.8814	0.9236	1.0206	1.0821	1.0548	0.9560	0.9039	1.0337	0.9243	1.0384	0.8520	0.8359	0.8879	0.9292	1.0340	1.0251	1.0014	0.9198	0.9481	1.0211	0.9075	1.0387	1.0587	0.8878	0.8139	1.0258	0.8952	1.0902	0.9509	1.1001	0.9897	0.8109	0.9311	1.0386	1.1217	1.0854	0.8881	0.9295	0.9073	1.1067	1.0049	1.0416	0.9027	1.1171
QG37_06759	0.9506	0.9995	0.9717	1.0153	0.9617	0.9808	1.0215	0.8878	0.9467	0.9279	0.9721	0.9688	0.9370	0.9156	1.0499	1.0624	1.0325	0.9839	0.9405	0.9078	0.9299	1.0639	0.9612	0.9811	1.0011	1.0005	1.0850	0.9191	0.9358	0.9824	0.9973	0.9490	1.0382	1.0527	1.0978	0.9929	1.1306	0.9951	1.1110	1.1232	1.0055	1.0242	0.8413	1.0284	1.1201	0.9968	1.0546	0.9797
QG37_06760	0.9742	0.9146	0.9134	0.9637	0.9471	0.9149	0.9368	0.9462	0.9433	0.9172	0.9362	0.9425	0.9485	0.9902	0.8973	1.0101	0.9156	1.0310	0.9937	0.9141	0.9127	0.9632	0.9532	0.9295	0.9674	0.9683	0.9835	0.9572	0.8663	0.8645	0.9396	0.9252	0.9484	0.9428	0.9273	0.9292	0.9235	1.0155	0.9789	0.9739	0.9854	0.9364	0.9126	0.9649	1.0200	1.0233	1.0428	1.0161
QG37_06761	0.8805	0.9523	1.0138	0.8558	0.7900	0.8760	0.8647	0.8187	0.9362	1.0063	0.9991	0.9083	0.8940	1.0808	1.0297	1.0186	0.8733	0.9952	0.8305	0.9093	0.9810	0.8403	0.9716	0.9437	0.8163	0.8915	0.9807	0.9721	0.7834	0.6987	0.6787	0.9274	0.9596	1.0816	0.9912	1.1472	0.9363	0.9248	1.0243	1.0768	0.9961	0.8736	0.9432	1.0117	0.8734	0.9873	0.9446	0.9126
QG37_08468	0.8344	0.9099	0.9472	0.8962	0.7610	1.0195	0.9853	0.7956	1.0296	0.9536	0.9933	0.8819	1.2107	0.9051	0.8704	0.8634	0.9885	0.9136	0.7961	0.9842	0.9200	0.9412	0.9744	1.0409	1.0204	0.9017	0.9840	0.9769	1.1339	1.8318	1.2511	0.9455	1.0414	1.0115	1.1532	0.7603	0.8713	1.0305	1.1709	0.6817	0.9857	1.0663	1.0207	0.9835	1.1109	0.8693	0.9484	1.1256
QG37_06762	1.2096	0.9247	0.9417	1.1542	1.0145	0.8771	1.0240	0.8127	0.9490	0.9065	0.8361	1.1284	0.8790	0.8704	0.8587	0.9776	1.0195	0.8606	0.8886	0.9090	1.0011	0.9054	1.0941	1.1056	1.1115	0.9761	1.0651	1.0397	0.9272	1.1079	1.0199	0.9727	1.0177	0.9815	0.9991	1.0376	0.9159	1.1812	1.0984	1.0744	1.0689	0.9120	1.0562	0.9282	1.0379	1.0401	0.9839	1.0656
