GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_04028	0.8820	0.8981	0.9105	1.0462	0.9690	0.9538	0.9549	0.9625	1.0564	0.9732	1.1688	0.7832	0.9116	1.0200	0.8531	0.7789	0.9867	0.9265	0.9288	0.9256	0.8061	0.9602	0.8173	0.9471	0.9396	0.9528	0.8698	0.8659	0.8275	0.6605	0.7176	0.9140	0.0001	0.9304	0.9343	0.9990	0.8466	0.0088	0.8732	0.8310	1.0003	0.9854	0.8513	1.0933	0.9413	0.9967	1.0199	0.9540
QG37_04029	1.1068	0.8601	1.1376	0.9335	1.0649	0.9073	0.8505	0.9522	0.8594	0.7918	0.9613	1.0432	1.0177	0.9549	0.9625	1.0506	0.8994	0.9808	0.9591	1.0002	1.0244	0.9554	1.1101	0.9515	1.0278	1.0738	0.8964	1.0193	0.9588	0.6529	0.5880	0.9713	0.0000	1.0627	0.9392	0.8742	1.0631	0.0087	1.0900	1.0780	1.1069	1.2283	1.1082	1.1148	1.0973	1.1179	0.9440	1.0037
QG37_04030	0.8948	0.7409	0.7215	0.6579	0.6746	0.8538	0.7442	0.7099	0.7886	0.7696	0.7973	0.7953	0.7065	0.7705	0.6592	0.9292	0.7443	0.7715	0.9089	0.7310	0.8123	0.7804	0.8561	0.7419	0.7281	0.7373	0.9153	0.7329	0.8256	0.6829	0.5073	0.8675	0.0000	0.8823	0.8311	0.8471	0.8638	0.0075	0.8280	0.7581	0.8466	0.8109	0.7448	0.8356	0.8293	0.9420	0.7365	0.7098
QG37_04031	0.8191	0.7222	0.7705	0.8136	0.8449	0.8486	0.7574	0.7408	0.7353	0.7258	0.7751	0.8586	0.6336	0.8699	0.7258	0.6881	0.7012	0.8610	0.8165	0.8153	0.9503	0.7380	0.8504	0.7351	0.7600	0.8230	0.6477	0.8654	0.6720	0.4110	0.5056	0.8920	0.0013	0.7409	0.8407	0.9575	0.8362	0.0074	0.8716	0.8435	0.7293	0.7744	0.7560	0.5072	0.5718	0.4907	0.6051	0.4949
QG37_04032	0.8347	0.7025	0.7800	0.8205	0.8233	0.8489	0.8733	0.7685	0.8924	0.7054	0.8074	0.7285	0.7252	0.9754	0.7998	0.8585	0.7694	0.8331	0.9166	0.8676	0.9538	0.8279	0.8072	0.8065	0.7456	0.9137	0.8830	0.8407	0.6847	0.6208	0.7073	0.8508	0.0000	0.7488	0.8737	0.8234	0.7483	0.0004	0.8564	0.8588	0.9617	0.7647	0.8059	0.8164	0.8353	0.7320	0.9121	0.7143
QG37_04033	0.7916	0.6545	0.8912	0.8711	0.8231	0.8144	0.7910	0.6488	0.8344	0.6831	0.8460	0.6809	0.6797	0.7964	0.7452	0.8738	0.8525	0.8214	0.8118	0.7439	0.8672	0.7695	0.8132	0.7712	0.8889	0.6858	0.7746	0.7426	0.5850	0.4998	0.5553	0.9284	0.0000	0.7000	0.8970	0.8094	0.7458	0.0000	0.9574	0.7715	0.8391	0.6870	0.7486	0.9290	0.7871	0.7168	0.9763	0.7773
QG37_04034	0.7379	0.6724	0.7135	0.8334	0.8529	0.7509	0.7456	0.7364	0.7301	0.6912	0.7814	0.7683	0.6537	0.7569	0.8331	0.8022	0.7959	0.8995	0.6824	0.7721	0.7786	0.6900	0.7450	0.8768	0.7391	0.8162	0.7061	0.7424	0.6738	0.5926	0.5106	0.6673	0.0000	0.8913	0.7782	0.9436	0.7723	0.0070	0.8205	0.7842	0.8136	0.7940	0.7458	0.9186	0.8715	0.6753	0.7919	0.6541
QG37_04035	0.8238	0.7859	0.7338	0.6745	0.7762	1.0841	0.7943	0.9097	0.7317	0.7739	0.6928	0.7034	0.7780	0.8252	0.8940	0.8794	0.9612	0.9472	0.7401	0.8053	0.8824	0.8808	0.8908	0.7713	0.8552	0.8194	0.6711	0.8111	0.8096	0.3898	0.5091	0.7557	0.0025	0.7701	0.9106	0.8269	1.0106	0.0239	0.9803	0.8004	0.9856	0.7816	0.8673	0.7969	0.9369	0.6745	0.8122	0.7309
QG37_04036	1.0396	0.8077	0.8002	0.8059	0.8368	0.8771	0.8512	0.9992	0.8275	0.8047	0.7385	0.7991	0.7753	0.8129	0.7728	0.9084	0.9419	0.9570	0.7613	0.8664	0.9056	0.8180	0.8817	0.8730	0.8083	0.7727	0.7217	0.7338	0.8410	0.3534	0.6256	0.7736	0.0071	0.7594	0.9822	0.9051	1.0302	0.0098	0.9042	0.8828	0.8677	0.9511	0.8783	0.9531	0.8432	0.8158	0.9367	0.7960
QG37_04037	0.9460	0.7902	0.7830	0.8441	0.8287	0.8637	0.8599	0.8052	0.8650	0.7348	0.8855	0.7938	0.7613	0.8261	0.8149	0.8399	0.7823	0.8757	0.8171	0.8226	0.8529	0.8015	0.8390	0.8109	0.8211	0.7997	0.8208	0.7963	0.7760	0.6253	0.5252	0.7855	0.0037	0.8452	0.8581	0.9201	0.8409	0.5886	0.8509	0.8415	0.8443	0.7812	0.8111	0.9004	0.7869	0.8414	0.8106	0.8541
QG37_04038	0.9423	0.8659	1.0967	0.8618	0.9476	0.8862	0.8405	1.0827	0.9339	0.8725	0.8728	0.8215	0.8396	1.0339	0.9469	1.0764	0.8461	0.8482	0.9835	0.9274	0.9054	0.9666	0.9560	0.9438	0.8328	0.7759	0.8846	0.9205	1.0342	0.6893	0.7295	0.8522	0.0062	0.9557	1.1039	0.9904	0.9263	1.0122	1.0701	0.9458	0.9099	0.9819	0.9255	1.0072	0.9188	0.9601	0.9511	0.8733
QG37_04039	0.8801	0.7605	0.7434	0.8390	0.7972	0.8750	0.8026	0.8555	0.7825	0.8549	0.8537	0.7907	0.7187	0.8499	0.8155	0.8084	0.8149	0.8291	0.7859	0.8393	0.8502	0.8168	0.7646	0.8988	0.7471	0.7407	0.7959	0.7718	0.7353	0.6657	0.5644	0.7905	0.7320	0.7838	0.8519	0.8373	0.8468	0.7873	0.9176	0.7925	0.8576	0.7540	0.7809	0.7850	0.7829	0.8350	0.8360	0.8395
QG37_04040	0.9328	0.9350	1.1051	0.9084	1.0223	1.0230	0.9286	0.9234	0.9317	0.9183	0.9070	0.8651	0.9574	1.0129	0.9680	0.9093	0.9434	0.8703	0.9594	1.0158	0.9099	0.9335	0.9571	0.8518	0.8736	0.9053	0.9743	0.8472	0.8695	0.5538	0.7317	0.8597	0.9524	0.9337	1.0164	1.0340	0.9766	0.9237	0.9144	0.9320	0.9709	0.9149	0.8347	0.8973	1.0078	0.9159	0.9211	1.0861
QG37_04041	0.7938	0.7286	0.6918	0.7704	0.7313	0.7416	0.8216	0.7583	0.7927	0.7771	0.8375	0.8059	0.8231	0.7068	0.9286	0.8043	0.7876	0.7042	0.6946	0.6969	0.8292	0.6658	0.7242	0.6772	0.7306	0.6220	0.7137	0.6436	0.6500	0.5762	0.5090	0.7120	0.6342	0.7402	0.7906	0.8277	0.8476	0.8403	0.9308	0.9693	0.8354	0.9235	0.8910	0.9548	0.8718	0.9224	1.0358	0.7952
QG37_04042	0.9380	0.7978	0.6698	0.8791	0.9184	0.8905	0.8418	0.9185	1.1317	0.8300	0.7906	0.7194	0.7813	0.9301	0.7680	0.8397	0.8858	0.8457	0.7931	0.8233	0.9324	0.7937	0.9299	0.8684	0.8316	0.8885	0.8983	0.9833	0.7426	0.6793	0.6218	0.7684	0.8290	0.9262	0.8235	0.9287	0.9327	0.8784	0.7422	0.9204	0.9068	0.9283	0.8666	0.6325	0.6131	0.5885	0.4498	0.5119
QG37_04043	0.8771	0.6572	0.6947	0.8381	0.6958	0.8092	0.7222	0.7472	0.8470	0.6944	0.7457	0.6275	0.6815	0.7524	0.7808	0.8485	0.7513	0.8649	0.7466	0.7056	0.8267	0.6496	0.7479	0.7559	0.7927	0.7878	0.7374	0.7681	0.7262	0.4562	0.5283	0.7707	0.6623	0.7350	0.8430	0.7972	0.7997	0.8246	0.7640	0.8078	0.7134	0.7890	0.6934	0.8278	0.6810	0.7723	0.8311	0.8698
QG37_04044	0.7521	0.8459	0.7822	0.7950	0.7533	0.8856	0.9139	0.8557	0.7699	0.7540	0.8472	0.6950	0.7439	0.8703	0.8890	0.7935	0.8107	0.7694	0.8174	0.7262	0.8862	0.7442	0.9142	0.7372	0.6583	0.8102	0.7795	0.6862	0.5721	0.5095	0.5958	0.7755	0.7576	0.8739	0.7815	0.9483	0.7576	0.7636	0.8671	0.7887	0.8393	0.8221	0.6875	0.8236	0.9466	0.8473	0.9533	0.7817
QG37_04045	0.5283	0.5495	0.7312	0.6488	0.5735	0.6182	0.7132	0.5895	0.7252	0.6910	0.4739	0.5400	0.6520	0.6556	0.5978	0.7223	0.6153	0.6405	0.5997	0.6140	0.6093	0.5470	0.5632	0.6177	0.6004	0.5568	0.5860	0.6009	0.5320	0.4871	0.5399	0.6042	0.6021	0.6095	0.5868	0.7342	0.6202	0.6156	0.7151	0.6906	0.6379	0.7677	0.7034	0.7560	0.7257	0.8040	0.8072	0.7371
QG37_04046	0.9157	0.9822	0.8735	0.8603	0.9754	0.8087	1.0069	0.9234	0.9469	0.6875	0.9537	0.7418	0.9952	1.1044	1.0365	0.9777	1.0225	0.9773	0.9968	0.8947	1.0510	0.9339	1.0083	0.9646	1.0249	0.8654	1.1528	0.9701	0.8454	0.7123	0.9209	0.8667	0.8570	0.9664	0.8571	0.8385	0.9144	0.9870	0.9347	0.9663	0.8868	0.9652	0.9387	0.9194	0.9343	1.1024	0.9685	0.9877
QG37_04047	0.9561	0.8643	0.9174	0.8138	0.9170	0.8222	0.8619	0.8699	0.8886	0.8128	0.8292	0.9251	0.8345	0.9413	0.8657	0.9331	0.8302	0.8986	0.8594	0.8314	0.8764	0.9093	0.9714	0.9174	0.8806	0.8859	0.9625	0.8646	0.9232	0.8012	0.9129	0.9114	0.8793	0.8951	0.8931	0.8510	0.8877	0.8817	0.8917	0.9025	0.9215	0.9534	0.9162	0.8400	0.9147	0.8914	0.9523	0.9460
QG37_04048	0.9866	0.9152	0.8967	0.9200	0.7879	1.0306	0.9086	0.9219	1.0457	0.7617	0.8404	1.0655	0.8848	0.8655	1.1950	0.8538	0.8496	0.9945	1.0549	0.8461	0.9560	0.9665	0.8202	1.0148	1.0783	1.0050	0.8060	0.8927	1.0638	0.7690	0.9102	0.9032	0.8911	1.0186	1.0063	0.9625	0.9126	1.0546	0.9535	1.0789	0.9471	1.0917	0.9357	1.0165	1.0218	1.0364	1.0539	1.1236
QG37_04049	0.7989	0.7326	0.7587	0.7982	0.7078	0.8498	0.8226	0.8012	0.8818	0.8384	0.8192	0.7971	0.7991	0.9431	0.9306	0.8752	0.8708	0.8788	0.8113	0.7292	0.9104	0.8830	0.7438	0.7500	0.9279	0.8381	0.7125	0.7538	0.7461	0.8127	0.9224	0.7378	0.8662	0.7633	0.8247	0.8632	0.8886	0.9693	0.8274	0.7861	0.7722	0.7597	0.7463	0.8434	0.8354	0.8103	0.8212	0.8949
QG37_04050	0.7933	0.8601	0.8237	0.8673	0.9044	0.8821	0.8717	0.9383	0.8815	0.7144	0.8054	0.8239	0.7185	0.8227	0.7815	0.9712	0.8755	0.8586	0.8789	0.7694	0.9182	0.8976	0.8895	0.7760	0.8450	0.8496	0.9041	0.7317	0.7589	0.6802	0.7920	0.6993	0.8228	0.7670	0.9240	0.9285	0.9668	0.9074	0.9904	0.9312	0.9633	0.8757	0.9273	0.9170	0.8544	0.9181	0.7905	0.8345
QG37_04051	0.7593	0.8173	0.7943	0.7963	0.7329	0.8020	0.8768	0.8773	0.8587	0.7818	0.8192	0.9513	0.8449	0.8894	0.8179	0.8504	0.8239	0.8484	0.9001	0.7505	0.9199	0.8436	0.8649	0.8064	0.7889	0.9083	0.7705	0.8520	0.7558	0.6908	0.8931	0.8178	0.8501	0.8108	0.9508	0.7934	0.8015	0.9201	0.8060	0.8845	0.9411	0.8599	0.8039	0.7687	0.9605	0.8645	0.8593	0.9245
QG37_04052	0.9862	1.0584	1.0295	1.1005	0.9430	1.0919	1.0606	1.1652	1.0843	0.9846	0.9555	1.0607	0.9925	1.0851	1.1034	1.0887	1.0147	0.9972	1.0799	1.0016	0.9849	1.0398	0.9984	1.0637	1.1572	1.0150	1.0751	0.9851	1.0067	0.6863	1.0661	0.9568	1.0168	1.0822	1.0885	1.1081	1.0352	1.1019	1.1361	1.0396	1.0319	1.1287	1.0215	1.0286	1.1703	1.0756	1.1419	1.1044
QG37_04053	0.9256	0.9899	0.9029	0.7875	0.9497	0.9461	0.9069	0.9887	0.9493	0.9420	0.7972	0.8018	0.8593	0.9709	0.9285	0.9276	0.8538	0.9435	0.8189	0.8796	0.9486	0.8723	0.8127	0.8649	0.9245	0.9493	0.9199	0.8760	0.8458	0.9651	0.8220	0.8515	0.9253	0.8942	0.9917	0.9971	0.9174	0.9565	0.9298	0.9735	1.0553	0.9373	0.8893	0.9156	0.9783	0.9039	0.9383	0.9536
QG37_04054	0.7445	0.7005	0.6310	0.7096	0.6483	0.6436	0.7690	0.7054	0.7940	0.7776	0.6933	0.6673	0.8916	0.6420	0.7932	0.7413	0.7226	0.7717	0.8503	0.7476	0.8648	0.8153	0.9034	0.7629	0.6420	0.6240	0.7601	0.6212	0.7452	0.6281	0.7859	0.7114	0.5286	0.8664	0.7910	0.8088	0.7582	0.7563	0.7120	0.5958	0.5965	0.5776	0.6606	0.7724	0.8162	0.7825	0.7901	0.7893
QG37_04055	0.9852	0.8895	0.8757	1.0065	0.8346	0.8613	0.9755	0.9298	0.8920	0.8287	0.8707	0.8728	0.9364	0.9195	0.9473	1.0183	0.9225	1.0361	0.9860	0.8455	0.9882	0.9510	0.8892	0.8866	0.7987	0.8500	0.9432	0.9267	0.8886	0.8866	0.8537	0.8340	0.9083	0.8886	0.9115	1.0128	1.0491	1.0390	1.0235	0.8782	0.9143	0.9756	0.8705	1.0493	1.0034	0.9334	0.9403	0.9670
QG37_04056	0.7849	0.8506	0.7247	0.8133	0.7374	0.8842	0.8018	0.8379	0.7686	0.7279	0.7886	0.7721	0.8443	0.9183	0.8726	0.8368	0.8084	0.8506	0.8742	0.7922	0.9417	0.8258	0.8173	0.8064	0.8327	0.7573	0.7956	0.7810	0.7907	0.7805	0.7428	0.7795	0.8427	0.9273	0.8168	0.8621	0.8430	0.8783	0.8948	0.8992	0.9214	0.8283	0.7528	0.9269	0.8419	0.8495	0.8141	0.9019
QG37_04057	0.8337	0.7416	0.8587	0.9731	0.7611	0.8187	0.9827	1.0131	0.9044	0.7910	0.8289	0.8344	0.8053	0.8934	0.9126	1.0345	0.8904	0.7664	1.0291	0.9170	0.9339	0.7690	0.8458	0.8861	0.8097	0.8089	0.9513	0.9016	0.7454	0.6332	0.7944	0.9194	0.7901	1.1399	1.1224	1.3362	0.9434	0.8773	1.0505	0.9613	1.0764	0.9769	0.9653	1.1346	1.0131	0.9489	0.9431	0.9487
QG37_04058	0.8998	0.7859	0.9151	0.9743	0.8494	0.9463	0.8430	0.9781	0.8733	0.7498	0.8948	0.8624	0.7834	0.9948	0.9272	1.0122	0.7900	0.7142	0.8511	0.9279	0.9747	0.6930	0.9122	0.9065	0.8037	0.7991	0.9313	0.8485	0.7633	0.9360	0.7660	0.9617	0.7634	1.0336	1.1036	1.0973	0.7006	0.9061	1.0202	0.8613	1.0067	0.9041	0.9969	0.9972	1.0205	0.8896	0.9210	1.1077
QG37_04059	0.9862	0.8983	0.7962	0.7944	0.8604	0.9240	0.9824	0.8630	0.9336	0.8036	0.8161	0.7704	0.8246	0.8670	0.8155	0.8549	0.8643	0.8687	0.9840	0.8819	0.9957	0.9077	0.8295	0.8743	0.9085	0.7773	0.7900	0.8687	0.8239	0.7463	0.8000	0.7746	0.8655	0.9278	0.8531	0.9362	0.9136	0.8754	0.8659	0.9719	0.9716	0.8808	0.8152	1.0310	0.9559	0.9609	0.9379	0.8882
QG37_04060	0.9900	0.9297	0.9283	0.9318	0.9293	0.9324	0.9548	0.9782	0.9725	0.8949	0.9333	0.9837	0.8918	0.9035	0.9453	1.0225	0.9213	0.9820	1.0232	0.9652	0.9742	0.9602	0.9954	0.9422	0.9721	0.9790	0.9379	0.9600	0.9339	0.8545	0.9330	0.9769	0.9491	0.9888	0.9742	0.9967	0.8800	0.9414	0.9842	0.9443	1.0726	0.9938	0.9729	0.9840	1.0218	1.0001	0.9955	0.9853
QG37_04061	0.7107	0.7514	0.7254	0.8594	0.8134	0.7231	0.7303	0.7370	0.7468	0.6720	0.6789	0.7038	0.7928	0.7463	0.7907	0.7524	0.6921	0.8295	0.7889	0.7351	0.7895	0.7405	0.7559	0.7360	0.7061	0.7497	0.6540	0.7107	0.6508	0.6481	0.7190	0.7124	0.6635	0.7476	0.8251	0.7443	0.8096	0.8133	0.7025	0.7270	0.7678	0.7273	0.6687	0.8756	0.7574	0.8354	0.6994	0.7844
QG37_04062	0.8202	0.9538	0.9151	0.8875	0.8332	1.0215	0.8979	0.9931	0.9091	0.8478	0.9673	0.8577	0.7994	0.9625	0.9726	0.9597	0.8955	0.9548	0.9238	0.8380	1.0028	0.9056	1.0372	0.9287	0.8854	0.9568	0.9276	0.9492	1.0038	0.8833	0.9537	0.8574	0.8998	1.0382	0.8586	1.0556	0.9433	0.9403	0.9268	0.8934	0.8913	0.9134	0.9093	0.9315	0.9023	0.9792	0.9867	1.0302
QG37_04063	1.2110	0.9955	1.0944	0.9769	0.9015	0.9817	0.9291	0.8551	1.0062	0.8239	1.0381	0.8763	0.9973	0.9043	1.0007	1.0273	0.9204	0.9154	0.9690	0.9811	1.1468	1.0124	0.8509	0.9630	0.8989	0.9037	1.1179	1.0867	0.8256	0.7166	0.9761	0.9179	1.0227	0.9760	0.9235	0.9838	1.0705	1.0475	0.8947	1.1038	1.0618	0.8662	1.0211	0.9798	0.9923	1.0020	0.9641	0.9170
QG37_04064	0.8013	0.8180	0.8996	0.9092	0.9474	0.8408	0.8901	0.8543	0.8931	0.8481	0.8122	0.9191	0.7843	0.8864	0.8810	0.8281	0.9154	0.8794	0.9471	0.9456	0.9891	0.8679	0.8012	0.8174	0.8496	0.9391	0.8417	0.8127	0.7874	0.7954	0.8359	0.8255	0.7982	0.8685	0.8249	0.7835	0.8811	0.8941	1.0092	0.7893	0.8782	0.8755	0.8549	1.0504	1.0152	0.9095	0.9320	0.8933
QG37_04065	0.9625	0.8758	0.9176	1.0116	0.9062	0.8590	0.8657	0.9213	0.8966	0.8835	0.8849	0.8030	0.8793	0.9004	0.9046	0.9700	0.8159	0.9381	0.8259	0.8852	0.9925	0.9044	0.8327	0.9005	0.8836	0.8451	0.8665	0.8354	0.8312	1.1616	0.9853	0.8713	0.9053	0.9059	0.9047	0.8929	0.8594	0.9139	0.8888	0.8360	0.8259	0.8782	0.8556	0.9280	0.8104	0.9173	0.8793	0.9475
QG37_04066	0.9006	0.7965	0.8518	0.7558	0.7555	0.8820	0.9335	0.8024	0.8145	0.7811	0.8050	0.7829	0.7951	0.8804	0.8562	0.9151	0.8267	0.7789	0.7797	0.8503	0.7870	0.9025	0.7904	0.8328	0.7570	0.7485	0.7913	0.7544	0.6975	0.8412	0.7993	0.8180	0.8409	0.8737	0.8630	0.9033	0.9086	0.8533	0.8977	0.8757	0.8614	0.8394	0.7812	1.0161	0.8987	0.8728	0.9722	0.8631
QG37_04067	0.6610	0.7422	0.8386	0.7713	0.7811	0.6671	0.7891	0.7872	0.7038	0.7627	0.7844	0.6666	0.7338	0.7971	0.7942	0.8033	0.6857	0.7115	0.6831	0.7102	0.8728	0.6928	0.6945	0.7285	0.7312	0.7121	0.7068	0.6884	0.7548	0.6508	0.7578	0.6858	0.6154	0.7264	0.8556	0.8475	0.7743	0.8240	0.7385	0.7442	0.6934	0.6644	0.6472	0.7517	0.6719	0.9061	0.8965	0.8502
QG37_04068	1.1859	0.9144	0.9230	0.8492	0.9210	0.7764	0.8514	1.0097	0.9290	0.9362	0.9152	0.8906	0.8164	0.9475	0.9082	1.0577	1.0081	0.9355	0.9741	0.9879	1.0651	0.9719	0.8893	0.8258	0.9665	1.0884	0.9860	0.8946	0.8717	0.8521	1.0420	1.0544	0.8883	0.9762	1.0222	0.9612	1.0018	1.0356	0.8986	1.0708	1.0139	0.9922	1.0205	1.0157	0.8939	1.1635	1.1842	0.9851
QG37_04069	1.2287	0.9648	0.9422	1.1083	1.0851	1.0183	1.0567	0.8718	1.0773	1.1719	0.8988	0.9251	0.8651	1.0602	1.0339	1.0759	1.0891	1.0189	1.2038	1.0429	1.0891	0.9337	1.0832	0.9757	1.0802	1.0031	0.9937	1.0894	1.0248	0.8797	1.0029	0.9825	1.0359	1.1743	0.9664	1.0717	1.1267	0.9558	0.9371	1.0137	1.0896	0.9033	1.0833	0.8973	0.9432	1.0140	1.0333	1.0942
QG37_04070	0.9724	0.9966	0.9143	0.9486	0.9587	0.9401	0.9887	0.9662	0.9452	0.9435	0.9733	0.9560	0.8524	1.0020	0.9039	0.9374	0.9209	0.9677	0.9642	0.9477	1.0616	1.0017	0.9375	0.9479	0.8923	0.9344	0.9993	0.9069	0.8754	1.0070	0.8978	0.8699	0.9812	0.9551	0.9907	0.9519	0.9357	0.9669	1.0004	0.9259	1.0410	0.9666	0.9186	0.9884	0.9520	0.9989	0.9915	0.9938
