GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_05064	1.1325	1.1007	1.1049	1.0724	1.1191	1.0826	1.0794	1.0642	1.0833	1.1083	1.0374	1.0159	1.0270	1.0669	1.0818	1.0210	1.0503	1.0557	1.0783	1.0420	1.0725	1.0992	1.0439	0.9918	1.0965	1.0486	1.0966	1.0599	1.0265	1.0200	1.0557	1.0592	1.1560	1.0958	1.0792	1.0211	1.0847	1.0686	1.0563	1.0783	1.0404	1.1239	1.0208	1.0852	1.0834	1.1058	1.1313	1.0499
QG37_05065	1.0164	0.8594	0.9585	0.9162	0.8405	0.7495	0.7925	0.9591	0.9988	0.9793	0.7630	0.7769	0.8338	0.8263	0.9569	0.9445	0.8004	0.8258	0.8572	0.9335	0.9529	0.7663	0.9756	0.7917	0.7444	0.7526	0.6788	0.7490	0.8778	0.9379	0.8957	0.8861	0.9538	0.7854	0.7769	0.7233	0.9202	0.7466	0.9603	0.9869	0.9407	0.8861	0.8476	0.9250	0.8814	0.7109	0.9930	1.0159
QG37_05066	0.9353	0.8748	0.8411	0.7174	0.7984	0.8475	0.8389	0.9486	0.9677	0.9380	0.9221	0.9188	0.9205	0.9432	0.9499	0.9027	0.9704	0.9812	0.8798	0.9137	0.9265	0.9453	1.0143	0.9806	0.9292	0.8965	0.8209	0.8433	0.9540	1.0430	0.8807	0.9181	0.9003	0.9849	0.9312	0.9468	0.9894	0.9850	0.9714	1.0184	0.9569	0.9083	0.9569	0.9881	0.9731	0.9804	1.0331	1.0511
QG37_05067	1.1475	1.0696	1.0246	1.0288	1.0968	1.0500	1.0719	1.0585	1.0742	1.0136	1.1663	1.0448	1.0785	1.0020	1.1096	1.0026	1.0228	1.0506	1.0468	1.1144	1.1240	1.0600	1.0150	1.0240	1.0506	1.1198	1.0449	1.0814	1.1053	0.9554	1.0563	1.0385	1.0519	1.0834	1.1419	1.0808	1.0698	1.0631	1.1432	1.1318	1.1290	1.0800	1.0807	1.0746	1.0691	1.1607	1.0869	1.0830
QG37_05068	0.9090	0.8791	0.8716	0.9423	0.9476	0.8980	0.9997	0.9827	0.8813	0.8494	0.8142	0.8412	0.9174	0.8908	0.9314	0.8874	0.9227	0.9373	0.9115	0.9568	0.9680	0.9325	0.8768	0.9666	0.9060	0.9120	0.8832	0.9661	0.8157	0.8387	0.9197	0.8880	0.9078	0.8696	0.9519	0.8960	0.9413	0.9320	1.0126	0.9476	0.9544	0.8794	0.9548	0.8711	0.9586	0.9923	0.9391	0.9590
QG37_05069	1.1553	1.0970	0.9970	1.1365	0.8792	0.8883	1.0711	0.9989	1.0032	0.9750	0.9589	0.9753	1.0303	1.0152	0.9849	0.9219	0.8595	1.0010	0.9012	1.0324	1.0449	0.8760	0.9105	1.0670	0.9832	1.0158	0.9238	1.0463	1.0356	0.8772	1.0282	1.0194	0.9703	1.1333	0.9878	1.0346	1.0739	0.9288	1.0615	0.9963	1.0224	0.9430	0.9771	0.9661	1.0515	1.0470	1.0661	1.0186
QG37_05070	0.9536	1.1246	1.0353	0.7956	1.0026	1.0231	0.8500	1.2581	1.0230	0.9295	0.9473	0.8812	1.1846	0.9134	1.1003	1.0042	0.9811	1.0251	0.9768	1.0035	1.0854	0.9580	0.9588	0.9830	0.9012	0.9134	0.8703	0.8024	0.8766	0.8609	0.8617	0.8319	0.9758	0.9960	1.0133	0.9011	0.9845	0.8851	1.0569	0.8087	1.0662	0.9438	0.8765	1.1038	0.9857	1.0304	0.9531	0.8902
QG37_05071	1.0276	1.0071	1.0335	0.7563	1.0227	1.1143	0.7822	1.1469	1.0023	1.0300	1.1720	0.8432	1.1661	0.7554	1.0888	0.9449	1.0546	1.0687	1.0580	0.9937	1.1009	1.0019	0.9512	0.8205	0.8655	0.9277	0.8627	0.6982	0.8705	0.7372	0.9370	0.8850	1.1449	0.9008	1.0672	0.9402	1.0021	0.9865	1.1430	0.8687	1.0429	1.0461	0.9693	1.1453	1.0805	1.0928	0.9464	0.9708
QG37_05072	0.9532	0.9682	0.7931	0.8170	0.7676	0.9276	0.8393	0.9719	0.8376	0.8554	1.0109	0.9637	0.9483	0.7891	0.9003	0.8974	0.9201	0.8997	0.8587	0.9463	1.0171	0.9844	0.8088	0.7873	0.9135	0.9574	0.7983	0.7962	0.9312	0.8378	0.8679	0.8607	0.9703	0.8485	0.9876	0.8613	0.9267	0.7959	0.8781	0.7801	0.8921	0.8947	0.8935	1.0589	0.8766	0.9340	0.9365	0.9201
QG37_05073	0.6870	0.4600	0.4801	0.5491	0.5347	0.4498	0.4777	0.5648	0.4962	0.4632	0.4022	0.4023	0.5201	0.5906	0.5575	0.4427	0.4756	0.5053	0.3949	0.4812	0.4731	0.4936	0.5659	0.3922	0.5280	0.3389	0.5769	0.4849	0.3722	0.4998	0.5501	0.6478	0.7412	0.4936	0.5087	0.5074	0.4274	0.3989	0.4405	0.3707	0.4311	0.4824	0.4452	0.6791	0.6417	0.5367	0.6602	0.7080
QG37_05074	0.9540	0.7295	0.3877	0.7211	0.6414	0.6790	0.6183	0.7069	0.5022	0.5855	0.4770	0.5241	0.5457	0.5097	0.5424	0.6350	0.4555	0.5554	0.6563	0.5852	0.5798	0.6109	0.6208	0.6022	0.5208	0.4879	0.6534	0.5221	0.5380	0.4019	0.5368	0.4077	0.7220	0.5973	0.6287	0.6372	0.5929	0.5161	0.5303	0.5311	0.5968	0.6566	0.6251	0.7654	0.7427	0.5118	0.6923	0.5168
QG37_05077	1.1630	1.0256	1.0557	1.0107	1.0140	0.9191	0.9859	0.9474	0.9670	1.0517	1.0717	0.8820	1.2217	1.0034	1.0827	1.1317	1.0673	1.0571	1.0411	1.0527	1.1755	1.0582	0.9239	0.9718	0.8835	1.0787	1.0935	0.9788	1.0564	1.0846	1.1759	0.9357	0.9086	0.9761	1.0304	1.0272	1.0010	0.9937	1.0013	0.9810	0.9944	0.9168	0.8250	1.0114	0.9957	0.9513	0.8536	0.9260
QG37_05078	1.0000	0.9917	0.9299	0.9032	0.8718	0.9415	1.0739	1.0693	0.9161	0.8616	1.0113	0.9961	1.0510	0.9823	0.8896	0.9723	0.8306	0.9357	0.9108	1.0005	0.9387	0.8388	0.9395	0.9662	0.9666	0.9171	0.9792	0.9129	0.8596	2.0085	1.4078	0.8384	1.0702	0.9346	0.9245	0.9936	0.9798	1.0073	0.9905	0.9387	0.9603	0.9628	0.9226	0.9574	0.9647	1.0409	0.9156	1.0609
QG37_05079	1.0827	1.0120	0.9914	1.1285	1.0772	0.9919	1.0493	1.0132	0.9911	1.0095	1.0553	0.9523	1.1116	1.0120	1.0074	0.9241	0.9540	0.9390	1.0313	1.0900	1.0644	0.9562	1.0046	1.0457	0.9933	0.9407	0.9961	1.0283	1.1179	0.9736	0.9299	0.9744	0.9972	1.0508	0.9692	0.9583	1.0034	0.9933	1.0355	0.9439	0.9656	0.9912	0.9611	1.1596	1.0069	0.9400	0.8783	0.9170
QG37_05080	1.1352	1.0014	0.9053	0.8753	1.0918	0.9957	0.9339	0.9201	1.1066	0.9807	0.8705	0.8818	0.9459	0.8545	0.8919	0.9474	0.8656	0.7708	1.0422	1.0850	0.8220	1.0522	0.9051	0.9813	0.9677	0.9054	0.8944	0.8889	0.8719	0.9797	1.0518	1.0045	1.0277	1.1340	1.1280	0.8820	1.0087	0.9601	1.3164	1.0319	0.9108	0.9854	0.9971	0.9531	1.0404	0.9457	1.0305	0.9976
QG37_05081	1.0944	1.0453	1.0896	0.9118	0.9697	1.0369	1.0305	1.0207	1.0035	1.0505	1.0599	1.0020	1.0490	1.0018	0.9951	1.0120	1.0342	0.9814	1.0286	1.1215	1.0159	1.0325	0.9821	0.9568	1.0657	1.0145	0.8887	0.9246	0.9302	0.9691	0.9562	0.9662	1.0099	0.9852	0.9820	1.0248	1.0118	0.8973	0.9807	0.9951	1.0051	1.0107	0.9881	0.9546	0.9607	0.9781	1.0601	1.0077
QG37_05082	0.6362	0.6960	0.4769	0.6962	0.5891	0.7163	0.6960	0.5505	0.6720	0.5639	0.5508	0.5979	0.5724	0.5924	0.5421	0.5611	0.6902	0.5808	0.5479	0.6933	0.5176	0.4817	0.5169	0.5116	0.6024	0.5616	0.6583	0.5373	0.5703	0.5702	0.6489	0.6404	0.5007	0.5595	0.6230	0.4844	0.5955	0.4967	0.5208	0.6249	0.6536	0.6308	0.5840	0.3136	0.3757	0.3354	0.3917	0.3375
QG37_05083	0.4643	0.3474	0.3073	0.3654	0.3627	0.3856	0.2855	0.3137	0.3324	0.3217	0.2946	0.2355	0.3656	0.3286	0.2736	0.3926	0.3385	0.2785	0.2823	0.3862	0.2815	0.2864	0.2605	0.2940	0.3054	0.3420	0.3343	0.3324	0.2894	0.2828	0.4235	0.3949	0.3338	0.3334	0.3544	0.3052	0.4312	0.3137	0.3154	0.3343	0.3539	0.3923	0.3114	0.2540	0.2896	0.2681	0.2919	0.2835
QG37_05084	0.6083	0.7185	0.6669	0.7057	0.5556	0.6903	0.7293	0.6762	0.6180	0.8134	0.6992	0.6653	0.7367	0.6339	0.4764	0.7334	0.7466	0.5953	0.6432	0.7940	0.7544	0.6403	0.5788	0.6863	0.6578	0.6410	0.6254	0.6969	0.7849	0.5656	0.5193	0.7185	0.6955	0.6818	0.7430	0.6772	0.5764	0.5563	0.6201	0.7153	0.7841	0.7984	0.6069	0.4845	0.6577	0.5737	0.5698	0.4442
QG37_05085	0.9549	0.9920	1.0081	0.7555	0.9163	0.9837	0.9773	0.9630	1.0093	1.0732	1.0113	0.8436	1.0903	0.9200	0.8127	0.8785	0.9348	0.8316	0.9650	0.9604	0.8239	1.0464	0.8354	0.8529	1.0617	0.9670	0.8857	0.9908	0.9362	1.0048	0.8765	1.0582	0.9991	1.0803	0.9540	0.9880	0.8613	0.9338	0.8431	0.9937	1.1126	0.9754	0.9331	0.5346	0.7039	0.6555	0.6392	0.5755
QG37_05086	1.2278	1.1667	1.1629	1.1182	1.1742	1.2143	1.2102	1.1948	1.0763	1.1325	1.1310	1.1348	1.1607	1.0905	1.0585	1.1096	1.0828	1.0911	1.1178	1.2063	1.1343	1.1099	1.1282	1.0399	1.1085	1.1160	1.0950	1.1393	1.1272	0.9282	1.0134	1.0666	1.1393	1.1044	1.0908	1.1150	1.1741	1.0715	1.1063	1.1377	1.1019	1.1186	1.0646	1.1341	1.1101	1.1180	1.1646	1.0955
QG37_05087	0.9748	0.9404	1.0565	0.9975	1.0354	1.1197	1.0353	0.9033	0.8933	0.9770	1.0811	1.0130	1.1370	0.8971	0.9888	0.9447	0.9904	0.9599	0.9072	1.0032	0.9522	0.9030	0.8954	0.8848	1.0592	0.9038	1.0075	0.8795	0.9452	0.8481	0.9664	0.9412	1.0001	0.9486	0.7740	0.9226	0.9932	0.9762	0.8902	1.0003	1.0336	1.0268	1.0805	0.9396	0.8127	0.8967	0.9567	0.9494
QG37_05088	0.9528	0.8252	0.6914	0.8380	0.8211	0.9138	0.8228	0.9233	0.8575	0.8887	1.0442	0.9378	0.8381	0.7235	0.9453	0.8878	0.7550	0.8912	0.8402	0.8475	0.8577	0.8633	0.8884	0.8793	0.7691	0.7876	0.8564	0.8215	0.7657	0.6632	0.8327	0.7030	0.8190	0.9382	1.0361	0.8626	0.7605	0.9092	0.7882	1.0246	0.9073	0.8030	0.8747	0.8408	0.7473	0.7879	0.8543	0.8849
QG37_05089	0.7871	0.8301	0.9747	1.0010	0.8300	1.0578	0.9575	0.8763	0.8671	1.0102	0.9876	0.8572	0.9875	0.8666	0.8685	0.8484	0.8518	0.9544	0.8460	0.8896	0.9025	0.8222	0.9476	1.0816	1.0102	0.8260	0.9246	0.9696	0.8536	0.8745	0.8626	0.9069	0.9425	0.8752	0.8363	0.9152	0.9668	0.8909	0.8763	0.9044	0.9843	0.9236	0.9768	0.9341	1.0528	1.2037	0.9685	0.9723
QG37_05090	0.9396	0.9860	1.2332	0.9468	0.8685	1.0406	1.0144	0.8267	0.9781	0.8956	0.9366	0.9372	1.0599	0.8685	0.9625	0.8463	0.9357	0.9734	0.8402	0.8886	0.8596	0.9673	0.8882	0.9990	0.9872	0.8093	0.9279	0.9071	0.8405	0.7808	0.8917	0.8713	0.9811	0.9702	0.9657	0.9588	0.8861	0.8702	0.7141	0.9301	0.9548	0.9127	0.9049	1.0299	0.9079	1.0480	0.8939	1.0967
QG37_05091	0.9992	0.8759	0.9291	0.8351	0.7634	0.8069	0.7939	0.7367	0.8056	0.7971	0.8370	0.8526	1.0334	0.9245	0.8157	0.7028	0.8982	0.7632	0.9474	0.8444	0.8107	0.8047	0.7052	0.7199	0.6554	0.7783	0.7415	0.7442	0.8250	0.7017	0.7048	0.6997	0.7507	0.8894	0.7477	0.7722	0.7703	0.7813	0.8574	0.8144	0.9626	0.9070	0.6981	0.9492	0.8792	0.8148	0.8351	0.8866
QG37_05092	2.5486	2.0900	1.7693	1.5833	1.8386	1.7165	1.9286	1.7704	1.8445	1.7802	1.7749	1.8069	1.9281	1.7048	1.9326	1.7746	1.7230	1.6561	1.8778	1.7349	1.6837	1.6137	1.8459	1.8302	1.7603	1.6802	1.7123	1.7586	1.7426	1.9560	1.7630	1.7559	2.1891	2.0367	1.9968	1.8850	2.1124	1.8308	1.8724	1.9627	1.7986	1.9857	1.8116	2.1175	2.1301	2.0145	2.2080	2.1914
QG37_05093	0.9053	0.9625	0.9868	0.8617	0.9263	0.9087	1.0133	0.9365	0.9421	0.9298	0.9672	0.9181	0.9504	0.9980	0.8953	0.8998	0.9341	0.9157	0.8447	0.9626	0.9657	0.8834	0.8500	0.9130	0.8687	0.8743	0.8732	0.9830	0.9732	0.6350	1.0116	0.8566	0.8349	0.9054	0.8641	0.8578	0.8415	0.8035	0.9100	0.8057	0.8568	0.9087	0.8242	0.9155	0.8448	0.7771	1.0134	0.8958
QG37_05094	0.8917	0.9145	0.9264	0.8917	0.9771	0.9126	1.0429	0.8095	0.8359	0.7459	0.9788	0.8192	0.9063	0.8273	0.8644	1.0077	0.9441	0.8638	0.8110	0.9066	0.8965	0.9118	1.0590	0.9226	0.9256	0.9259	0.8634	0.8385	0.9009	0.6038	0.9816	0.8396	0.8743	0.9619	0.9401	0.8915	0.9319	1.0110	0.8457	0.8443	0.9830	0.7792	0.9656	0.8572	0.9412	1.0089	0.8865	0.7996
QG37_05095	0.8579	0.8047	1.0200	1.0052	0.9618	1.0574	0.9605	1.0165	0.9771	0.9279	0.9589	0.8868	0.8805	0.9101	0.9955	0.8283	0.9442	0.8790	0.9048	0.9187	0.8883	0.9071	0.9615	0.9615	0.8598	0.9530	0.9944	0.8717	0.8752	0.6602	1.1391	0.9435	0.9184	0.8226	0.9260	0.8621	0.8018	1.0033	0.9148	0.8555	0.9099	0.9928	1.1507	0.9519	0.9101	0.9341	0.9425	0.9693
QG37_05096	0.8560	0.9067	0.8429	0.9122	0.8391	0.8667	0.9567	0.9218	0.9061	0.9184	1.1102	0.9528	0.9154	1.0148	0.9111	0.9171	0.8245	0.9940	0.9355	0.9143	0.8911	1.0311	0.9029	0.9459	0.9400	0.8907	0.9083	0.8419	0.8416	0.7117	0.9639	0.9032	0.9823	1.0006	0.8777	0.9385	0.8782	0.9524	0.8351	0.9605	0.9976	1.0473	0.9027	0.7985	0.9897	0.8630	0.9052	0.9731
QG37_05097	1.0214	0.9441	0.9320	0.9631	0.8190	0.9606	1.0582	0.9658	1.0012	0.9682	1.0625	1.0312	0.9818	1.0520	0.9267	1.0148	1.0365	0.9547	0.9243	0.9625	0.9422	1.0303	0.9335	0.9463	0.8592	0.9481	1.0040	0.9419	0.9385	0.9894	1.0932	0.9519	0.9885	0.9696	1.0321	0.9913	1.0496	1.0360	1.1736	0.8750	0.9784	1.0075	0.9386	0.9289	0.9016	0.9538	0.8833	1.0301
QG37_05098	0.8108	0.7739	0.9475	0.8948	0.8446	0.9423	0.8632	0.8483	0.9026	0.7481	0.8210	0.7208	0.6831	0.9671	0.7776	0.8359	0.8376	0.7841	0.8616	0.8801	0.7864	0.9204	0.9062	0.8750	0.7806	0.7545	0.9232	0.7707	0.8770	0.6435	1.0014	0.9300	0.7479	0.8431	0.9130	0.7598	0.8719	0.8604	0.7784	0.9597	0.8561	0.9007	0.8553	0.8662	0.8775	1.0141	0.8910	0.8562
QG37_05099	0.8049	0.8041	0.8285	0.8243	0.6936	0.8030	0.9027	0.8343	0.8673	0.7437	0.7532	0.8083	0.7917	0.8083	0.7447	0.8598	0.8818	0.8857	0.8661	0.7687	0.8601	0.8136	0.8064	0.8985	0.8090	0.7576	0.8346	0.7526	0.7778	0.6775	0.8520	0.7847	0.7748	0.8323	0.9167	0.8772	0.7718	0.9137	0.8946	0.8521	0.8145	0.8055	0.8145	0.8424	0.8773	0.9174	0.8331	0.9076
QG37_05100	0.9456	0.7909	0.9621	0.8508	0.8874	0.9487	0.9426	0.8250	0.9720	0.9257	0.8086	0.9756	0.8246	0.9768	0.9386	0.9716	0.9175	1.0987	0.8453	0.7684	0.8831	0.8753	0.8903	0.9033	0.9379	0.9298	1.0007	0.8346	0.7628	0.5553	0.7975	0.8802	0.9936	1.0527	0.9019	0.7802	0.7499	1.1067	0.8591	1.0048	1.1024	0.7469	0.8243	1.1067	0.9338	1.0242	0.7536	0.7666
QG37_05101	1.1028	1.0252	1.0673	0.9666	0.9493	1.0485	0.9187	1.0838	1.0085	1.0040	1.0182	0.9724	1.0717	0.9612	1.0497	1.1067	1.0321	1.0219	1.0479	1.0531	1.0042	0.9999	1.0574	0.9839	0.9909	1.0477	0.9635	0.9953	0.9760	0.9163	0.9606	0.9331	0.9837	1.0565	1.0517	1.0051	0.9581	1.0386	1.0088	1.0226	1.0659	1.0388	1.0322	1.0809	1.0505	0.9859	0.9851	1.0088
QG37_05102	1.0778	1.0423	0.9705	1.0312	1.0227	1.0799	1.0305	1.0068	1.1314	1.0613	1.0810	1.0873	1.1506	1.1085	1.1243	0.9648	0.9879	0.8755	1.0242	1.0162	0.8695	1.0041	0.9207	0.9284	0.9553	1.0376	1.0090	0.9862	1.0584	0.9342	1.0505	1.0634	1.0920	1.1716	1.1082	1.1150	1.0771	1.1781	1.0550	0.8994	1.0700	0.9242	0.9749	1.0295	1.0493	1.0073	0.9598	1.1180
QG37_05103	1.2234	1.0837	1.1977	0.9725	1.0563	1.0900	1.0750	1.0505	1.1027	1.1288	1.1081	1.0113	1.1287	1.0672	1.0108	1.0133	1.0962	0.9969	1.0947	1.0547	1.0867	1.0672	0.9829	1.0474	0.9592	1.0416	0.9908	1.2369	1.0534	1.0349	1.0995	0.9678	1.0288	1.1030	1.1065	1.0103	1.1035	1.0211	1.0370	1.0589	1.1276	1.0684	1.0036	1.0409	0.9805	1.1054	1.0996	1.0527
QG37_05104	1.3886	1.0480	1.2470	1.0339	1.1123	0.9907	0.9977	1.1031	1.0209	1.1118	1.1186	1.0893	1.1173	1.0364	0.9431	0.9897	0.9296	0.8371	1.1140	1.0370	1.1041	0.9904	0.9757	1.2374	0.8772	1.0651	0.9342	1.1041	1.0776	1.0142	0.6883	1.0679	1.1017	0.9734	1.0023	1.0449	0.9673	1.1264	1.0101	0.9747	1.0267	0.9448	0.9526	1.0995	0.9983	1.1332	1.1117	0.9554
QG37_05105	1.2348	1.2018	1.1070	1.1031	1.2159	1.2832	1.2338	1.2966	1.1767	1.2569	1.2075	1.1560	1.2561	1.2794	1.3030	1.2176	1.2093	1.1484	1.0921	1.2082	1.2481	1.2185	1.0786	1.1297	1.2216	1.2872	1.2479	1.1415	1.1021	1.0885	1.0738	1.2650	1.2195	1.1820	1.1153	1.2701	1.1424	1.1863	1.2192	1.1667	1.1639	1.0617	1.0366	1.1178	1.0090	1.1665	1.1234	1.3409
QG37_05106	1.0527	1.1195	0.9929	1.1569	1.1080	1.1253	1.1701	1.0750	1.0525	1.2102	1.0655	1.0055	1.1688	0.9815	1.1380	1.1985	1.0139	1.0347	0.9518	1.1957	1.0563	1.0432	0.9811	0.9454	1.0615	1.1311	1.1252	1.0983	0.9981	1.0970	0.9347	1.1924	1.0881	1.0323	1.1173	1.0495	1.0671	0.9650	0.9921	1.1183	1.0500	1.0219	1.0041	0.9260	1.0690	1.0158	1.0887	1.1077
QG37_05107	1.1161	1.0265	1.2424	1.1958	1.0050	1.1473	1.0694	1.0968	1.1123	1.0998	1.0799	1.0723	1.0216	1.0106	0.9767	1.0517	1.0339	1.0471	1.0487	1.0851	0.9616	1.0421	1.0534	0.9633	1.0763	1.1666	1.1028	1.1452	1.0464	1.0915	0.9834	1.1273	1.0938	1.1408	1.0375	1.0401	1.0656	1.0887	1.0538	0.9805	1.0591	0.9710	0.9440	0.9947	0.9893	1.1196	1.0552	1.0232
QG37_05108	1.1553	1.0375	1.1075	1.0127	1.0460	1.0703	1.0754	1.0372	1.0661	1.1333	1.1286	0.9285	1.0311	0.9303	1.0206	0.9396	1.0117	0.9843	1.0027	1.0422	0.9934	0.9924	0.9851	0.9595	0.9938	1.0077	1.0091	1.0992	1.0364	0.9130	1.0377	1.0247	0.9861	1.1115	1.0194	0.9566	0.9790	1.0285	0.9500	1.0137	1.0045	0.9470	0.9011	1.0536	1.0613	1.0125	1.0342	0.9818
