GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_03125	0.8104	1.0157	0.9851	0.8053	0.9806	1.1233	0.8706	0.8712	0.7931	0.7537	0.9164	0.8825	0.9216	0.9522	1.0348	0.8805	0.8563	0.9615	0.9438	0.9393	0.8213	0.8463	0.9232	0.8736	0.7927	0.8417	0.9700	0.9248	0.8842	0.8885	0.9566	0.8559	0.9479	0.6825	0.7577	0.8397	0.7968	0.8442	0.6978	0.8541	0.7663	0.8257	0.6535	0.9717	0.9454	0.9708	0.9575	1.0764
QG37_03126	0.9186	1.0359	0.9636	0.9324	0.8542	1.0178	0.9239	1.0486	0.9945	0.7721	0.9373	0.8872	0.8552	1.0003	0.9227	0.9277	0.9049	0.8441	0.9476	0.7815	0.9142	0.8819	0.8737	0.9082	0.8448	0.8204	0.8856	0.8320	0.9619	0.7881	0.7580	0.8269	0.9581	0.7915	0.7829	0.6788	0.8450	0.8093	0.7028	0.7638	0.7284	0.7600	0.6620	0.7846	0.7380	0.8166	0.9221	0.8814
QG37_03127	0.9351	1.0015	0.9790	1.0009	0.9772	1.0540	1.0360	1.1102	1.0392	0.8130	1.0682	0.9506	0.8362	0.9864	0.9747	0.9972	0.8545	0.9382	1.0539	0.8631	0.8753	0.9616	0.8601	0.8583	0.9377	0.9010	0.9745	0.9434	0.8974	0.6790	0.6472	0.7932	0.9686	0.8417	0.8151	1.0307	0.8440	0.9829	0.9991	0.7610	0.9581	0.7807	0.9417	0.9308	0.8289	1.0567	0.8906	1.0427
QG37_03128	1.0320	0.8987	0.8173	0.9553	0.8837	0.9476	1.0612	0.8952	1.0450	0.8772	0.9560	0.9079	0.8873	0.9940	1.0109	0.9933	0.8600	0.8859	0.8489	0.9400	0.9367	0.8408	0.9129	0.9510	0.9554	0.9106	0.8464	0.9421	0.9594	0.9324	0.9332	0.9782	1.0261	0.9931	1.0403	1.0325	0.9820	1.0121	0.9617	0.9645	1.0119	0.9567	0.9913	0.9906	0.9014	0.9933	1.0731	0.9138
QG37_03129	0.8574	1.0075	1.0419	1.0980	0.9271	1.1210	1.0124	0.9215	1.0601	0.9499	1.0324	1.0601	0.9417	1.1457	0.9700	1.0538	0.8568	0.7948	0.8994	0.9665	1.0593	1.0171	0.8924	1.2208	0.9657	1.0698	1.0367	0.9468	1.0909	0.8321	0.9651	1.0359	1.0118	1.1604	1.1060	1.3199	0.8566	1.2730	0.9773	1.1078	0.9628	0.9017	0.9696	0.9827	0.9881	1.0672	0.9479	1.0644
QG37_03130	0.8403	0.9991	1.0151	1.0501	0.9732	0.9359	0.9740	0.9163	0.8488	0.9555	0.9358	1.0040	0.9901	0.9741	0.9574	0.9364	0.9907	0.9379	0.9709	0.9299	1.0172	0.9612	0.9646	0.9695	0.9786	0.9488	1.0725	0.9516	1.0159	0.7272	1.0232	0.9145	1.0110	1.0770	1.1366	1.0419	1.0241	0.9581	1.0974	0.9972	0.9556	1.0068	0.9347	0.9820	0.9324	1.0807	0.9980	0.9792
QG37_03131	0.9131	0.9114	0.8995	0.9734	0.9767	1.0176	0.9985	0.9252	1.0051	0.8977	0.8898	0.9125	0.9468	0.9932	0.9875	1.0023	1.0054	0.9293	0.9558	0.9296	0.9478	1.0022	0.9784	0.9416	0.8786	0.9152	0.8688	0.9137	0.8521	0.8303	0.8568	0.9144	0.8866	1.0355	0.9859	0.9955	0.9360	1.0360	0.9985	0.9070	0.9459	0.9605	0.9213	0.9853	0.9599	1.0121	1.0117	0.9999
QG37_03132	0.8646	0.8431	0.7390	0.7926	0.8092	0.8792	0.7807	0.9220	0.8072	0.7526	0.7345	0.7479	0.7399	0.9553	0.8225	1.0218	0.8713	0.9325	0.8695	0.8424	0.8821	0.8595	0.8029	0.8748	0.8549	0.8470	0.8471	0.8247	0.8005	0.8193	0.9608	0.7358	0.7868	0.8858	0.8567	0.8020	0.8882	0.9650	0.8947	0.8969	0.9301	0.8265	0.8886	0.8964	0.8493	0.8972	0.8721	0.8036
QG37_03133	0.9904	0.9710	0.9636	0.7462	0.9106	0.9715	0.9474	0.9990	0.9860	0.8841	1.0037	1.0182	0.8902	0.9792	0.9754	0.9914	1.0571	0.9791	0.9957	0.9738	0.9977	1.0828	1.0626	1.0566	0.9142	0.9612	0.9311	1.0414	0.7717	0.9554	0.8155	0.8763	0.9735	1.0946	1.0289	0.9448	1.0682	1.0484	1.0872	0.9348	0.9666	1.0080	1.0371	1.0518	0.8931	1.0239	1.0039	0.9822
QG37_03134	0.8806	0.8511	0.7648	0.7898	0.8882	0.9219	0.8476	0.8893	0.9845	0.8115	0.9471	0.8225	0.8536	0.8929	0.8837	0.8868	0.8094	1.0294	0.7721	0.7315	0.8803	0.9146	0.9757	0.9756	0.8945	0.8287	0.7395	0.7447	0.7841	0.8312	0.8117	0.8765	0.8451	0.8556	0.8350	0.8625	0.9577	0.9141	0.9383	0.8382	0.8369	0.8411	0.9253	0.9004	0.9503	0.9756	0.9192	0.9926
QG37_03135	0.9166	0.8578	1.0037	0.7888	0.9962	0.9100	0.9050	1.0176	0.7630	0.9256	0.8403	0.8784	0.9430	0.9858	0.8563	0.8494	0.9303	0.9488	0.9296	0.8449	0.9102	0.9866	1.0149	1.0264	0.9025	0.9860	0.9601	0.7691	0.9071	0.9139	0.8751	0.9484	0.8721	0.8373	0.8866	0.7551	0.9728	1.0267	0.8941	0.8808	0.8833	0.8890	0.8857	0.9189	0.9828	0.9011	0.9074	0.9638
QG37_03136	0.8373	0.8136	0.7925	0.8420	0.8017	0.8071	0.7597	0.9411	0.8036	0.7433	0.8747	0.7153	0.8993	0.7905	0.8316	0.8235	0.8931	0.8850	0.9686	0.8037	1.0135	0.8423	0.7901	0.8542	0.8804	0.9577	0.9334	0.7784	0.8628	0.7757	0.8729	0.8273	0.7753	0.9251	0.9770	0.9002	0.9291	0.9882	0.9446	0.8658	0.8662	0.9556	0.8456	0.8869	0.7893	1.0192	0.8231	0.9408
QG37_03137	0.6770	0.6772	0.8013	0.6981	0.7648	0.7571	0.7570	0.8269	0.8146	0.9014	0.9373	0.7554	0.6976	0.8495	0.8133	0.8279	0.9226	0.8047	0.7651	0.7191	0.8406	0.8870	0.7268	0.9489	0.7407	0.7371	0.8420	0.8102	0.7708	0.8903	0.7583	0.6555	0.8825	0.9728	0.8451	0.6864	0.8960	0.8687	0.8083	0.8115	0.7352	0.7487	0.8076	0.9542	0.8112	0.7738	0.8661	0.7521
QG37_03138	1.0554	1.0891	0.8910	0.9525	0.9136	0.9752	1.0382	0.9891	1.1506	0.9699	0.8497	1.2089	1.0179	1.0410	1.1350	0.8989	0.9282	0.9766	0.9559	1.0196	1.0135	0.9995	1.0892	0.9404	1.1154	1.0601	1.1540	1.1308	0.9758	1.0155	1.1592	1.0871	1.0437	1.1731	0.9753	1.0254	1.0379	1.1221	1.0694	1.1187	0.9628	1.0139	1.1852	1.0959	1.1417	1.1435	1.0776	1.0446
QG37_03139	0.9402	0.9149	0.9318	0.8998	0.9975	0.9383	0.9151	0.9749	0.9486	0.9433	1.0106	0.9686	0.9063	0.9819	0.9790	0.9383	0.9606	1.0192	1.0362	0.9587	0.9878	1.0137	0.9846	0.8703	0.9453	0.8771	1.0342	0.9194	0.9276	0.9851	0.8739	0.8876	0.9837	1.0124	0.9373	1.0281	1.0161	1.0004	0.9937	0.9956	0.9684	0.9867	0.9679	1.0788	0.9406	1.0225	1.0857	0.9672
QG37_03140	0.9778	1.0113	1.0338	1.0189	0.9590	1.0528	0.9006	0.8898	0.9178	0.8852	0.9826	0.8879	0.9170	1.0227	0.8947	1.0411	1.0068	0.9930	0.8958	0.8799	1.0763	0.9147	0.9632	0.9911	0.8888	0.9333	0.9220	0.8775	0.9206	0.8612	0.8623	0.9258	1.0310	0.9206	0.9788	1.0149	0.9022	0.9942	1.0583	0.9238	0.9857	1.0340	0.8929	0.9403	1.0636	1.0469	0.9056	1.0260
QG37_03141	1.0964	0.8769	0.6884	1.1687	0.8761	1.0236	0.9777	0.9214	0.9100	0.9151	0.9084	0.9515	1.0748	0.8770	1.0527	0.9230	0.9076	0.9990	1.0143	0.8930	1.0022	1.1067	1.1591	0.8924	0.9330	0.9878	1.0329	1.0654	1.0610	0.9227	0.9774	0.8422	0.9511	1.0654	0.9972	0.8330	0.9217	0.9747	0.9767	1.1227	1.1053	1.0496	0.9691	0.9143	1.0474	0.8979	1.0911	1.0966
QG37_03142	1.1076	0.9517	0.9115	0.8815	0.8588	0.9332	0.9490	0.8896	0.8840	0.9489	0.8644	0.8597	0.8439	0.9174	0.8933	0.9330	0.9110	0.9552	0.9009	0.9028	0.8459	0.9604	0.9774	1.0178	0.9272	0.9104	0.8654	0.9300	0.8590	0.9597	0.8622	1.0123	0.8430	0.9175	0.9487	0.8420	0.9142	0.9141	0.8055	0.8485	0.9134	0.9708	0.9994	0.8937	0.9364	0.9510	0.9617	0.9945
QG37_03143	1.0718	1.0529	1.0108	1.1760	0.9459	1.1090	1.1404	1.0591	1.0482	0.9396	1.2414	0.9508	1.0240	0.9235	1.0282	0.9832	0.9779	0.8433	1.0296	0.9682	1.2300	1.0650	0.9026	1.0961	0.9705	0.8776	0.9012	1.0757	0.8770	1.0264	0.8790	0.9819	0.9017	1.0948	1.0783	0.9471	1.0429	1.0956	1.0414	1.0482	1.1059	0.9592	1.0958	0.8350	0.9530	1.0241	1.0923	0.9670
QG37_03144	1.1134	1.1012	1.1618	1.0304	0.9755	1.0548	0.9362	0.9430	0.8307	0.8423	0.9309	0.7567	0.9182	1.0219	0.9165	0.9256	0.8851	0.9640	1.0319	0.9114	1.0253	0.9665	1.0044	0.9419	0.8673	0.7955	0.7680	0.8477	0.8689	0.7366	0.9061	0.7563	1.0413	0.8243	0.8943	1.0129	0.9357	0.8444	1.0022	0.9985	1.0619	0.9652	1.0068	1.0353	0.8546	0.9117	0.9329	0.9283
QG37_03145	0.9812	0.9048	1.0042	0.8220	0.8742	0.9331	0.8447	0.9281	0.8836	0.8244	0.8999	0.8457	0.8584	0.8055	0.9267	0.9139	0.9256	0.9543	0.9722	0.8718	0.9807	0.9483	0.8819	0.8784	0.8957	0.8903	0.8905	0.8883	0.8467	0.8869	0.9610	0.8550	0.9573	0.8805	0.8704	1.0671	1.0044	0.8837	0.9267	0.9720	0.9915	1.0053	0.9036	1.0376	0.9299	0.9258	0.7580	0.8754
QG37_03146	0.8982	0.9464	0.8130	0.9798	0.9798	0.9766	0.9301	1.0017	1.0354	0.9297	1.0215	0.8808	0.9507	0.8838	0.9128	1.0090	0.9926	0.9372	0.9383	0.8191	0.8951	0.9378	0.8912	0.8985	0.9935	0.8907	0.9173	0.8890	0.8939	0.7796	0.9492	0.8795	0.9525	0.9880	0.9182	1.0089	0.9769	0.9613	0.9911	0.9009	0.9782	0.8669	0.9357	0.9342	0.8671	0.9062	0.9151	0.9683
QG37_03147	0.9867	0.9358	0.8944	0.8205	0.8345	0.8882	0.8901	0.9239	1.0041	0.8478	0.9917	0.8904	0.8478	0.9107	0.9617	0.8178	0.8758	0.9456	0.9442	0.9296	0.9270	0.9423	0.9187	0.9331	0.9600	0.8624	1.0064	0.8722	0.8770	0.6935	0.8512	0.8461	0.8570	0.8329	0.9161	0.8825	0.8400	0.9653	0.9120	0.9302	0.9551	0.8390	0.9086	0.9553	0.9304	0.8441	0.9062	0.9927
QG37_03148	0.8533	0.8307	0.5994	0.6207	0.7203	0.8021	0.6312	0.6913	0.6646	0.7489	0.7107	0.7651	0.6543	0.6991	0.6210	0.7486	0.6169	0.6868	0.7438	0.6675	0.8005	0.8572	0.6810	0.6637	0.7980	0.7200	0.7998	0.6935	0.5922	0.8202	0.6802	0.7102	0.5625	0.9964	0.9807	1.0621	1.1209	1.1196	1.0570	1.0748	1.1166	1.0294	0.9420	0.6953	0.6269	0.6196	0.7543	0.5945
QG37_03149	0.6782	0.7593	0.8446	0.7406	0.7570	0.6808	0.7291	0.7819	0.8074	0.7514	0.8711	0.8890	0.8317	0.8680	0.8694	0.7660	0.7780	0.7628	0.7587	0.7035	0.6861	0.8292	0.8265	0.8371	0.7751	0.8370	0.8598	0.7745	0.7953	0.7393	0.6030	0.7442	0.7646	0.8280	0.8555	0.6991	0.9343	1.0265	0.9071	0.7731	0.8068	0.9267	0.6813	0.5294	0.4333	0.5283	0.5149	0.4783
QG37_03150	0.9474	0.8987	0.9532	0.8858	0.8286	0.9183	0.8087	0.9535	0.8888	0.9911	0.9253	0.8107	0.8593	0.8758	0.8640	0.9985	0.7685	0.8723	0.7327	0.8235	0.8628	0.8137	0.8026	0.7859	0.7888	0.8623	0.9150	0.7661	0.8004	0.7833	0.7954	0.8116	0.8821	0.9040	0.8654	1.0393	0.9539	0.9513	0.8488	0.9059	0.8186	0.7570	0.8473	0.8367	0.7344	0.6663	0.8802	0.7547
QG37_03151	0.9863	0.7920	0.9357	0.8566	0.8673	0.9439	0.9030	0.8462	0.8323	0.8209	0.9338	0.7318	0.8285	0.7857	0.7658	1.0590	0.8686	0.9023	0.7731	0.9350	0.8886	0.9235	0.8936	0.8292	0.8051	0.7710	0.8225	0.7536	0.8292	0.5917	0.7306	0.7672	0.8155	0.8709	0.9181	0.8850	0.8613	0.8600	0.7173	0.8399	0.8251	0.8190	0.9393	0.7651	0.8379	0.7758	0.9354	0.8148
QG37_03152	1.0621	0.9456	0.9435	0.7856	0.9736	0.9359	1.0193	0.9661	0.9145	1.0225	1.0283	0.8604	0.9941	0.9256	0.8520	0.9128	0.9301	1.0497	0.8716	0.8135	0.9198	0.8812	0.9460	0.8942	0.8565	0.9570	0.9466	0.9420	0.7253	0.8606	0.9548	0.8066	0.8445	0.9701	0.8456	0.9088	0.9303	1.0217	0.8544	0.8290	1.0931	0.9531	0.8940	0.9019	0.9585	0.8783	0.9325	0.9116
QG37_03153	0.8684	0.7643	0.8784	0.7662	0.8143	0.8291	0.7858	0.8370	0.8963	0.8794	0.9292	0.7463	0.8701	0.8643	0.7791	0.9093	0.8297	0.9222	0.7616	0.7453	0.8829	0.8293	0.7847	0.8404	0.7671	0.7173	0.7830	0.7747	0.7402	0.9066	0.7808	0.7919	0.7630	0.7993	0.7691	0.8157	0.7878	0.8467	0.9160	0.8591	0.9774	0.8466	0.8002	0.8618	0.8418	0.8109	0.8035	0.8711
QG37_03154	0.6259	0.8533	0.9720	1.0806	0.7790	0.8187	0.7443	0.8367	0.8386	0.8585	1.0618	0.8256	0.8254	0.7706	0.7841	1.0248	0.9904	0.8401	0.8206	0.8764	0.9734	0.7676	0.8057	0.7068	0.8672	0.7558	1.0129	0.8447	0.8026	0.5089	0.9952	0.8052	0.7347	0.7409	0.8619	1.0325	0.9416	0.8251	0.8067	0.8538	0.9038	0.8105	0.7342	0.9890	0.9528	0.8623	0.8242	0.9445
QG37_03155	1.0843	0.9182	0.8995	0.9413	0.8702	0.9275	0.9147	0.9972	0.8668	0.8793	0.8025	0.9870	0.9881	0.9018	1.0060	1.0001	0.7312	0.9442	1.0244	0.9283	0.9692	0.9065	0.9370	1.0672	0.9710	0.8937	0.9464	0.8758	0.9752	3.2507	1.8132	0.9072	0.9015	0.8870	0.8893	0.8504	0.8337	0.8860	0.9966	0.7665	0.8948	0.8718	0.7729	0.8070	0.8543	0.8101	0.8848	0.9008
QG37_03156	1.0702	1.0199	1.0981	1.0373	1.0656	1.0803	1.0460	1.0722	0.9821	1.0482	1.0174	1.0734	1.1354	0.9928	1.0067	1.0373	0.9888	0.9693	1.0849	1.0339	1.0840	1.0026	1.0264	1.0610	1.0521	1.0425	1.0037	0.9801	1.0454	0.8712	1.0528	1.0322	1.0744	1.0036	1.0561	1.0283	1.0641	1.0828	1.0490	1.0518	1.1123	1.0168	0.9910	1.0216	1.0641	1.0174	1.0150	1.0644
QG37_03157	1.0278	0.9352	0.9215	0.9636	0.9213	0.9493	0.9286	0.9568	0.8823	0.8292	0.9337	1.0066	0.9403	0.9395	0.9589	0.9727	0.9404	0.9739	0.9489	0.9582	1.0197	0.9252	0.9462	0.8621	0.8891	0.9507	1.0020	0.8501	1.0004	1.0009	0.9432	0.9445	0.8951	0.9911	0.9657	0.9816	1.0210	0.8776	0.9680	0.9168	0.9930	0.8345	0.8325	1.0182	0.9183	1.0281	0.9478	0.7804
QG37_03158	1.0175	0.8909	0.9154	0.9819	1.0446	0.9578	0.9617	0.9772	0.9858	1.0747	0.9240	0.9319	0.9764	0.9127	1.0468	0.9616	0.9616	0.9223	0.8612	0.9810	1.0603	1.0144	0.9188	0.9354	0.8580	0.8917	0.8684	0.9337	0.8988	0.8609	0.8608	0.8728	0.9438	0.8869	1.0077	0.9803	1.0019	0.9153	0.9862	0.9634	0.9030	0.8308	0.9597	0.9480	0.9716	0.7780	0.8923	0.9097
QG37_03159	1.0877	1.1485	1.0931	1.0608	1.1084	1.0954	1.0865	1.0450	1.1026	1.0590	1.1302	1.0957	1.1085	1.0316	1.0647	1.0793	1.0270	1.0746	1.0657	1.0934	1.1241	1.0777	1.0761	1.0641	1.0873	1.0899	1.0623	1.0726	1.1049	0.9115	1.0501	1.0406	1.0940	1.0836	1.0945	1.1509	1.0319	1.0470	1.1143	1.0489	1.1301	1.0700	1.0768	1.0469	1.0252	1.0739	1.0138	1.0833
QG37_03160	0.9323	0.9089	0.9254	0.9598	0.9626	1.0052	0.9752	1.0913	0.8763	1.0233	0.9098	1.0742	1.1627	1.0293	1.0625	0.8927	0.8710	1.0576	0.8182	0.9941	1.0719	1.0192	1.0464	0.8476	0.7927	0.9439	0.9910	0.8917	1.0007	0.9418	1.0469	0.9270	0.9218	1.0766	1.0644	0.8991	1.0073	1.1108	1.1402	1.0890	0.8890	0.9358	1.1243	1.1121	1.0266	1.2173	1.0911	0.9851
QG37_03161	1.0249	1.0495	0.9043	0.9207	0.9360	1.0341	0.9957	0.9435	0.9779	1.0124	0.8078	0.9566	1.0687	0.8972	1.0186	0.9655	0.9055	1.0772	1.0312	1.0003	1.0164	1.0578	0.9574	0.9244	0.9444	0.8888	1.0215	0.9148	0.8793	0.7830	0.8699	1.0196	1.0112	0.9946	1.0402	0.9499	1.0214	1.0037	0.9150	0.9216	1.0314	1.0197	0.9277	1.0945	0.9657	1.0615	0.9959	0.9924
QG37_03162	1.0397	0.9339	0.9531	0.8748	0.8540	0.9789	0.9918	0.9390	0.9956	0.9121	0.9407	0.8381	0.8800	0.9621	0.9401	0.9607	0.9071	0.9026	0.9276	0.9572	0.9390	0.9651	0.8644	0.9196	0.9077	0.9207	0.9128	0.8603	0.8138	0.9930	0.9005	0.7989	0.8863	0.9458	0.9107	0.9239	0.9409	0.8870	0.8968	0.9452	0.9741	1.0230	0.9622	0.8608	0.9372	0.9352	0.9821	1.0246
QG37_03163	0.9992	0.8829	0.9769	0.7423	0.7823	0.8234	0.9319	0.8383	0.8618	0.9322	0.9474	0.8706	0.9459	0.8824	0.9565	0.8328	0.9633	0.8316	0.9867	0.9271	0.8882	0.9291	0.7669	0.7926	0.8044	0.8259	0.7223	0.7309	0.9023	0.8199	0.8167	0.8727	0.9660	0.7946	0.8538	0.8911	0.8947	0.9289	0.8658	0.8058	0.8624	0.8707	0.9050	0.8624	0.8432	0.8308	0.9301	0.8960
QG37_03164	0.9505	1.0666	0.9468	1.1142	0.9870	0.9195	1.0526	0.9313	0.8413	0.9144	0.9632	0.9590	1.0503	0.8753	1.0315	0.9177	1.0220	0.9968	1.1056	0.9534	0.9625	0.9918	0.8852	0.9629	0.9946	0.9971	0.9311	0.8715	0.7899	0.9588	1.0604	1.0441	1.1618	0.9244	0.8740	0.9499	0.9566	1.0007	0.8656	0.9335	0.9667	0.9971	0.9813	1.0634	0.9550	0.9470	0.9805	0.9466
QG37_03165	1.0403	0.9905	0.8811	1.0607	0.9448	0.9327	1.0521	0.9761	0.9088	0.9013	0.9944	0.8717	0.9322	1.1074	0.9267	0.9797	0.9942	0.9780	1.0098	0.9305	0.9333	0.9710	0.9093	1.0009	1.0034	0.9163	0.9168	0.9695	0.8583	0.8521	1.0339	0.9995	1.0453	0.9236	0.9888	0.9918	1.0072	0.9496	0.9892	1.0621	0.9985	0.9909	0.9171	1.0041	1.0021	1.0506	0.9884	0.9393
QG37_03166	0.9189	0.9000	0.9363	0.9615	0.9609	0.9100	1.0558	0.9572	1.0846	0.9518	0.9384	0.9816	0.8643	0.9238	0.9687	1.0526	0.8868	1.0067	0.9527	1.1015	1.0489	1.0553	1.0096	1.0194	1.1064	0.9913	0.9532	1.0593	0.9508	1.0436	0.8096	1.0678	0.9057	1.1263	0.8922	1.0584	1.0025	0.9452	0.9469	1.1652	1.2162	0.8787	0.9497	1.0925	1.0534	0.9961	1.0166	1.0632
