GENE	COVERAGE	STRAIN	GROUP
QG37_07793	0.8575	CDC_B11243	Venezuela
QG37_07793	0.9570	CDC_B11244	Venezuela
QG37_07793	1.1045	CDC_B11245	Venezuela
QG37_07793	1.0321	CDC_B11246	Venezuela
QG37_07793	0.9888	CDC_B11247	Venezuela
QG37_07794	0.9288	CDC_B11096	Pakistan
QG37_07794	0.9846	CDC_B11097	Pakistan
QG37_07794	0.9933	CDC_B11098	Pakistan
QG37_07794	0.9044	CDC_B11099	Pakistan
QG37_07794	0.9595	CDC_B11101	Pakistan
QG37_07794	0.9738	CDC_B11102	Pakistan
QG37_07794	0.9719	CDC_B11103	Pakistan
QG37_07794	0.9416	CDC_B11105	Pakistan
QG37_07794	0.9017	CDC_B11112	Pakistan
QG37_07794	0.9634	CDC_B11113	Pakistan
QG37_07794	0.9466	CDC_B11114	Pakistan
QG37_07794	0.9111	CDC_B11115	Pakistan
QG37_07794	0.8949	CDC_B11116	Pakistan
QG37_07794	0.9057	CDC_B11117	Pakistan
QG37_07794	1.0031	CDC_B11118	Pakistan
QG37_07794	0.9594	CDC_B11119	Pakistan
QG37_07794	0.9669	CDC_B11200	India
QG37_07794	0.9760	CDC_B11201	India
QG37_07794	0.9896	CDC_B11205	India
QG37_07794	0.9441	CDC_B11206	India
QG37_07794	0.9745	CDC_B11207	India
QG37_07794	0.9699	CDC_B11208	India
QG37_07794	0.9173	CDC_B11209	India
QG37_07794	0.9437	CDC_B11210	India
QG37_07794	0.9063	CDC_B11212	India
QG37_07794	0.9654	CDC_B11213	India
QG37_07794	0.8623	CDC_B11214	India
QG37_07794	0.9456	CDC_B11215	India
QG37_07794	0.8839	CDC_B11216	India
QG37_07794	0.8721	CDC_B11217	India
QG37_07794	0.9465	CDC_B11218	India
QG37_07794	0.9273	CDC_B11219	India
QG37_07794	0.9015	CDC_B11220	Japan
QG37_07794	0.9512	CDC_B11221	South Africa
QG37_07794	0.9891	CDC_B11222	South Africa
QG37_07794	0.9123	CDC_B11223	South Africa
QG37_07794	0.9611	CDC_B11224	South Africa
QG37_07794	0.9976	CDC_B11225	South Africa
QG37_07794	0.9213	CDC_B11226	South Africa
QG37_07794	0.9165	CDC_B11227	South Africa
QG37_07794	1.0602	CDC_B11228	South Africa
QG37_07794	0.9440	CDC_B11229	South Africa
QG37_07794	1.0156	CDC_B11230	South Africa
QG37_07794	1.0055	CDC_B11243	Venezuela
QG37_07794	0.9453	CDC_B11244	Venezuela
QG37_07794	0.9018	CDC_B11245	Venezuela
QG37_07794	0.8753	CDC_B11246	Venezuela
QG37_07794	0.9483	CDC_B11247	Venezuela
QG37_07795	0.8781	CDC_B11096	Pakistan
QG37_07795	1.1909	CDC_B11097	Pakistan
QG37_07795	0.8010	CDC_B11098	Pakistan
QG37_07795	0.7997	CDC_B11099	Pakistan
QG37_07795	0.8023	CDC_B11101	Pakistan
QG37_07795	0.8670	CDC_B11102	Pakistan
QG37_07795	0.8907	CDC_B11103	Pakistan
QG37_07795	1.0144	CDC_B11105	Pakistan
QG37_07795	1.0488	CDC_B11112	Pakistan
QG37_07795	0.9867	CDC_B11113	Pakistan
QG37_07795	1.0230	CDC_B11114	Pakistan
QG37_07795	0.9479	CDC_B11115	Pakistan
QG37_07795	0.8816	CDC_B11116	Pakistan
QG37_07795	0.9172	CDC_B11117	Pakistan
QG37_07795	0.9957	CDC_B11118	Pakistan
QG37_07795	0.9841	CDC_B11119	Pakistan
QG37_07795	0.8386	CDC_B11200	India
QG37_07795	0.9427	CDC_B11201	India
QG37_07795	0.9198	CDC_B11205	India
QG37_07795	0.8636	CDC_B11206	India
QG37_07795	0.9509	CDC_B11207	India
QG37_07795	0.9680	CDC_B11208	India
QG37_07795	0.7381	CDC_B11209	India
QG37_07795	0.9159	CDC_B11210	India
QG37_07795	0.9291	CDC_B11212	India
QG37_07795	0.7841	CDC_B11213	India
QG37_07795	0.9138	CDC_B11214	India
QG37_07795	1.0462	CDC_B11215	India
QG37_07795	0.7905	CDC_B11216	India
QG37_07795	0.9679	CDC_B11217	India
QG37_07795	0.9454	CDC_B11218	India
QG37_07795	0.7723	CDC_B11219	India
QG37_07795	0.9469	CDC_B11220	Japan
QG37_07795	1.0735	CDC_B11221	South Africa
QG37_07795	0.6852	CDC_B11222	South Africa
QG37_07795	0.8529	CDC_B11223	South Africa
QG37_07795	0.9042	CDC_B11224	South Africa
QG37_07795	1.0106	CDC_B11225	South Africa
QG37_07795	0.7257	CDC_B11226	South Africa
QG37_07795	0.8297	CDC_B11227	South Africa
QG37_07795	0.9911	CDC_B11228	South Africa
QG37_07795	0.8762	CDC_B11229	South Africa
QG37_07795	0.7763	CDC_B11230	South Africa
QG37_07795	1.0687	CDC_B11243	Venezuela
QG37_07795	0.7715	CDC_B11244	Venezuela
QG37_07795	0.8755	CDC_B11245	Venezuela
QG37_07795	1.0740	CDC_B11246	Venezuela
QG37_07795	0.9273	CDC_B11247	Venezuela
QG37_07796	0.8456	CDC_B11096	Pakistan
QG37_07796	0.8977	CDC_B11097	Pakistan
QG37_07796	0.9412	CDC_B11098	Pakistan
QG37_07796	0.8378	CDC_B11099	Pakistan
QG37_07796	0.8921	CDC_B11101	Pakistan
QG37_07796	0.8716	CDC_B11102	Pakistan
QG37_07796	0.9720	CDC_B11103	Pakistan
QG37_07796	0.9715	CDC_B11105	Pakistan
QG37_07796	0.8960	CDC_B11112	Pakistan
QG37_07796	0.8292	CDC_B11113	Pakistan
QG37_07796	0.9543	CDC_B11114	Pakistan
QG37_07796	0.9455	CDC_B11115	Pakistan
QG37_07796	0.9888	CDC_B11116	Pakistan
QG37_07796	0.9396	CDC_B11117	Pakistan
QG37_07796	0.9267	CDC_B11118	Pakistan
QG37_07796	0.9792	CDC_B11119	Pakistan
QG37_07796	0.9260	CDC_B11200	India
QG37_07796	0.8869	CDC_B11201	India
QG37_07796	0.8473	CDC_B11205	India
QG37_07796	0.8947	CDC_B11206	India
QG37_07796	0.8670	CDC_B11207	India
QG37_07796	0.9842	CDC_B11208	India
QG37_07796	0.9803	CDC_B11209	India
QG37_07796	0.8160	CDC_B11210	India
QG37_07796	0.9688	CDC_B11212	India
QG37_07796	0.9381	CDC_B11213	India
QG37_07796	0.8636	CDC_B11214	India
QG37_07796	0.9435	CDC_B11215	India
QG37_07796	0.8687	CDC_B11216	India
QG37_07796	0.8509	CDC_B11217	India
QG37_07796	0.8546	CDC_B11218	India
QG37_07796	0.8767	CDC_B11219	India
QG37_07796	0.8946	CDC_B11220	Japan
QG37_07796	0.9851	CDC_B11221	South Africa
QG37_07796	0.7881	CDC_B11222	South Africa
QG37_07796	0.9397	CDC_B11223	South Africa
QG37_07796	0.9989	CDC_B11224	South Africa
QG37_07796	0.9881	CDC_B11225	South Africa
QG37_07796	0.9311	CDC_B11226	South Africa
QG37_07796	0.9432	CDC_B11227	South Africa
QG37_07796	1.0300	CDC_B11228	South Africa
QG37_07796	0.9336	CDC_B11229	South Africa
QG37_07796	0.9170	CDC_B11230	South Africa
QG37_07796	0.9997	CDC_B11243	Venezuela
QG37_07796	0.8812	CDC_B11244	Venezuela
QG37_07796	1.0599	CDC_B11245	Venezuela
QG37_07796	0.8610	CDC_B11246	Venezuela
QG37_07796	0.9320	CDC_B11247	Venezuela
QG37_07797	1.0146	CDC_B11096	Pakistan
QG37_07797	0.9700	CDC_B11097	Pakistan
QG37_07797	0.9654	CDC_B11098	Pakistan
QG37_07797	1.0806	CDC_B11099	Pakistan
QG37_07797	0.8784	CDC_B11101	Pakistan
QG37_07797	1.0127	CDC_B11102	Pakistan
QG37_07797	0.8946	CDC_B11103	Pakistan
QG37_07797	0.9780	CDC_B11105	Pakistan
QG37_07797	0.9540	CDC_B11112	Pakistan
QG37_07797	0.9865	CDC_B11113	Pakistan
QG37_07797	0.9803	CDC_B11114	Pakistan
QG37_07797	0.9049	CDC_B11115	Pakistan
QG37_07797	0.9985	CDC_B11116	Pakistan
QG37_07797	1.0132	CDC_B11117	Pakistan
QG37_07797	1.0507	CDC_B11118	Pakistan
QG37_07797	1.0709	CDC_B11119	Pakistan
QG37_07797	0.9261	CDC_B11200	India
QG37_07797	0.9739	CDC_B11201	India
QG37_07797	0.9470	CDC_B11205	India
QG37_07797	0.9348	CDC_B11206	India
QG37_07797	1.0405	CDC_B11207	India
QG37_07797	0.8616	CDC_B11208	India
QG37_07797	0.9150	CDC_B11209	India
QG37_07797	0.9335	CDC_B11210	India
QG37_07797	0.8179	CDC_B11212	India
QG37_07797	0.8761	CDC_B11213	India
QG37_07797	0.8082	CDC_B11214	India
QG37_07797	0.9489	CDC_B11215	India
QG37_07797	1.0159	CDC_B11216	India
QG37_07797	0.9024	CDC_B11217	India
QG37_07797	0.8420	CDC_B11218	India
QG37_07797	0.9495	CDC_B11219	India
QG37_07797	0.8842	CDC_B11220	Japan
QG37_07797	1.0685	CDC_B11221	South Africa
QG37_07797	1.0007	CDC_B11222	South Africa
QG37_07797	0.9895	CDC_B11223	South Africa
QG37_07797	0.9914	CDC_B11224	South Africa
QG37_07797	0.9658	CDC_B11225	South Africa
QG37_07797	1.1272	CDC_B11226	South Africa
QG37_07797	0.8062	CDC_B11227	South Africa
QG37_07797	0.8759	CDC_B11228	South Africa
QG37_07797	0.7650	CDC_B11229	South Africa
QG37_07797	0.8796	CDC_B11230	South Africa
QG37_07797	1.1415	CDC_B11243	Venezuela
QG37_07797	0.8190	CDC_B11244	Venezuela
QG37_07797	0.8721	CDC_B11245	Venezuela
QG37_07797	0.8380	CDC_B11246	Venezuela
QG37_07797	0.9769	CDC_B11247	Venezuela
QG37_07799	0.8656	CDC_B11096	Pakistan
QG37_07799	0.8872	CDC_B11097	Pakistan
QG37_07799	0.9442	CDC_B11098	Pakistan
QG37_07799	0.9987	CDC_B11099	Pakistan
QG37_07799	0.8764	CDC_B11101	Pakistan
QG37_07799	0.9367	CDC_B11102	Pakistan
QG37_07799	0.9051	CDC_B11103	Pakistan
QG37_07799	0.9139	CDC_B11105	Pakistan
QG37_07799	0.9851	CDC_B11112	Pakistan
QG37_07799	0.9369	CDC_B11113	Pakistan
QG37_07799	1.0040	CDC_B11114	Pakistan
QG37_07799	0.8249	CDC_B11115	Pakistan
QG37_07799	0.9610	CDC_B11116	Pakistan
QG37_07799	1.0876	CDC_B11117	Pakistan
QG37_07799	1.0143	CDC_B11118	Pakistan
QG37_07799	0.9919	CDC_B11119	Pakistan
QG37_07799	0.9427	CDC_B11200	India
QG37_07799	0.8267	CDC_B11201	India
QG37_07799	0.9099	CDC_B11205	India
QG37_07799	0.9685	CDC_B11206	India
QG37_07799	0.8440	CDC_B11207	India
QG37_07799	0.7868	CDC_B11208	India
QG37_07799	0.7863	CDC_B11209	India
QG37_07799	0.9346	CDC_B11210	India
QG37_07799	0.9120	CDC_B11212	India
QG37_07799	0.9653	CDC_B11213	India
QG37_07799	0.8433	CDC_B11214	India
QG37_07799	0.9149	CDC_B11215	India
QG37_07799	0.8724	CDC_B11216	India
QG37_07799	0.8296	CDC_B11217	India
QG37_07799	0.9785	CDC_B11218	India
QG37_07799	0.9120	CDC_B11219	India
QG37_07799	0.9705	CDC_B11220	Japan
QG37_07799	0.9667	CDC_B11221	South Africa
QG37_07799	0.9370	CDC_B11222	South Africa
QG37_07799	1.0708	CDC_B11223	South Africa
QG37_07799	0.9610	CDC_B11224	South Africa
QG37_07799	0.9857	CDC_B11225	South Africa
QG37_07799	0.9772	CDC_B11226	South Africa
QG37_07799	0.9566	CDC_B11227	South Africa
QG37_07799	0.9157	CDC_B11228	South Africa
QG37_07799	0.9349	CDC_B11229	South Africa
QG37_07799	0.9499	CDC_B11230	South Africa
QG37_07799	0.8938	CDC_B11243	Venezuela
QG37_07799	0.8363	CDC_B11244	Venezuela
QG37_07799	0.9635	CDC_B11245	Venezuela
QG37_07799	0.9592	CDC_B11246	Venezuela
QG37_07799	0.9862	CDC_B11247	Venezuela
QG37_07800	1.1025	CDC_B11096	Pakistan
QG37_07800	0.9809	CDC_B11097	Pakistan
QG37_07800	1.0016	CDC_B11098	Pakistan
QG37_07800	0.9525	CDC_B11099	Pakistan
QG37_07800	1.0101	CDC_B11101	Pakistan
QG37_07800	1.0370	CDC_B11102	Pakistan
QG37_07800	0.8803	CDC_B11103	Pakistan
QG37_07800	1.0784	CDC_B11105	Pakistan
QG37_07800	0.9828	CDC_B11112	Pakistan
QG37_07800	1.0272	CDC_B11113	Pakistan
QG37_07800	0.9088	CDC_B11114	Pakistan
QG37_07800	0.9762	CDC_B11115	Pakistan
QG37_07800	1.0957	CDC_B11116	Pakistan
QG37_07800	1.1868	CDC_B11117	Pakistan
QG37_07800	1.0157	CDC_B11118	Pakistan
QG37_07800	1.0669	CDC_B11119	Pakistan
QG37_07800	0.9799	CDC_B11200	India
QG37_07800	0.9980	CDC_B11201	India
QG37_07800	1.0245	CDC_B11205	India
QG37_07800	0.9814	CDC_B11206	India
QG37_07800	0.9393	CDC_B11207	India
QG37_07800	1.0060	CDC_B11208	India
QG37_07800	1.0276	CDC_B11209	India
QG37_07800	0.9351	CDC_B11210	India
QG37_07800	0.9865	CDC_B11212	India
QG37_07800	1.0150	CDC_B11213	India
QG37_07800	1.0378	CDC_B11214	India
QG37_07800	1.0421	CDC_B11215	India
QG37_07800	1.0144	CDC_B11216	India
QG37_07800	1.0624	CDC_B11217	India
QG37_07800	1.0246	CDC_B11218	India
QG37_07800	0.9602	CDC_B11219	India
QG37_07800	1.0457	CDC_B11220	Japan
QG37_07800	1.0902	CDC_B11221	South Africa
QG37_07800	1.0019	CDC_B11222	South Africa
QG37_07800	1.0412	CDC_B11223	South Africa
QG37_07800	0.9886	CDC_B11224	South Africa
QG37_07800	0.9784	CDC_B11225	South Africa
QG37_07800	0.9210	CDC_B11226	South Africa
QG37_07800	0.9704	CDC_B11227	South Africa
QG37_07800	0.9431	CDC_B11228	South Africa
QG37_07800	0.9649	CDC_B11229	South Africa
QG37_07800	0.9983	CDC_B11230	South Africa
QG37_07800	0.9019	CDC_B11243	Venezuela
QG37_07800	1.0098	CDC_B11244	Venezuela
QG37_07800	1.0226	CDC_B11245	Venezuela
QG37_07800	1.0311	CDC_B11246	Venezuela
QG37_07800	0.9975	CDC_B11247	Venezuela
QG37_07801	1.0910	CDC_B11096	Pakistan
QG37_07801	1.0240	CDC_B11097	Pakistan
QG37_07801	1.0520	CDC_B11098	Pakistan
QG37_07801	0.9098	CDC_B11099	Pakistan
QG37_07801	1.0158	CDC_B11101	Pakistan
QG37_07801	0.9943	CDC_B11102	Pakistan
QG37_07801	1.0514	CDC_B11103	Pakistan
QG37_07801	1.0490	CDC_B11105	Pakistan
QG37_07801	1.0494	CDC_B11112	Pakistan
QG37_07801	0.9295	CDC_B11113	Pakistan
QG37_07801	0.9810	CDC_B11114	Pakistan
QG37_07801	0.9643	CDC_B11115	Pakistan
QG37_07801	1.0476	CDC_B11116	Pakistan
QG37_07801	1.0255	CDC_B11117	Pakistan
QG37_07801	1.0696	CDC_B11118	Pakistan
QG37_07801	1.0693	CDC_B11119	Pakistan
QG37_07801	0.9995	CDC_B11200	India
QG37_07801	1.0144	CDC_B11201	India
QG37_07801	0.9986	CDC_B11205	India
QG37_07801	1.0594	CDC_B11206	India
QG37_07801	0.9660	CDC_B11207	India
QG37_07801	1.0643	CDC_B11208	India
QG37_07801	1.0068	CDC_B11209	India
QG37_07801	0.9695	CDC_B11210	India
QG37_07801	0.9629	CDC_B11212	India
QG37_07801	0.9689	CDC_B11213	India
QG37_07801	0.9977	CDC_B11214	India
QG37_07801	0.8951	CDC_B11215	India
QG37_07801	1.0162	CDC_B11216	India
QG37_07801	0.8309	CDC_B11217	India
QG37_07801	1.0538	CDC_B11218	India
QG37_07801	0.9325	CDC_B11219	India
QG37_07801	1.0894	CDC_B11220	Japan
QG37_07801	0.9774	CDC_B11221	South Africa
QG37_07801	1.0141	CDC_B11222	South Africa
QG37_07801	1.0033	CDC_B11223	South Africa
QG37_07801	1.0060	CDC_B11224	South Africa
QG37_07801	1.0043	CDC_B11225	South Africa
QG37_07801	1.0318	CDC_B11226	South Africa
QG37_07801	1.0722	CDC_B11227	South Africa
QG37_07801	1.0423	CDC_B11228	South Africa
QG37_07801	1.0306	CDC_B11229	South Africa
QG37_07801	1.0480	CDC_B11230	South Africa
QG37_07801	0.9635	CDC_B11243	Venezuela
QG37_07801	0.8882	CDC_B11244	Venezuela
QG37_07801	0.9954	CDC_B11245	Venezuela
QG37_07801	1.0023	CDC_B11246	Venezuela
QG37_07801	1.0611	CDC_B11247	Venezuela
QG37_07802	1.0767	CDC_B11096	Pakistan
QG37_07802	1.0311	CDC_B11097	Pakistan
QG37_07802	1.0931	CDC_B11098	Pakistan
QG37_07802	1.0618	CDC_B11099	Pakistan
QG37_07802	1.0481	CDC_B11101	Pakistan
QG37_07802	1.0428	CDC_B11102	Pakistan
QG37_07802	1.0327	CDC_B11103	Pakistan
QG37_07802	1.1158	CDC_B11105	Pakistan
QG37_07802	1.0430	CDC_B11112	Pakistan
QG37_07802	1.1030	CDC_B11113	Pakistan
QG37_07802	1.0981	CDC_B11114	Pakistan
QG37_07802	1.0676	CDC_B11115	Pakistan
QG37_07802	1.0270	CDC_B11116	Pakistan
QG37_07802	1.0578	CDC_B11117	Pakistan
QG37_07802	0.9733	CDC_B11118	Pakistan
QG37_07802	1.0788	CDC_B11119	Pakistan
QG37_07802	1.0262	CDC_B11200	India
QG37_07802	0.9697	CDC_B11201	India
QG37_07802	1.0980	CDC_B11205	India
QG37_07802	1.0256	CDC_B11206	India
QG37_07802	0.9542	CDC_B11207	India
QG37_07802	1.0620	CDC_B11208	India
QG37_07802	0.9904	CDC_B11209	India
QG37_07802	1.0097	CDC_B11210	India
QG37_07802	0.9319	CDC_B11212	India
QG37_07802	1.0777	CDC_B11213	India
QG37_07802	1.0270	CDC_B11214	India
QG37_07802	1.0075	CDC_B11215	India
QG37_07802	1.0050	CDC_B11216	India
QG37_07802	0.9500	CDC_B11217	India
QG37_07802	1.0336	CDC_B11218	India
QG37_07802	1.0047	CDC_B11219	India
QG37_07802	1.0189	CDC_B11220	Japan
QG37_07802	1.0051	CDC_B11221	South Africa
QG37_07802	1.0379	CDC_B11222	South Africa
QG37_07802	1.0586	CDC_B11223	South Africa
QG37_07802	1.0417	CDC_B11224	South Africa
QG37_07802	1.0868	CDC_B11225	South Africa
QG37_07802	1.0704	CDC_B11226	South Africa
QG37_07802	1.0860	CDC_B11227	South Africa
QG37_07802	1.0625	CDC_B11228	South Africa
QG37_07802	1.0697	CDC_B11229	South Africa
QG37_07802	1.0070	CDC_B11230	South Africa
QG37_07802	1.0562	CDC_B11243	Venezuela
QG37_07802	1.0699	CDC_B11244	Venezuela
QG37_07802	1.0150	CDC_B11245	Venezuela
QG37_07802	1.0445	CDC_B11246	Venezuela
QG37_07802	1.0699	CDC_B11247	Venezuela
QG37_07803	1.1097	CDC_B11096	Pakistan
QG37_07803	0.9677	CDC_B11097	Pakistan
QG37_07803	0.9799	CDC_B11098	Pakistan
QG37_07803	0.8719	CDC_B11099	Pakistan
QG37_07803	1.0112	CDC_B11101	Pakistan
QG37_07803	0.9613	CDC_B11102	Pakistan
QG37_07803	1.0193	CDC_B11103	Pakistan
QG37_07803	1.0257	CDC_B11105	Pakistan
QG37_07803	0.9538	CDC_B11112	Pakistan
QG37_07803	1.0236	CDC_B11113	Pakistan
QG37_07803	0.9476	CDC_B11114	Pakistan
QG37_07803	0.9421	CDC_B11115	Pakistan
QG37_07803	0.9374	CDC_B11116	Pakistan
QG37_07803	1.0531	CDC_B11117	Pakistan
QG37_07803	0.9008	CDC_B11118	Pakistan
QG37_07803	1.0625	CDC_B11119	Pakistan
QG37_07803	1.0686	CDC_B11200	India
QG37_07803	0.9914	CDC_B11201	India
QG37_07803	1.0296	CDC_B11205	India
QG37_07803	1.0234	CDC_B11206	India
QG37_07803	0.9896	CDC_B11207	India
QG37_07803	1.0565	CDC_B11208	India
QG37_07803	0.9990	CDC_B11209	India
QG37_07803	0.9741	CDC_B11210	India
QG37_07803	0.9494	CDC_B11212	India
QG37_07803	0.9982	CDC_B11213	India
QG37_07803	1.0398	CDC_B11214	India
QG37_07803	0.9570	CDC_B11215	India
QG37_07803	0.9856	CDC_B11216	India
QG37_07803	0.9339	CDC_B11217	India
QG37_07803	0.9193	CDC_B11218	India
QG37_07803	0.9317	CDC_B11219	India
QG37_07803	0.9741	CDC_B11220	Japan
QG37_07803	0.9793	CDC_B11221	South Africa
QG37_07803	0.8971	CDC_B11222	South Africa
QG37_07803	0.9550	CDC_B11223	South Africa
QG37_07803	0.9432	CDC_B11224	South Africa
QG37_07803	0.8763	CDC_B11225	South Africa
QG37_07803	0.9171	CDC_B11226	South Africa
QG37_07803	1.0004	CDC_B11227	South Africa
QG37_07803	0.9991	CDC_B11228	South Africa
QG37_07803	0.9895	CDC_B11229	South Africa
QG37_07803	0.9507	CDC_B11230	South Africa
QG37_07803	0.9754	CDC_B11243	Venezuela
QG37_07803	0.9583	CDC_B11244	Venezuela
QG37_07803	0.9318	CDC_B11245	Venezuela
QG37_07803	0.9734	CDC_B11246	Venezuela
QG37_07803	1.0357	CDC_B11247	Venezuela
QG37_07804	0.7373	CDC_B11096	Pakistan
QG37_07804	0.8289	CDC_B11097	Pakistan
QG37_07804	0.9096	CDC_B11098	Pakistan
QG37_07804	0.6903	CDC_B11099	Pakistan
QG37_07804	0.8434	CDC_B11101	Pakistan
QG37_07804	0.9562	CDC_B11102	Pakistan
QG37_07804	0.8583	CDC_B11103	Pakistan
QG37_07804	0.9281	CDC_B11105	Pakistan
QG37_07804	0.8481	CDC_B11112	Pakistan
QG37_07804	0.7664	CDC_B11113	Pakistan
QG37_07804	0.9256	CDC_B11114	Pakistan
QG37_07804	0.7273	CDC_B11115	Pakistan
QG37_07804	0.8110	CDC_B11116	Pakistan
QG37_07804	0.8245	CDC_B11117	Pakistan
QG37_07804	0.7591	CDC_B11118	Pakistan
QG37_07804	0.7893	CDC_B11119	Pakistan
QG37_07804	0.8363	CDC_B11200	India
QG37_07804	0.8050	CDC_B11201	India
QG37_07804	0.8741	CDC_B11205	India
QG37_07804	0.7817	CDC_B11206	India
QG37_07804	0.7299	CDC_B11207	India
QG37_07804	0.9097	CDC_B11208	India
QG37_07804	0.8735	CDC_B11209	India
QG37_07804	0.7881	CDC_B11210	India
QG37_07804	0.7813	CDC_B11212	India
QG37_07804	0.6850	CDC_B11213	India
QG37_07804	0.8147	CDC_B11214	India
QG37_07804	0.7418	CDC_B11215	India
QG37_07804	0.8505	CDC_B11216	India
QG37_07804	0.8296	CDC_B11217	India
QG37_07804	0.6143	CDC_B11218	India
QG37_07804	0.8404	CDC_B11219	India
QG37_07804	0.7000	CDC_B11220	Japan
QG37_07804	0.7770	CDC_B11221	South Africa
QG37_07804	0.8192	CDC_B11222	South Africa
QG37_07804	0.7557	CDC_B11223	South Africa
QG37_07804	0.7955	CDC_B11224	South Africa
QG37_07804	0.7998	CDC_B11225	South Africa
QG37_07804	0.8642	CDC_B11226	South Africa
QG37_07804	0.8457	CDC_B11227	South Africa
QG37_07804	0.7164	CDC_B11228	South Africa
QG37_07804	0.8067	CDC_B11229	South Africa
QG37_07804	0.7777	CDC_B11230	South Africa
QG37_07804	0.6379	CDC_B11243	Venezuela
QG37_07804	0.7599	CDC_B11244	Venezuela
QG37_07804	0.7570	CDC_B11245	Venezuela
QG37_07804	0.6731	CDC_B11246	Venezuela
QG37_07804	0.6962	CDC_B11247	Venezuela
QG37_07805	1.0218	CDC_B11096	Pakistan
QG37_07805	0.9438	CDC_B11097	Pakistan
QG37_07805	0.8772	CDC_B11098	Pakistan
QG37_07805	0.9361	CDC_B11099	Pakistan
QG37_07805	0.9060	CDC_B11101	Pakistan
QG37_07805	0.9140	CDC_B11102	Pakistan
QG37_07805	0.8625	CDC_B11103	Pakistan
QG37_07805	0.9655	CDC_B11105	Pakistan
QG37_07805	0.9026	CDC_B11112	Pakistan
QG37_07805	0.8522	CDC_B11113	Pakistan
QG37_07805	0.8495	CDC_B11114	Pakistan
QG37_07805	0.7787	CDC_B11115	Pakistan
QG37_07805	0.8989	CDC_B11116	Pakistan
QG37_07805	0.9208	CDC_B11117	Pakistan
QG37_07805	0.9352	CDC_B11118	Pakistan
QG37_07805	0.8505	CDC_B11119	Pakistan
QG37_07805	0.8410	CDC_B11200	India
QG37_07805	0.9019	CDC_B11201	India
QG37_07805	0.8771	CDC_B11205	India
QG37_07805	0.9505	CDC_B11206	India
QG37_07805	0.8838	CDC_B11207	India
QG37_07805	0.8758	CDC_B11208	India
QG37_07805	0.8290	CDC_B11209	India
QG37_07805	0.9661	CDC_B11210	India
QG37_07805	0.8679	CDC_B11212	India
QG37_07805	0.8692	CDC_B11213	India
QG37_07805	0.8728	CDC_B11214	India
QG37_07805	0.8955	CDC_B11215	India
QG37_07805	0.8887	CDC_B11216	India
QG37_07805	0.8536	CDC_B11217	India
QG37_07805	0.8841	CDC_B11218	India
QG37_07805	0.9122	CDC_B11219	India
QG37_07805	0.8530	CDC_B11220	Japan
QG37_07805	0.8976	CDC_B11221	South Africa
QG37_07805	0.9115	CDC_B11222	South Africa
QG37_07805	0.9497	CDC_B11223	South Africa
QG37_07805	0.9593	CDC_B11224	South Africa
QG37_07805	0.9431	CDC_B11225	South Africa
QG37_07805	0.8733	CDC_B11226	South Africa
QG37_07805	0.9118	CDC_B11227	South Africa
QG37_07805	0.8849	CDC_B11228	South Africa
QG37_07805	0.8690	CDC_B11229	South Africa
QG37_07805	0.8349	CDC_B11230	South Africa
QG37_07805	0.9683	CDC_B11243	Venezuela
QG37_07805	0.8131	CDC_B11244	Venezuela
QG37_07805	0.8996	CDC_B11245	Venezuela
QG37_07805	0.9307	CDC_B11246	Venezuela
QG37_07805	0.9309	CDC_B11247	Venezuela
QG37_07806	0.9453	CDC_B11096	Pakistan
QG37_07806	0.7463	CDC_B11097	Pakistan
QG37_07806	0.5894	CDC_B11098	Pakistan
QG37_07806	0.7915	CDC_B11099	Pakistan
QG37_07806	0.7102	CDC_B11101	Pakistan
QG37_07806	0.7933	CDC_B11102	Pakistan
QG37_07806	0.8731	CDC_B11103	Pakistan
QG37_07806	0.8517	CDC_B11105	Pakistan
QG37_07806	0.7705	CDC_B11112	Pakistan
QG37_07806	0.8666	CDC_B11113	Pakistan
QG37_07806	0.8036	CDC_B11114	Pakistan
QG37_07806	0.7798	CDC_B11115	Pakistan
QG37_07806	0.6631	CDC_B11116	Pakistan
QG37_07806	0.8393	CDC_B11117	Pakistan
QG37_07806	0.7859	CDC_B11118	Pakistan
QG37_07806	0.8096	CDC_B11119	Pakistan
QG37_07806	0.7499	CDC_B11200	India
QG37_07806	0.7683	CDC_B11201	India
QG37_07806	0.7379	CDC_B11205	India
QG37_07806	0.7983	CDC_B11206	India
QG37_07806	0.7338	CDC_B11207	India
QG37_07806	0.9333	CDC_B11208	India
QG37_07806	0.7342	CDC_B11209	India
QG37_07806	0.8565	CDC_B11210	India
QG37_07806	0.7502	CDC_B11212	India
QG37_07806	0.6704	CDC_B11213	India
QG37_07806	0.7603	CDC_B11214	India
QG37_07806	0.5869	CDC_B11215	India
QG37_07806	0.6946	CDC_B11216	India
QG37_07806	0.8102	CDC_B11217	India
QG37_07806	0.7319	CDC_B11218	India
QG37_07806	0.7945	CDC_B11219	India
QG37_07806	0.8923	CDC_B11220	Japan
QG37_07806	0.9109	CDC_B11221	South Africa
QG37_07806	0.6823	CDC_B11222	South Africa
QG37_07806	0.7426	CDC_B11223	South Africa
QG37_07806	0.7016	CDC_B11224	South Africa
QG37_07806	0.8178	CDC_B11225	South Africa
QG37_07806	0.9443	CDC_B11226	South Africa
